,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
10,10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-03-14,14.03.2006,255691,CMX,1,255,3548,143,38,0,3168,3383,3311,3421,237,127,3548,143,38,0,3168,3383,3311,3421,237,127,0,0,0,0,0,0,0,0,0,0,21.0,43.0,8.0,0.0,-32.0,-14.0,11.0,-6.0,10.0,27.0,100,4.0,1.1,0.0,89.3,95.3,93.3,96.4,6.7,3.6,100,4.0,1.1,0.0,89.3,95.3,93.3,96.4,6.7,3.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,1,0,9,4,11,5,14,2,1,0,9,4,11,5,0,0,0,0,0,0,0,0,80.7,96.3,90.9,96.4,80.1,95.7,90.3,95.7,80.7,96.3,90.9,96.4,80.1,95.7,90.3,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(EUROTOP 100 INDEX X $100),105,0.580110497238,SHORT,-215,-0.0328194168829,LONG,2006-03-20,1011.33,1138.7,-0.419889502762,1138.7,-25438.45,0.195938766959,0.693776632767,0.993875532655,1138.7,-15506.73,1.03921300007,1.18916489624,1138.7,-4215.38
11,11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-03-21,21.03.2006,255691,CMX,1,255,1143,30,53,260,696,756,986,1069,157,74,1131,30,53,260,696,756,986,1069,145,62,12,0,0,0,0,0,0,0,12,12,10.0,-40.0,0.0,0.0,2.0,1.0,-38.0,1.0,48.0,9.0,100,2.6,4.6,22.7,60.9,66.1,86.3,93.5,13.7,6.5,100,2.7,4.7,23.0,61.5,66.8,87.2,94.5,12.8,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,8,1,1,1,4,2,6,4,8,1,1,1,4,2,6,4,0,0,0,0,0,0,0,0,75.2,93.5,86.3,93.5,36.9,44.2,36.9,44.2,76.0,94.5,87.2,94.5,37.3,44.7,37.3,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(EUROTOP 100 INDEX X $100),-23,-0.277108433735,LONG,-60,-0.0413223140496,LONG,2006-03-27,1283.4,1392.8,-0.857218930973,1283.4,-24155.05,0.399522237071,-0.387819415092,0.560751898991,1392.8,-14113.93,1.00631399064,1.18921080751,1283.4,-2931.98
12,12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-03-28,28.03.2006,256741,CME,0,256,42858,12698,1259,0,27474,39249,40172,40508,2686,2350,42858,12698,1259,0,27474,39249,40172,40508,2686,2350,0,0,0,0,0,0,0,0,0,0,3264.0,-38.0,-5.0,0.0,944.0,1000.0,906.0,995.0,2358.0,2269.0,100,29.6,2.9,0.0,64.1,91.6,93.7,94.5,6.3,5.5,100,29.6,2.9,0.0,64.1,91.6,93.7,94.5,6.3,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,11,3,0,11,3,22,6,27,11,3,0,11,3,22,6,0,0,0,0,0,0,0,0,67.7,94.4,89.3,94.5,67.7,94.3,89.3,94.5,67.7,94.4,89.3,94.5,67.7,94.3,89.3,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),11439,0.819588736835,SHORT,-11775,-0.176475877883,LONG,2006-04-03,1180.27,1288.68,1.09669717057,1288.68,-22866.37,-0.510055290989,0.401553165178,-0.263535201757,1180.27,-12933.66,1.02196627011,1.09587783836,1288.68,-1643.3
13,13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-04-04,04.04.2006,256741,CME,0,256,24197,2660,1824,0,21067,22116,23727,23940,470,257,24197,2660,1824,0,21067,22116,23727,23940,470,257,0,0,0,0,0,0,0,0,0,0,45.0,8.0,0.0,0.0,64.0,30.0,72.0,30.0,-27.0,15.0,100,11.0,7.5,0.0,87.1,91.4,98.1,98.9,1.9,1.1,100,11.0,7.5,0.0,87.1,91.4,98.1,98.9,1.9,1.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,9,6,0,11,4,20,10,29,9,6,0,11,4,20,10,0,0,0,0,0,0,0,0,74.1,96.4,91.8,98.7,74.1,95.8,91.8,98.1,74.1,96.4,91.8,98.7,74.1,95.8,91.8,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),836,0.186440677966,SHORT,-1049,-0.0242919667462,LONG,2006-04-10,998.71,1097.95,-0.633148058869,1097.95,-21768.42,0.295213853616,0.241480548979,0.808026573078,1097.95,-11835.71,0.958180784753,0.724488355707,0.0,-1643.3
14,14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-04-11,11.04.2006,256741,CME,0,256,18444,7441,38,0,10287,17868,17728,17906,716,538,17932,7191,38,0,10147,17391,17338,17429,594,503,512,250,0,0,140,477,390,477,122,35,758.0,561.0,-42.0,0.0,60.0,682.0,621.0,640.0,137.0,118.0,100,40.3,0.2,0.0,55.8,96.9,96.1,97.1,3.9,2.9,100,40.1,0.2,0.0,56.6,97.0,96.7,97.2,3.3,2.8,100,48.8,0.0,0.0,27.3,93.2,76.2,93.2,23.8,6.8,18,9,1,0,5,3,14,4,18,9,1,0,5,3,14,4,4,1,0,0,2,1,3,1,76.8,97.1,91.8,97.1,76.8,97.1,91.8,97.1,77.6,97.2,92.3,97.2,77.6,97.2,92.3,97.2,76.2,93.2,76.2,93.2,76.2,93.2,76.2,93.2,(GSCI X $250),7403,0.989838213665,SHORT,-7581,-0.26925945658,LONG,2006-04-17,1060.55,-14974.14,0.803397535699,-14974.14,-36742.56,-0.373519870324,0.620113972455,0.195114143856,-14974.14,-26809.85,0.929675932967,0.587655728062,0.0,-1643.3
15,15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-04-18,18.04.2006,256741,CME,0,256,3463,1372,47,1150,794,2183,3316,3380,147,83,3463,1372,47,1150,794,2183,3316,3380,147,83,0,0,0,0,0,0,0,0,0,0,-2149.0,-2402.0,-287.0,500.0,-110.0,-2140.0,-2012.0,-1927.0,-137.0,-222.0,100,39.6,1.4,33.2,22.9,63.0,95.8,97.6,4.2,2.4,100,39.6,1.4,33.2,22.9,63.0,95.8,97.6,4.2,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,1,3,3,2,10,6,12,4,1,3,3,2,10,6,0,0,0,0,0,0,0,0,53.3,91.6,86.7,97.6,45.4,59.8,57.9,59.8,53.3,91.6,86.7,97.6,45.4,59.8,57.9,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),1325,0.933756166314,SHORT,-1389,-0.466577091031,LONG,2006-04-24,1356.12,1587.6,-0.056082047351,1587.6,-35154.96,0.0265808883267,0.958576234695,0.989212974086,1587.6,-25222.25,0.837213773866,0.888808213853,1587.6,-55.7
16,16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-04-25,25.04.2006,256741,CME,0,256,1421,759,850,543,57,0,1359,1393,62,28,1421,759,850,543,57,0,1359,1393,62,28,0,0,0,0,0,0,0,0,0,0,-15.0,3.0,-4.0,-7.0,10.0,0.0,6.0,-11.0,-21.0,-4.0,100,53.4,59.8,38.2,4.0,0.0,95.6,98.0,4.4,2.0,100,53.4,59.8,38.2,4.0,0.0,95.6,98.0,4.4,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,2,1,0,4,3,5,3,1,2,1,0,4,3,0,0,0,0,0,0,0,0,95.6,98.0,95.6,98.0,57.4,59.8,57.4,59.8,95.6,98.0,95.6,98.0,57.4,59.8,57.4,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),-91,-0.0565568676196,LONG,57,1.0,SHORT,2006-05-01,1313.73,-592.25,-0.990313033934,1313.73,-33841.23,0.461479557078,-0.0826567058384,0.913427908871,-592.25,-25814.5,0.883162865305,0.853109040624,0.0,-55.7
17,17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-05-02,02.05.2006,271741,CME,0,271,475,61,0,31,120,241,212,272,263,203,464,61,0,31,120,241,212,272,252,192,11,0,0,0,0,0,0,0,11,11,58.0,0.0,0.0,31.0,-36.0,-47.0,-5.0,-16.0,63.0,74.0,100,12.8,0.0,6.5,25.3,50.7,44.6,57.3,55.4,42.7,100,13.1,0.0,6.7,25.9,51.9,45.7,58.6,54.3,41.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,8,2,0,1,2,4,5,5,8,2,0,1,2,4,5,5,0,0,0,0,0,0,0,0,39.4,52.0,44.6,57.3,20.0,32.6,20.0,32.6,40.3,53.2,45.7,58.6,20.5,33.4,20.5,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MP 2,000,000 FACE VALUE)",61,1.0,SHORT,-121,-0.335180055402,LONG,2006-05-08,1511.32,1776.96,1.05655686762,1776.96,-32064.27,-0.491369372231,0.508630627769,-0.0452531177118,0.0,-25814.5,0.924060342778,0.910326391065,0.0,-55.7
18,18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-05-09,09.05.2006,294661,NYCE,1,96,3026,1663,473,0,666,2297,2329,2770,697,256,3026,1663,473,0,666,2297,2329,2770,697,256,0,0,0,0,0,0,0,0,0,0,133.0,-32.0,-149.0,0.0,-137.0,301.0,-169.0,152.0,302.0,-19.0,100,55.0,15.6,0.0,22.0,75.9,77.0,91.5,23.0,8.5,100,55.0,15.6,0.0,22.0,75.9,77.0,91.5,23.0,8.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,8,4,0,7,10,15,14,28,8,4,0,7,10,15,14,0,0,0,0,0,0,0,0,53.8,61.9,67.0,82.8,53.8,61.9,67.0,82.1,53.8,61.9,67.0,82.8,53.8,61.9,67.0,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",1190,0.557116104869,SHORT,-1631,-0.550455619305,LONG,2006-05-15,1439.0,1688.83,-0.442883895131,1688.83,-30375.44,0.206643004747,0.672240250772,0.993444805015,1688.83,-24125.67,0.856749069949,0.925076785516,1688.83,1633.13
19,19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-05-16,16.05.2006,294661,NYCE,1,96,914,426,0,0,271,884,697,884,217,30,914,426,0,0,271,884,697,884,217,30,0,0,0,0,0,0,0,0,0,0,-13.0,-52.0,0.0,0.0,2.0,8.0,-50.0,8.0,37.0,-21.0,100,46.6,0.0,0.0,29.6,96.7,76.3,96.7,23.7,3.3,100,46.6,0.0,0.0,29.6,96.7,76.3,96.7,23.7,3.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0,0,4,5,6,5,11,2,0,0,4,5,6,5,0,0,0,0,0,0,0,0,66.6,91.9,76.3,96.7,66.6,91.9,76.3,96.7,66.6,91.9,76.3,96.7,66.6,91.9,76.3,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",426,1.0,SHORT,-613,-0.530735930736,LONG,2006-05-22,1541.37,1658.23,0.442883895131,1658.23,-28717.21,-0.205695312371,0.794304687629,0.561859876524,1658.23,-22467.44,0.799624362481,0.778601539636,0.0,1633.13
20,20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-05-23,23.05.2006,296661,NYCE,1,96,4018,0,2091,0,3527,1023,3527,3114,491,904,4018,0,2091,0,3527,1023,3527,3114,491,904,0,0,0,0,0,0,0,0,0,0,-14.0,0.0,-24.0,0.0,10.0,-2.0,10.0,-26.0,-24.0,12.0,100,0.0,52.0,0.0,87.8,25.5,87.8,77.5,12.2,22.5,100,0.0,52.0,0.0,87.8,25.5,87.8,77.5,12.2,22.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,3,0,7,2,7,5,12,0,3,0,7,2,7,5,0,0,0,0,0,0,0,0,69.4,69.8,87.8,77.5,69.4,69.8,87.8,77.5,69.4,69.8,87.8,77.5,69.4,69.8,87.8,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",-2091,-1.0,LONG,2504,0.55032967033,SHORT,2006-05-29,1398.07,1534.24,-2.0,1398.07,-27319.14,0.931504126701,-1.9315041267,0.941369917466,1534.24,-20933.2,1.159032312,1.15153843088,0.0,1633.13
21,21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-05-30,30.05.2006,299661,NYBT,1,99,38687,33791,0,0,738,35981,34529,35981,4158,2706,38687,33791,0,0,738,35981,34529,35981,4158,2706,0,0,0,0,0,0,0,0,0,0,-292.0,1130.0,0.0,0.0,10.0,338.0,1140.0,338.0,-1432.0,-630.0,100,87.3,0.0,0.0,1.9,93.0,89.3,93.0,10.7,7.0,100,87.3,0.0,0.0,1.9,93.0,89.3,93.0,10.7,7.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,12,0,0,3,15,15,15,27,12,0,0,3,15,15,15,0,0,0,0,0,0,0,0,71.6,61.2,81.9,79.4,71.6,61.2,81.6,79.4,71.6,61.2,81.9,79.4,71.6,61.2,81.6,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EURO 200,000)",33791,1.0,SHORT,-35243,-0.959802826874,LONG,2006-06-05,-7019.84,1503.74,2.0,1503.74,-25815.4,-0.930556434325,0.0694435656753,-0.978611128686,-7019.84,-27953.04,1.35813884203,1.27306630871,0.0,1633.13
22,22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-06-06,06.06.2006,299661,NYCE,1,99,4320,722,1804,50,2457,60,3229,1914,1091,2406,4320,722,1804,50,2457,60,3229,1914,1091,2406,0,0,0,0,0,0,0,0,0,0,-572.0,290.0,-546.0,50.0,-1392.0,-864.0,-1052.0,-1360.0,480.0,788.0,100,16.7,41.8,1.2,56.9,1.4,74.7,44.3,25.3,55.7,100,16.7,41.8,1.2,56.9,1.4,74.7,44.3,25.3,55.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,2,1,4,1,5,4,7,1,2,1,4,1,5,4,0,0,0,0,0,0,0,0,67.9,44.3,74.7,44.3,66.7,41.8,72.2,41.8,67.9,44.3,74.7,44.3,66.7,41.8,72.2,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF ECU 100,000)",-1082,-0.428345209818,LONG,2397,0.952324195471,SHORT,2006-06-12,895.06,1304.41,-1.42834520982,895.06,-24920.34,0.665390166871,-0.713361900457,0.965732761991,1304.41,-26648.63,1.35902165422,1.1507145056,0.0,1633.13
23,23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-06-13,13.06.2006,338741,CME,0,138,13913,1567,523,56,6836,11712,8459,12291,5454,1622,13913,1567,523,56,6836,11712,8459,12291,5454,1622,0,0,0,0,0,0,0,0,0,0,592.0,-43.0,283.0,56.0,838.0,187.0,851.0,526.0,-259.0,66.0,100,11.3,3.8,0.4,49.1,84.2,60.8,88.3,39.2,11.7,100,11.3,3.8,0.4,49.1,84.2,60.8,88.3,39.2,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,2,1,17,11,20,14,31,3,2,1,17,11,20,14,0,0,0,0,0,0,0,0,24.3,46.5,38.3,73.4,23.9,44.3,37.9,70.7,24.3,46.5,38.3,73.4,23.9,44.3,37.9,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),1044,0.4995215311,SHORT,-4876,-0.262885486306,LONG,2006-06-19,976.85,1083.04,0.927866740918,1083.04,-23837.3,-0.43146216985,0.283996887405,-0.414098367874,976.85,-25671.78,1.26457711093,0.965082957273,0.0,1633.13
24,24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-06-20,20.06.2006,338741,CME,0,138,13428,267,2277,0,10605,9428,10872,11705,2556,1723,13428,267,2277,0,10605,9428,10872,11705,2556,1723,0,0,0,0,0,0,0,0,0,0,327.0,6.0,150.0,0.0,442.0,119.0,448.0,269.0,-121.0,58.0,100,2.0,17.0,0.0,79.0,70.2,81.0,87.2,19.0,12.8,100,2.0,17.0,0.0,79.0,70.2,81.0,87.2,19.0,12.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,4,0,26,17,28,21,48,2,4,0,26,17,28,21,0,0,0,0,0,0,0,0,32.9,41.5,51.7,61.0,32.9,40.8,51.7,60.3,32.9,41.5,51.7,61.0,32.9,40.8,51.7,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-2010,-0.790094339623,LONG,1177,0.0587530574552,SHORT,2006-06-26,1144.65,-503.17,-1.28961587072,1144.65,-22692.65,0.600809559125,-1.26479057148,0.464235289048,-503.17,-26174.95,1.26008652767,0.896164606035,0.0,1633.13
25,25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-06-27,27.06.2006,338741,CME,0,138,15997,2006,0,0,11791,14804,13797,14804,2200,1193,15997,2006,0,0,11791,14804,13797,14804,2200,1193,0,0,0,0,0,0,0,0,0,0,356.0,400.0,0.0,0.0,-210.0,55.0,190.0,55.0,166.0,301.0,100,12.5,0.0,0.0,73.7,92.5,86.2,92.5,13.8,7.5,100,12.5,0.0,0.0,73.7,92.5,86.2,92.5,13.8,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,5,0,0,31,18,36,18,49,5,0,0,31,18,36,18,0,0,0,0,0,0,0,0,28.6,58.6,46.2,80.3,27.4,58.6,45.0,78.6,28.6,58.6,46.2,80.3,27.4,58.6,45.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),2006,1.0,SHORT,-3013,-0.113291972175,LONG,2006-07-03,1128.98,1283.8,1.79009433962,1283.8,-21408.85,-0.832842171394,0.167157828606,-0.770949296258,1128.98,-25045.97,1.3671490736,0.801713024374,0.0,1633.13
26,26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-07-03,03.07.2006,338741,CME,0,138,14558,924,310,565,10686,11877,12175,12752,2383,1806,14557,924,310,565,10686,11877,12175,12752,2382,1805,1,0,0,0,0,0,0,0,1,1,1546.0,-152.0,-11.0,87.0,291.0,184.0,226.0,260.0,1320.0,1286.0,100,6.3,2.1,3.9,73.4,81.6,83.6,87.6,16.4,12.4,100,6.3,2.1,3.9,73.4,81.6,83.6,87.6,16.4,12.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,84,9,5,1,49,28,58,34,84,9,5,1,49,28,58,34,0,0,0,0,0,0,0,0,28.9,38.8,43.7,58.8,28.4,37.4,42.0,56.6,28.9,38.8,43.7,58.8,28.4,37.4,42.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),614,0.497568881686,SHORT,-1191,-0.0527855338386,LONG,2006-07-10,-14171.45,1314.62,-0.502431118314,1314.62,-20094.23,0.234363138699,0.614180686517,0.99228361373,1314.62,-23731.35,1.22579059003,0.992550624329,0.0,1633.13
27,27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-07-11,11.07.2006,338741,CME,0,138,12600,567,416,0,11119,11467,11686,11883,914,717,12600,567,416,0,11119,11467,11686,11883,914,717,0,0,0,0,0,0,0,0,0,0,498.0,64.0,-108.0,0.0,174.0,394.0,238.0,286.0,260.0,212.0,100,4.5,3.3,0.0,88.2,91.0,92.7,94.3,7.3,5.7,100,4.5,3.3,0.0,88.2,91.0,92.7,94.3,7.3,5.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,6,2,0,41,19,47,21,65,6,2,0,41,19,47,21,0,0,0,0,0,0,0,0,31.3,61.1,49.4,77.2,27.0,61.1,45.1,76.6,31.3,61.1,49.4,77.2,27.0,61.1,45.1,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),151,0.153611393693,SHORT,-348,-0.0154077747277,LONG,2006-07-17,1054.84,1111.18,-0.343957487993,1111.18,-18983.05,0.160591264454,0.178280041641,0.491183104885,1111.18,-22620.17,1.09614539916,1.1067043499,1111.18,2744.31
28,28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-07-18,18.07.2006,338741,CME,0,138,10857,483,850,0,9579,9616,10062,10466,795,391,10857,483,850,0,9579,9616,10062,10466,795,391,0,0,0,0,0,0,0,0,0,0,-431.0,-5.0,-41.0,0.0,-481.0,-338.0,-486.0,-379.0,55.0,-52.0,100,4.4,7.8,0.0,88.2,88.6,92.7,96.4,7.3,3.6,100,4.4,7.8,0.0,88.2,88.6,92.7,96.4,7.3,3.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,6,7,0,38,21,44,28,66,6,7,0,38,21,44,28,0,0,0,0,0,0,0,0,37.9,46.4,59.9,67.9,37.9,46.3,59.9,67.7,37.9,46.4,59.9,67.9,37.9,46.3,59.9,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-367,-0.275318829707,LONG,-37,-0.00192758530867,LONG,2006-07-24,945.82,-5818.36,-0.4289302234,945.82,-18037.23,0.200147359295,-0.330423166437,0.14393070249,-5818.36,-28438.53,0.995345528031,1.11171442324,945.82,3690.13
29,29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-07-25,25.07.2006,338741,CME,0,138,14926,983,97,50,13076,14140,14109,14287,817,639,14926,983,97,50,13076,14140,14109,14287,817,639,0,0,0,0,0,0,0,0,0,0,2396.0,-2.0,13.0,17.0,2182.0,2205.0,2197.0,2235.0,199.0,161.0,100,6.6,0.6,0.3,87.6,94.7,94.5,95.7,5.5,4.3,100,6.6,0.6,0.3,87.6,94.7,94.5,95.7,5.5,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4,4,1,42,22,47,26,64,4,4,1,42,22,47,26,0,0,0,0,0,0,0,0,48.4,68.1,61.5,82.9,43.8,58.3,54.9,71.6,48.4,68.1,61.5,82.9,43.8,58.3,54.9,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),886,0.82037037037,SHORT,-1064,-0.0390946502058,LONG,2006-07-31,1265.86,1423.17,1.09568920008,1423.17,-16614.06,-0.509586065463,0.402321061111,-0.261766031891,1265.86,-27172.67,1.01371083416,0.784617308124,0.0,3690.13
