,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
103,103,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-01-15,15.01.2008,02165E,NYME,1,21,12150,337,585,507,10151,9942,10995,11034,1155,1116,12150,337,585,507,10151,9942,10995,11034,1155,1116,0,0,0,0,0,0,0,0,0,0,-30.0,63.0,125.0,-71.0,-12.0,-27.0,-20.0,27.0,-10.0,-57.0,100,2.8,4.8,4.2,83.5,81.8,90.5,90.8,9.5,9.2,100,2.8,4.8,4.2,83.5,81.8,90.5,90.8,9.5,9.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3,2,5,36,37,41,43,43,3,2,5,36,37,41,43,0,0,0,0,0,0,0,0,33.5,32.9,53.6,50.0,17.2,13.7,24.1,21.7,33.5,32.9,53.6,50.0,17.2,13.7,24.1,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-248,-0.268980477223,LONG,209,0.0104016324093,SHORT,2008-01-21,-13725.11,1791.52,0.168970577418,1791.52,-95356.33,-0.059887782174,0.00977870171332,-0.0996472686562,0.0,-25025.53,0.200953913699,0.366598735163,1791.52,-104302.47
104,104,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-01-22,22.01.2008,02165E,NYME,1,21,10410,1091,300,247,7634,8565,8972,9112,1438,1298,10410,1091,300,247,7634,8565,8972,9112,1438,1298,0,0,0,0,0,0,0,0,0,0,673.0,19.0,39.0,24.0,613.0,757.0,656.0,820.0,17.0,-147.0,100,10.5,2.9,2.4,73.3,82.3,86.2,87.5,13.8,12.5,100,10.5,2.9,2.4,73.3,82.3,86.2,87.5,13.8,12.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3,2,3,32,38,35,43,44,3,2,3,32,38,35,43,0,0,0,0,0,0,0,0,36.5,24.1,54.3,42.3,31.7,21.1,41.5,34.4,36.5,24.1,54.3,42.3,31.7,21.1,41.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",791,0.568655643422,SHORT,-931,-0.057472683499,LONG,2008-01-28,-4032.09,1873.03,-0.0678743159083,-4032.09,-99388.42,0.0232703955862,-0.0588100955794,-0.0138224723868,0.0,-25025.53,0.150631909744,0.340978945587,-4032.09,-108334.56
105,105,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-01-29,29.01.2008,02165E,NYME,1,21,10901,187,196,124,9344,9897,9655,10217,1246,684,10901,187,196,124,9344,9897,9655,10217,1246,684,0,0,0,0,0,0,0,0,0,0,-1411.0,-14.0,27.0,-65.0,-1391.0,-1459.0,-1470.0,-1497.0,59.0,86.0,100,1.7,1.8,1.1,85.7,90.8,88.6,93.7,11.4,6.3,100,1.7,1.8,1.1,85.7,90.8,88.6,93.7,11.4,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1,3,3,38,41,42,44,46,1,3,3,38,41,42,44,0,0,0,0,0,0,0,0,34.2,37.5,51.5,53.1,32.6,30.4,46.8,41.5,34.2,37.5,51.5,53.1,32.6,30.4,46.8,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-9,-0.023498694517,LONG,-553,-0.0287407099423,LONG,2008-02-04,1437.07,1642.47,0.0287319735567,1437.07,-97951.35,-0.0106488622,-0.0284346540826,-0.0473093732033,0.0,-25025.53,0.109134200222,0.342734153644,1437.07,-106897.49
106,106,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-02-05,05.02.2008,02165G,NYME,1,21,4599,388,662,55,3411,3115,3854,3832,745,767,4599,388,662,55,3411,3115,3854,3832,745,767,0,0,0,0,0,0,0,0,0,0,106.0,-55.0,35.0,-10.0,165.0,85.0,100.0,110.0,6.0,-4.0,100,8.4,14.4,1.2,74.2,67.7,83.8,83.3,16.2,16.7,100,8.4,14.4,1.2,74.2,67.7,83.8,83.3,16.2,16.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,5,1,31,32,32,38,42,1,5,1,31,32,32,38,0,0,0,0,0,0,0,0,29.1,42.3,49.6,52.9,26.5,41.9,43.3,50.8,29.1,42.3,49.6,52.9,26.5,41.9,43.3,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-274,-0.260952380952,LONG,296,0.0453570334048,SHORT,2008-02-11,1360.04,1549.26,0.0740977433471,1549.26,-96402.09,-0.026577154744,0.0441515725093,-0.00322841108425,0.0,-25025.53,0.110923524685,0.327579255077,1549.26,-105348.23
107,107,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-02-12,12.02.2008,02165G,NYME,1,21,7258,715,65,38,5814,6581,6567,6684,691,574,7258,715,65,38,5814,6581,6567,6684,691,574,0,0,0,0,0,0,0,0,0,0,344.0,108.0,30.0,0.0,291.0,346.0,399.0,376.0,-55.0,-32.0,100,9.9,0.9,0.5,80.1,90.7,90.5,92.1,9.5,7.9,100,9.9,0.9,0.5,80.1,90.7,90.5,92.1,9.5,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,4,2,2,46,51,50,55,60,4,2,2,46,51,50,55,0,0,0,0,0,0,0,0,26.7,25.4,39.9,40.1,19.1,21.1,26.2,29.8,26.7,25.4,39.9,40.1,19.1,21.1,26.2,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",650,0.833333333333,SHORT,-767,-0.061879790238,LONG,2008-02-18,-499.51,1744.81,-0.107236823643,-499.51,-96901.6,0.0370908937582,-0.0641749669635,0.0070208332759,0.0,-25025.53,0.135553455178,0.24092200639,-499.51,-105847.74
108,108,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-02-19,19.02.2008,02165G,NYME,1,21,8488,335,365,566,6861,6565,7762,7496,726,992,8488,335,365,566,6861,6565,7762,7496,726,992,0,0,0,0,0,0,0,0,0,0,413.0,-23.0,-129.0,165.0,186.0,393.0,328.0,429.0,85.0,-16.0,100,3.9,4.3,6.7,80.8,77.3,91.4,88.3,8.6,11.7,100,3.9,4.3,6.7,80.8,77.3,91.4,88.3,8.6,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,5,4,6,44,48,51,56,62,5,4,6,44,48,51,56,0,0,0,0,0,0,0,0,33.3,18.8,46.8,33.9,27.4,17.8,35.6,29.9,33.3,18.8,46.8,33.9,27.4,17.8,35.6,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-30,-0.0428571428571,LONG,296,0.0220467749143,SHORT,2008-02-25,1471.28,1647.39,0.0839265651523,1647.39,-95254.21,-0.0300281344099,0.0213847513939,-0.0327372006668,0.0,-25025.53,0.12821060694,0.243617675496,1647.39,-104200.35
109,109,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-02-26,26.02.2008,02165G,NYME,1,21,3439,0,55,40,2727,2772,2767,2867,672,572,3439,0,55,40,2727,2772,2767,2867,672,572,0,0,0,0,0,0,0,0,0,0,142.0,0.0,-5.0,15.0,45.0,130.0,60.0,140.0,82.0,2.0,100,0.0,1.6,1.2,79.3,80.6,80.5,83.4,19.5,16.6,100,0.0,1.6,1.2,79.3,80.6,80.5,83.4,19.5,16.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,1,1,31,32,32,34,37,0,1,1,31,32,32,34,0,0,0,0,0,0,0,0,26.3,28.1,41.8,44.6,18.2,22.7,31.3,33.7,26.3,28.1,41.8,44.6,18.2,22.7,31.3,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-55,-1.0,LONG,-45,-0.00818330605565,LONG,2008-03-03,1862.05,2117.06,-0.0302300809699,1862.05,-93392.16,0.0100531970362,-0.00826557444384,0.011437452639,0.0,-25025.53,0.0973481145206,0.241097916816,1862.05,-102338.3
110,110,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-04,04.03.2008,02165H,NYME,1,21,7168,0,150,0,6668,6307,6668,6457,500,711,7168,0,150,0,6668,6307,6668,6457,500,711,0,0,0,0,0,0,0,0,0,0,217.0,0.0,5.0,0.0,202.0,234.0,202.0,239.0,15.0,-22.0,100,0.0,2.1,0.0,93.0,88.0,93.0,90.1,7.0,9.9,100,0.0,2.1,0.0,93.0,88.0,93.0,90.1,7.0,9.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,21,22,21,23,24,0,1,0,21,22,21,23,0,0,0,0,0,0,0,0,54.6,48.2,74.1,67.8,21.4,13.4,25.0,19.2,54.6,48.2,74.1,67.8,21.4,13.4,25.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-150,-1.0,LONG,361,0.0278227360308,SHORT,2008-03-10,1458.56,1697.46,0.0360060420865,1697.46,-91694.7,-0.0132028471111,0.0274553967008,0.0042902399091,0.0,-25025.53,0.0843828187624,0.25956483527,1697.46,-100640.84
111,111,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-11,11.03.2008,02165I,NYME,1,21,3053,106,505,57,2348,2193,2511,2755,542,298,3053,106,505,57,2348,2193,2511,2755,542,298,0,0,0,0,0,0,0,0,0,0,-570.0,-105.0,-67.0,-48.0,-288.0,-368.0,-441.0,-483.0,-129.0,-87.0,100,3.5,16.5,1.9,76.9,71.8,82.2,90.2,17.8,9.8,100,3.5,16.5,1.9,76.9,71.8,82.2,90.2,17.8,9.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,2,1,19,22,21,24,26,1,2,1,19,22,21,24,0,0,0,0,0,0,0,0,35.6,40.9,54.6,60.1,21.0,30.1,36.4,44.1,35.6,40.9,54.6,60.1,21.0,30.1,36.4,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-399,-0.653027823241,LONG,155,0.0341334507818,SHORT,2008-03-17,1702.93,1927.44,0.006310714751,1927.44,-89767.26,-0.00277657498624,0.0340386766962,0.0299983152637,0.0,-25025.53,0.0700678823441,0.242131541646,1927.44,-98713.4
112,112,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-18,18.03.2008,02165I,NYME,1,21,2686,499,575,126,1551,1608,2176,2309,510,377,2686,499,575,126,1551,1608,2176,2309,510,377,0,0,0,0,0,0,0,0,0,0,186.0,25.0,-10.0,60.0,96.0,106.0,181.0,156.0,5.0,30.0,100,18.6,21.4,4.7,57.7,59.9,81.0,86.0,19.0,14.0,100,18.6,21.4,4.7,57.7,59.9,81.0,86.0,19.0,14.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,2,1,15,15,16,18,22,1,2,1,15,15,16,18,0,0,0,0,0,0,0,0,46.2,43.8,64.4,64.4,37.5,36.1,47.3,49.0,46.2,43.8,64.4,64.4,37.5,36.1,47.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-76,-0.0707635009311,LONG,-57,-0.0180436847104,LONG,2008-03-24,1158.61,1193.75,-0.0521771354922,1158.61,-88608.65,0.0177589872504,-0.0183641222771,0.0157593002112,0.0,-25025.53,0.0817339324714,0.185098616942,1158.61,-97554.79
113,113,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-25,25.03.2008,02165J,NYME,1,21,2865,0,160,0,2254,2230,2254,2390,611,475,2865,0,160,0,2254,2230,2254,2390,611,475,0,0,0,0,0,0,0,0,0,0,153.0,-40.0,-3.0,0.0,297.0,169.0,257.0,166.0,-104.0,-13.0,100,0.0,5.6,0.0,78.7,77.8,78.7,83.4,21.3,16.6,100,0.0,5.6,0.0,78.7,77.8,78.7,83.4,21.3,16.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,2,0,20,18,20,20,25,0,2,0,20,18,20,20,0,0,0,0,0,0,0,0,45.8,42.3,62.1,64.6,24.9,27.8,31.2,35.1,45.8,42.3,62.1,64.6,24.9,27.8,31.2,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-160,-1.0,LONG,24,0.00535236396075,SHORT,2008-03-31,1808.45,1911.27,0.0233960486712,1911.27,-86697.38,-0.00877537536259,0.00530539495792,-0.00987150682649,0.0,-25025.53,0.0724617524949,0.187116362247,1911.27,-95643.52
114,114,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-01,01.04.2008,02165J,NYME,1,21,1579,0,0,0,1300,1168,1300,1168,279,411,1579,0,0,0,1300,1168,1300,1168,279,411,0,0,0,0,0,0,0,0,0,0,-556.0,-30.0,-25.0,0.0,-524.0,-466.0,-554.0,-491.0,-2.0,-65.0,100,0.0,0.0,0.0,82.3,74.0,82.3,74.0,17.7,26.0,100,0.0,0.0,0.0,82.3,74.0,82.3,74.0,17.7,26.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,16,16,16,16,22,0,0,0,16,16,16,16,0,0,0,0,0,0,0,0,39.1,38.8,61.2,57.8,37.2,35.0,53.8,49.5,39.1,38.8,61.2,57.8,37.2,35.0,53.8,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",0,-1.0,LONG,132,0.0534846029173,SHORT,2008-04-07,1384.46,1487.96,0.0481322389566,1487.96,-85209.42,-0.0174604539386,0.0525507374716,0.0218717946896,0.0,-25025.53,0.0803949883033,0.197354540813,1487.96,-94155.56
115,115,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-08,08.04.2008,02165K,NYME,1,21,5891,243,126,293,4773,5052,5309,5471,582,420,5891,243,126,293,4773,5052,5309,5471,582,420,0,0,0,0,0,0,0,0,0,0,278.0,77.0,25.0,-30.0,206.0,236.0,253.0,231.0,25.0,47.0,100,4.1,2.1,5.0,81.0,85.8,90.1,92.9,9.9,7.1,100,4.1,2.1,5.0,81.0,85.8,90.1,92.9,9.9,7.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,3,4,40,39,44,45,50,1,3,4,40,39,44,45,0,0,0,0,0,0,0,0,34.3,35.5,48.7,50.7,25.5,25.2,34.1,33.4,34.3,35.5,48.7,50.7,25.5,25.2,34.1,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",117,0.317073170732,SHORT,-279,-0.0283969465649,LONG,2008-04-14,1289.18,1477.84,-0.0818815494822,1289.18,-83920.24,0.0281884497739,-0.0291974124669,0.0245458975328,0.0,-25025.53,0.106141206649,0.207904746357,1289.18,-92866.38
116,116,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-15,15.04.2008,02165K,NYME,1,21,2125,0,170,81,1567,1597,1648,1848,477,277,2125,0,170,81,1567,1597,1648,1848,477,277,0,0,0,0,0,0,0,0,0,0,127.0,-25.0,-5.0,0.0,171.0,156.0,146.0,151.0,-19.0,-24.0,100,0.0,8.0,3.8,73.7,75.2,77.6,87.0,22.4,13.0,100,0.0,8.0,3.8,73.7,75.2,77.6,87.0,22.4,13.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,2,2,20,20,22,22,26,0,2,2,20,20,22,22,0,0,0,0,0,0,0,0,34.1,48.9,48.8,61.5,26.6,38.4,36.1,46.8,34.1,48.9,48.8,61.5,26.6,38.4,36.1,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-170,-1.0,LONG,-30,-0.0094816687737,LONG,2008-04-21,1106.15,1207.27,0.0189152777912,1106.15,-82814.09,-0.00720214008568,-0.00941338046695,-0.0217526984306,0.0,-25025.53,0.0829804810718,0.228182878433,1106.15,-91760.23
117,117,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-22,22.04.2008,02165T,NYME,1,21,5233,0,175,85,5049,4973,5134,5233,99,0,5233,0,175,85,5049,4973,5134,5233,99,0,0,0,0,0,0,0,0,0,0,0,485.0,0.0,-35.0,35.0,450.0,485.0,485.0,485.0,0.0,0.0,100,0.0,3.3,1.6,96.5,95.0,98.1,100.0,1.9,0.0,100,0.0,3.3,1.6,96.5,95.0,98.1,100.0,1.9,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,1,19,15,20,16,24,0,1,1,19,15,20,16,0,0,0,0,0,0,0,0,41.8,62.5,67.5,84.0,37.7,44.8,56.8,57.1,41.8,62.5,67.5,84.0,37.7,44.8,56.8,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",-175,-1.0,LONG,76,0.00758331670325,SHORT,2008-04-28,1164.85,1309.22,0.017064985477,1309.22,-81504.87,-0.00655248733186,0.00753362711662,-0.00352631521209,0.0,-25025.53,0.0712252108778,0.234299755724,1309.22,-90451.01
118,118,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-29,29.04.2008,02165T,NYME,1,21,13102,0,0,0,12943,13072,12943,13072,159,30,13102,0,0,0,12943,13072,12943,13072,159,30,0,0,0,0,0,0,0,0,0,0,630.0,0.0,0.0,0.0,630.0,630.0,630.0,630.0,0.0,0.0,100,0.0,0.0,0.0,98.8,99.8,98.8,99.8,1.2,0.2,100,0.0,0.0,0.0,98.8,99.8,98.8,99.8,1.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,24,16,24,16,28,0,0,0,24,16,24,16,0,0,0,0,0,0,0,0,52.4,62.2,77.2,86.7,50.3,57.1,66.4,74.6,52.4,62.2,77.2,86.7,50.3,57.1,66.4,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",0,-1.0,LONG,-129,-0.00495867768595,LONG,2008-05-05,1038.4,-5296.87,-0.0125419943892,1038.4,-80466.47,0.00384276527448,-0.00497773272037,0.00318694940498,0.0,-25025.53,0.0648176357119,0.243770811949,1038.4,-89412.61
119,119,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,02165T,NYME,1,21,19178,0,0,0,19063,19063,19063,19063,115,115,19178,0,0,0,19063,19063,19063,19063,115,115,0,0,0,0,0,0,0,0,0,0,-2506.0,0.0,0.0,0.0,-2531.0,-2436.0,-2531.0,-2436.0,25.0,-70.0,100,0.0,0.0,0.0,99.4,99.4,99.4,99.4,0.6,0.6,100,0.0,0.0,0.0,99.4,99.4,99.4,99.4,0.6,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,17,21,17,21,25,0,0,0,17,21,17,21,0,0,0,0,0,0,0,0,75.9,59.3,89.6,78.8,72.0,47.6,78.4,65.2,75.9,59.3,89.6,78.8,72.0,47.6,78.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",0,-1.0,LONG,0,0.0,LONG,2008-05-12,1288.86,1454.72,0.00495867768595,0.0,-80466.47,-0.00230186372262,0.0,-0.00322314049587,0.0,-25025.53,0.061077832923,0.105841061942,0.0,-89412.61
120,120,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,021A17,NYME,1,21,8045,223,70,30,7499,7640,7752,7740,293,305,8045,223,70,30,7499,7640,7752,7740,293,305,0,0,0,0,0,0,0,0,0,0,-1309.0,-60.0,-20.0,-60.0,-1112.0,-1244.0,-1232.0,-1324.0,-77.0,15.0,100,2.8,0.9,0.4,93.2,95.0,96.4,96.2,3.6,3.8,100,2.8,0.9,0.4,93.2,95.0,96.4,96.2,3.6,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2,2,1,24,26,26,29,38,2,2,1,24,26,26,29,0,0,0,0,0,0,0,0,52.8,63.7,70.6,78.8,52.3,63.0,67.5,76.3,52.8,63.7,70.6,78.8,52.3,63.0,67.5,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),153,0.522184300341,SHORT,-141,-0.00931369311051,LONG,2008-05-19,-5032.9,1268.24,-0.00931369311051,-5032.9,-85499.37,0.00270928231089,-0.0093389265345,-0.00326862428708,0.0,-25025.53,0.0599797331695,0.0960300288389,-5032.9,-94445.51
121,121,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,021A19,NYME,1,21,1031,103,277,70,566,478,739,825,292,206,1031,103,277,70,566,478,739,825,292,206,0,0,0,0,0,0,0,0,0,0,160.0,0.0,0.0,0.0,106.0,60.0,106.0,60.0,54.0,100.0,100,10.0,26.9,6.8,54.9,46.4,71.7,80.0,28.3,20.0,100,10.0,26.9,6.8,54.9,46.4,71.7,80.0,28.3,20.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,3,2,11,10,15,14,23,2,3,2,11,10,15,14,0,0,0,0,0,0,0,0,33.0,43.9,52.7,65.3,31.5,40.6,45.7,59.8,33.0,43.9,52.7,65.3,31.5,40.6,45.7,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-174,-0.457894736842,LONG,88,0.0842911877395,SHORT,2008-05-26,1087.34,1184.73,0.09360488085,1184.73,-84314.64,-0.0334262701514,0.0814736477267,0.0224618761825,0.0,-25025.53,0.110786255317,0.276627707844,1184.73,-93260.78
