,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
500,500,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,0643DL,IFED,1,64,16155,400,915,0,14930,15240,15330,16155,825,0,16155,400,915,0,14930,15240,15330,16155,825,0,0,0,0,0,0,0,0,0,0,0,-1740.0,-220.0,-205.0,0.0,-1730.0,-1535.0,-1950.0,-1740.0,210.0,0.0,100,2.5,5.7,0.0,92.4,94.3,94.9,100.0,5.1,0.0,100,2.5,5.7,0.0,92.4,94.3,94.9,100.0,5.1,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,1,0,21,13,22,14,26,1,1,0,21,13,22,14,0,0,0,0,0,0,0,0,53.0,76.3,74.0,96.2,53.0,73.1,73.7,85.0,53.0,76.3,74.0,96.2,53.0,73.1,73.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-515,-0.391634980989,LONG,-310,-0.0102751077229,LONG,2015-08-10,1013.48,1019.94,-0.00123043196218,1013.48,52245.19,-0.0565214211681,-0.00969434403175,-0.00968135066633,0.0,25888.57,0.15956328168,0.316945004362,1013.48,21242.13
501,501,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,064A58,NYME,1,64,121548,2795,2030,2540,116062,116978,121397,121548,151,0,121548,2795,2030,2540,116062,116978,121397,121548,151,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2.3,1.7,2.1,95.5,96.2,99.9,100.0,0.1,0.0,100,2.3,1.7,2.1,95.5,96.2,99.9,100.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,1,18,16,19,18,25,1,1,1,18,16,19,18,0,0,0,0,0,0,0,0,64.8,74.2,85.1,87.1,36.7,48.7,51.4,54.4,64.8,74.2,85.1,87.1,36.7,48.7,51.4,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),765,0.158549222798,SHORT,-916,-0.00393065568143,LONG,2015-08-17,-122.54,1265.28,0.00634445204147,-122.54,52122.65,0.057646756657,-0.004157245233,-0.0042796024828,0.0,25888.57,0.165814759903,0.346986679779,-122.54,21119.59
502,502,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,064BFI,NODX,1,64,19973,1450,480,130,17805,18715,19385,19325,588,648,19973,1450,480,130,17805,18715,19385,19325,588,648,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,7.3,2.4,0.7,89.1,93.7,97.1,96.8,2.9,3.2,100,7.3,2.4,0.7,89.1,93.7,97.1,96.8,2.9,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,1,1,12,14,14,16,24,2,1,1,12,14,14,16,0,0,0,0,0,0,0,0,78.8,71.7,92.1,87.3,75.8,71.7,88.5,85.4,78.8,71.7,92.1,87.3,75.8,71.7,88.5,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),970,0.502590673575,SHORT,-910,-0.0249178532311,LONG,2015-08-24,1242.42,1169.73,-0.0209871975497,1242.42,53365.07,0.00132054337874,-0.0249507583372,-0.0245303562841,0.0,25888.57,0.139347149466,0.315461307599,1242.42,22362.01
503,503,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,064C76,IFED,1,64,24643,306,310,230,23447,24068,23983,24608,660,35,24643,306,310,230,23447,24068,23983,24608,660,35,0,0,0,0,0,0,0,0,0,0,-1480.0,-94.0,-124.0,-16.0,-1796.0,-1244.0,-1906.0,-1384.0,426.0,-96.0,100,1.2,1.3,0.9,95.1,97.7,97.3,99.9,2.7,0.1,100,1.2,1.3,0.9,95.1,97.7,97.3,99.9,2.7,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,1,2,26,21,29,23,34,2,1,2,26,21,29,23,0,0,0,0,0,0,0,0,56.4,62.0,75.6,83.5,56.2,59.1,70.3,78.6,56.4,62.0,75.6,83.5,56.2,59.1,70.3,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-4,-0.00649350649351,LONG,-621,-0.013069556982,LONG,2015-08-31,1516.77,1488.31,0.0118482962491,1516.77,54881.84,-0.00229408205967,-0.0130395743458,-0.0132771399235,0.0,25888.57,0.127116199105,0.123445979611,0.0,22362.01
504,504,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,064C87,IFED,1,64,12112,1937,0,0,9965,12052,11902,12052,210,60,12112,1937,0,0,9965,12052,11902,12052,210,60,0,0,0,0,0,0,0,0,0,0,300.0,-90.0,0.0,0.0,300.0,300.0,210.0,300.0,90.0,0.0,100,16.0,0.0,0.0,82.3,99.5,98.3,99.5,1.7,0.5,100,16.0,0.0,0.0,82.3,99.5,98.3,99.5,1.7,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,0,0,17,19,19,19,28,2,0,0,17,19,19,19,0,0,0,0,0,0,0,0,44.5,72.9,71.6,86.6,44.2,67.0,67.4,76.1,44.5,72.9,71.6,86.6,44.2,67.0,67.4,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,1937,1.0,SHORT,-2087,-0.0947903892447,LONG,2015-09-07,1544.72,1531.7,-0.0817208322627,1544.72,56426.56,0.0107472556838,-0.0958091257943,-0.094154334418,0.0,25888.57,0.122982161599,0.250679676673,1544.72,23906.73
505,505,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,064EJI,NODX,1,64,9335,0,290,0,9215,8995,9215,9285,120,50,9335,0,290,0,9215,8995,9215,9285,120,50,0,0,0,0,0,0,0,0,0,0,300.0,-90.0,0.0,0.0,300.0,300.0,210.0,300.0,90.0,0.0,100,0.0,3.1,0.0,98.7,96.4,98.7,99.5,1.3,0.5,100,0.0,3.1,0.0,98.7,96.4,98.7,99.5,1.3,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,1,0,12,13,12,14,20,0,1,0,12,13,12,14,0,0,0,0,0,0,0,0,75.3,65.8,94.2,89.9,60.6,59.4,74.0,75.3,75.3,65.8,94.2,89.9,60.6,59.4,74.0,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-290,-1.0,LONG,220,0.0120812740253,SHORT,2015-09-14,1533.85,1546.77,0.10687166327,1546.77,57973.33,-0.00496289963151,0.0120213158749,0.0098850817725,0.0,25888.57,0.119977668238,0.288819654996,1546.77,25453.5
506,506,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,064FHK,NODX,1,64,57285,6360,1200,563,47507,52677,54430,54440,2855,2845,57285,6360,1200,563,47507,52677,54430,54440,2855,2845,0,0,0,0,0,0,0,0,0,0,320.0,-50.0,0.0,0.0,295.0,235.0,245.0,235.0,75.0,85.0,100,11.1,2.1,1.0,82.9,92.0,95.0,95.0,5.0,5.0,100,11.1,2.1,1.0,82.9,92.0,95.0,95.0,5.0,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,1,1,23,24,25,26,33,2,1,1,23,24,25,26,0,0,0,0,0,0,0,0,54.2,52.0,77.9,71.6,52.7,52.0,70.6,67.3,54.2,52.0,77.9,71.6,52.7,52.0,70.6,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),5160,0.68253968254,SHORT,-5170,-0.051605046714,LONG,2015-09-21,1107.6,1114.58,-0.0636863207393,1107.6,59080.93,0.0396611289074,-0.053651761124,-0.052337100421,0.0,25888.57,0.135278581505,0.269306375602,1107.6,26561.1
507,507,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,064FKE,NODX,1,64,28039,2655,2850,319,23945,23975,26919,27144,1120,895,28039,2655,2850,319,23945,23975,26919,27144,1120,895,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,100,9.5,10.2,1.1,85.4,85.5,96.0,96.8,4.0,3.2,100,9.5,10.2,1.1,85.4,85.5,96.0,96.8,4.0,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,2,2,17,22,21,25,29,3,2,2,17,22,21,25,0,0,0,0,0,0,0,0,56.1,40.9,79.3,64.6,51.3,29.2,55.5,44.3,56.1,40.9,79.3,64.6,51.3,29.2,55.5,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-195,-0.0354223433243,LONG,-30,-0.000626043405676,LONG,2015-09-28,1182.27,-9591.94,0.0509790033083,1182.27,60263.2,-0.0504716540561,-0.000594445959481,-0.00161465797457,0.0,25888.57,0.149138793821,0.209061338853,1182.27,27743.37
508,508,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,06665Q,NYME,1,66,27478,2613,6179,406,23850,20480,26869,27065,609,413,27478,2613,6179,406,23850,20480,26869,27065,609,413,0,0,0,0,0,0,0,0,0,0,949.0,0.0,191.0,-3.0,955.0,751.0,952.0,939.0,-3.0,10.0,100,9.5,22.5,1.5,86.8,74.5,97.8,98.5,2.2,1.5,100,9.5,22.5,1.5,86.8,74.5,97.8,98.5,2.2,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3,5,2,33,35,38,40,48,3,5,2,33,35,38,40,0,0,0,0,0,0,0,0,33.9,41.4,56.9,59.0,24.3,28.6,40.0,39.1,33.9,41.4,56.9,59.0,24.3,28.6,40.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-3566,-0.40559599636,LONG,3370,0.0760207534401,SHORT,2015-10-05,998.23,1009.56,0.0766467968458,1009.56,61272.76,0.0311509984905,0.0783888758158,0.0768085774313,0.0,25888.57,0.140582005731,0.207846541602,1009.56,28752.93
509,509,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,067651,NYME,1,67,1750082,530764,205058,542540,597211,925721,1670515,1673319,79567,76763,1750082,530764,205058,542540,597211,925721,1670515,1673319,79567,76763,0,0,0,0,0,0,0,0,0,0,32665.0,9060.0,-1802.0,1258.0,22624.0,30517.0,32942.0,29973.0,-277.0,2692.0,100,30.3,11.7,31.0,34.1,52.9,95.5,95.6,4.5,4.4,100,30.3,11.7,31.0,34.1,52.9,95.5,95.6,4.5,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,129,106,154,87,100,299,299,363,129,106,154,87,100,299,299,0,0,0,0,0,0,0,0,13.4,13.8,23.8,24.0,12.3,10.8,19.7,17.4,13.4,13.8,23.8,24.0,12.3,10.8,19.7,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",325706,0.442642378184,SHORT,-328510,-0.215708908868,LONG,2015-10-12,973.26,957.92,-0.291729662308,973.26,62246.02,-0.0237066796712,-0.210595166863,-0.204862848457,973.26,26861.83,0.132532189495,0.454253242612,973.26,29726.19
510,510,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-13,13.10.2015,073732,ICUS,1,73,200520,75094,17962,23835,90048,152394,188977,194191,11543,6329,158392,71372,17137,19061,57431,116430,147864,152628,10528,5764,42128,6495,3598,2001,32617,35964,41113,41563,1015,565,14700.0,13349.0,2985.0,-2863.0,2060.0,15839.0,12546.0,15961.0,2154.0,-1261.0,100,37.4,9.0,11.9,44.9,76.0,94.2,96.8,5.8,3.2,100,45.1,10.8,12.0,36.3,73.5,93.4,96.4,6.6,3.6,100,15.4,8.5,4.7,77.4,85.4,97.6,98.7,2.4,1.3,200,85,43,52,50,53,165,125,198,85,43,50,46,51,159,121,79,17,14,8,36,21,61,35,18.8,34.3,29.6,45.9,16.2,25.7,25.4,36.6,15.7,32.0,28.0,44.6,13.5,29.3,24.4,40.0,51.9,50.2,65.7,74.6,44.7,48.3,57.2,66.1,(CONTRACTS OF 10 METRIC TONS),57132,0.613952888583,SHORT,-62346,-0.257158413146,LONG,2015-10-19,1326.97,1326.38,-0.041449504278,1326.97,63572.99,-0.035787962497,-0.247955237501,-0.247310310928,1326.97,28188.8,0.136211444896,0.462435222783,1326.97,31053.16
511,511,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-20,20.10.2015,084691,CMX ,1,84,161346,74575,22865,20210,45022,103648,139807,146723,21539,14623,161346,74575,22865,20210,45022,103648,139807,146723,21539,14623,0,0,0,0,0,0,0,0,0,0,5120.0,5737.0,-5187.0,3250.0,-3922.0,5202.0,5065.0,3265.0,55.0,1855.0,100,46.2,14.2,12.5,27.9,64.2,86.7,90.9,13.3,9.1,100,46.2,14.2,12.5,27.9,64.2,86.7,90.9,13.3,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,95,41,40,37,43,146,117,196,95,41,40,37,43,146,117,0,0,0,0,0,0,0,0,16.0,35.4,26.6,53.5,14.8,33.9,24.6,50.1,16.0,35.4,26.6,53.5,14.8,33.9,24.6,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",51710,0.530685550082,SHORT,-58626,-0.394336449855,LONG,2015-10-26,1095.79,1077.48,-0.137178036709,1095.79,64668.78,0.140185612137,-0.449616746466,-0.445767579799,1095.79,29284.59,0.260721462861,0.446577513164,1095.79,32148.95
512,512,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-27,27.10.2015,090741,CME,0,90,118799,21004,34749,6250,68560,45882,95814,86881,22985,31918,118799,21004,34749,6250,68560,45882,95814,86881,22985,31918,0,0,0,0,0,0,0,0,0,0,-4328.0,-9091.0,3629.0,961.0,2363.0,-7981.0,-5767.0,-3391.0,1439.0,-937.0,100,17.7,29.3,5.3,57.7,38.6,80.7,73.1,19.3,26.9,100,17.7,29.3,5.3,57.7,38.6,80.7,73.1,19.3,26.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,19,28,12,15,22,41,57,77,19,28,12,15,22,41,57,0,0,0,0,0,0,0,0,47.9,36.9,56.3,45.2,47.8,36.9,56.0,43.7,47.9,36.9,56.3,45.2,47.8,36.9,56.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF CAD 100,000)",-13745,-0.246533818808,LONG,22678,0.198161514129,SHORT,2015-11-02,-1722.15,1052.45,0.592497963984,1052.45,65721.23,0.0198375156696,0.202092546271,0.190163966348,1052.45,30337.04,0.19106645915,0.659178157131,1052.45,33201.4
513,513,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-03,03.11.2015,097741,CME,0,97,228954,33160,123243,5038,172310,41593,210508,169874,18446,59080,228954,33160,123243,5038,172310,41593,210508,169874,18446,59080,0,0,0,0,0,0,0,0,0,0,2325.0,4324.0,-1912.0,-1335.0,-2469.0,3216.0,520.0,-31.0,1805.0,2356.0,100,14.5,53.8,2.2,75.3,18.2,91.9,74.2,8.1,25.8,100,14.5,53.8,2.2,75.3,18.2,91.9,74.2,8.1,25.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,31,51,12,22,28,57,88,124,31,51,12,22,28,57,88,0,0,0,0,0,0,0,0,50.2,30.5,67.6,40.4,50.2,30.5,67.6,40.4,50.2,30.5,67.6,40.4,50.2,30.5,67.6,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF JPY 12,500,000)",-90083,-0.575967212905,LONG,130717,0.611104098587,SHORT,2015-11-09,879.65,876.64,0.412942584458,876.64,66597.87,0.0652330832095,0.6509683031,0.64191216732,876.64,31213.68,0.185532497586,0.674983813421,876.64,34078.04
514,514,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-10,10.11.2015,11165K,NYME,1,111,14774,5583,0,994,5003,10790,11580,11784,3194,2990,14774,5583,0,994,5003,10790,11580,11784,3194,2990,0,0,0,0,0,0,0,0,0,0,1082.0,487.0,-16.0,228.0,217.0,755.0,932.0,967.0,150.0,115.0,100,37.8,0.0,6.7,33.9,73.0,78.4,79.8,21.6,20.2,100,37.8,0.0,6.7,33.9,73.0,78.4,79.8,21.6,20.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,0,4,10,11,17,15,22,7,0,4,10,11,17,15,0,0,0,0,0,0,0,0,38.5,55.1,56.8,71.2,35.6,51.8,53.4,65.8,38.5,55.1,56.8,71.2,35.6,51.8,53.4,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",5583,1.0,SHORT,-5787,-0.366428164377,LONG,2015-11-16,940.15,941.24,-0.977532262964,940.15,67538.02,-0.283356317492,-0.262598429094,-0.24512437854,940.15,32153.83,0.487981649959,0.796866173488,940.15,35018.19
515,515,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-17,17.11.2015,1170E1,E   ,0,117,366536,136158,188438,71757,136522,75449,344437,335644,22099,30892,366536,136158,188438,71757,136522,75449,344437,335644,22099,30892,0,0,0,0,0,0,0,0,0,0,-6845.0,11570.0,-5832.0,-3946.0,-10593.0,-371.0,-2969.0,-10149.0,-3876.0,3304.0,100,37.1,51.4,19.6,37.2,20.6,94.0,91.6,6.0,8.4,100,37.1,51.4,19.6,37.2,20.6,94.0,91.6,6.0,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,61,92,72,39,32,146,161,208,61,92,72,39,32,146,161,0,0,0,0,0,0,0,0,39.9,18.4,49.1,32.0,34.5,18.4,42.5,29.8,39.9,18.4,49.1,32.0,34.5,18.4,42.5,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($1000 X INDEX),-52280,-0.161061750607,LONG,61073,0.288119601266,SHORT,2015-11-23,807.27,790.03,0.654547765643,790.03,68328.05,-0.191248157759,0.23301725831,0.221028349856,790.03,32943.86,0.455053265129,0.651644458412,790.03,35808.22
516,516,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-24,24.11.2015,13874+,CME,0,138,669417,82232,88130,18949,451427,453337,552608,560416,116808,109001,669417,82232,88130,18949,451427,453337,552608,560416,116808,109001,0,0,0,0,0,0,0,0,0,0,2130.0,-5964.0,3481.0,361.0,1667.0,-11636.0,-3936.0,-7794.0,6066.0,9924.0,100,12.3,13.2,2.8,67.4,67.7,82.6,83.7,17.4,16.3,100,12.3,13.2,2.8,67.4,67.7,82.6,83.7,17.4,16.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,108,117,62,230,247,367,398,573,108,117,62,230,247,367,398,0,0,0,0,0,0,0,0,16.5,12.9,25.0,20.5,14.2,10.8,22.0,18.2,16.5,12.9,25.0,20.5,14.2,10.8,22.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 500 INDEX X $250.00),-5898,-0.0346203965673,LONG,-1910,-0.00211104774284,LONG,2015-11-30,1205.72,1208.81,-0.290230649009,1205.72,69533.77,0.466888289485,-0.00309667121252,0.00272765423705,0.0,32943.86,0.840833102247,0.739066815772,0.0,35808.22
517,517,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-12-01,01.12.2015,195651,NYME,1,195,6779,3764,4070,1212,1473,1198,6449,6480,330,299,6779,3764,4070,1212,1473,1198,6449,6480,330,299,0,0,0,0,0,0,0,0,0,0,571.0,445.0,185.0,72.0,2.0,232.0,519.0,489.0,52.0,82.0,100,55.5,60.0,17.9,21.7,17.7,95.1,95.6,4.9,4.4,100,55.5,60.0,17.9,21.7,17.7,95.1,95.6,4.9,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,9,11,7,5,6,18,20,26,9,11,7,5,6,18,20,0,0,0,0,0,0,0,0,62.6,46.7,82.6,71.3,56.4,39.8,64.8,59.7,62.6,46.7,82.6,71.3,56.4,39.8,64.8,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 500 DRY METRIC TONS),-306,-0.0390605054889,LONG,275,0.102957693748,SHORT,2015-12-07,-7236.04,795.34,0.105068741491,795.34,70329.11,-0.314474286694,0.070580146447,0.0691263225632,0.0,32943.86,0.746055860914,0.836382819539,795.34,36603.56
518,518,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-12-08,08.12.2015,232741,CME,0,232,122205,16981,65633,763,88621,16452,106365,82848,15840,39357,122205,16981,65633,763,88621,16452,106365,82848,15840,39357,0,0,0,0,0,0,0,0,0,0,1889.0,-7665.0,290.0,94.0,9060.0,61.0,1489.0,445.0,400.0,1444.0,100,13.9,53.7,0.6,72.5,13.5,87.0,67.8,13.0,32.2,100,13.9,53.7,0.6,72.5,13.5,87.0,67.8,13.0,32.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,21,44,8,19,12,43,61,91,21,44,8,19,12,43,61,0,0,0,0,0,0,0,0,53.3,28.8,65.1,39.4,53.3,28.1,65.1,38.7,53.3,28.8,65.1,39.4,53.3,28.1,65.1,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)",-48652,-0.588907449101,LONG,72169,0.686846287819,SHORT,2015-12-14,-744.14,1451.1,0.583888594071,1451.1,71780.21,0.140754410017,0.783522931833,0.769911627072,1451.1,34394.96,0.530625384853,0.679993337239,1451.1,38054.66
