,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,097741,CME,0,97,239042,148783,52102,1413,27899,10592,583,14149,137632,985,7326,2552,12,201150,205871,37892,33171,-37877.0,49690.0,-40892.0,-45106.0,49.0,5916.0,-89.0,-32145.0,37151.0,-629.0,-2203.0,1733.0,-6.0,-30439.0,-41922.0,-7438.0,4045.0,100,62.2,21.8,0.6,11.7,4.4,0.2,5.9,57.6,0.4,3.1,1.1,0.0,84.1,86.1,15.9,13.9,107,17.0,8.0,6.0,7.0,5.0,,17.0,37.0,4.0,12.0,4.0,,62.0,58.0,50.4,40.8,64.7,56.9,50.1,40.8,64.4,56.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.81356032705,LONG,0.481275356547,SHORT,0.449637577616,LONG
28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,097741,CME,0,97,262764,161704,54728,2026,28953,10169,555,20693,155930,1157,7206,3041,22,222316,227628,40448,35136,23722.0,12921.0,2626.0,613.0,1054.0,-423.0,-28.0,6544.0,18298.0,172.0,-120.0,489.0,10.0,21166.0,21757.0,2556.0,1965.0,100,61.5,20.8,0.8,11.0,3.9,0.2,7.9,59.3,0.4,2.7,1.2,0.0,84.6,86.6,15.4,13.4,112,15.0,8.0,5.0,7.0,4.0,,20.0,41.0,,12.0,5.0,,60.0,63.0,50.2,36.9,64.8,53.7,49.8,36.9,64.3,53.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.765681706233,LONG,0.494270717824,SHORT,0.480139052196,LONG
29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,097741,CME,0,97,280541,176309,55948,2459,29681,11375,804,20368,166215,1257,7994,3994,0,238872,242052,41669,38489,17777.0,14605.0,1220.0,433.0,728.0,1206.0,249.0,-325.0,10285.0,100.0,788.0,953.0,-22.0,16556.0,14424.0,1221.0,3353.0,100,62.8,19.9,0.9,10.6,4.1,0.3,7.3,59.2,0.4,2.8,1.4,0.0,85.1,86.3,14.9,13.7,122,16.0,12.0,6.0,8.0,5.0,,18.0,45.0,4.0,12.0,6.0,0.0,59.0,76.0,50.5,35.5,63.9,49.2,50.1,35.5,63.5,48.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.781673571547,LONG,0.518223347413,SHORT,0.445878799688,LONG
30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,097741,CME,0,97,287999,183627,55251,2977,30960,11777,890,11244,170384,1985,8013,3770,0,239696,247034,48303,40965,7458.0,7318.0,-697.0,518.0,1279.0,402.0,86.0,-9124.0,4169.0,728.0,19.0,-224.0,0.0,824.0,4982.0,6634.0,2476.0,100,63.8,19.2,1.0,10.8,4.1,0.3,3.9,59.2,0.7,2.8,1.3,0.0,83.2,85.8,16.8,14.2,119,18.0,11.0,7.0,8.0,5.0,,13.0,46.0,5.0,13.0,5.0,0.0,59.0,75.0,51.4,34.9,64.8,49.3,50.9,34.9,64.2,49.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.87618649107,LONG,0.537412402984,SHORT,0.448861642137,LONG
31,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,097741,CME,0,97,308740,207270,55133,2346,32400,13639,579,12730,187432,1927,6916,4931,0,264168,265987,44572,42753,20741.0,23643.0,-118.0,-631.0,1440.0,1862.0,-311.0,1486.0,17048.0,-58.0,-1097.0,1161.0,0.0,24472.0,18953.0,-3731.0,1788.0,100,67.1,17.9,0.8,10.5,4.4,0.2,4.1,60.7,0.6,2.2,1.6,0.0,85.6,86.2,14.4,13.8,121,21.0,8.0,5.0,8.0,6.0,,15.0,46.0,,11.0,6.0,0.0,59.0,72.0,55.5,34.6,67.9,50.9,55.1,34.6,67.5,50.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.872803029546,LONG,0.579783767716,SHORT,0.407502334977,LONG
32,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,097741,CME,0,97,344998,219404,53554,6890,29348,15219,531,14922,200690,21725,7580,5861,0,300400,304470,44598,40528,36258.0,12134.0,-1579.0,4544.0,-3052.0,1580.0,-48.0,2192.0,13258.0,19798.0,664.0,930.0,0.0,36232.0,38483.0,26.0,-2225.0,100,63.6,15.5,2.0,8.5,4.4,0.2,4.3,58.2,6.3,2.2,1.7,0.0,87.1,88.3,12.9,11.7,131,22.0,9.0,6.0,6.0,6.0,,15.0,52.0,4.0,13.0,7.0,0.0,62.0,81.0,54.6,32.3,67.8,50.2,52.3,32.2,62.6,46.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.86158469844,LONG,0.607602634838,SHORT,0.317028294478,LONG
33,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,097741,CME,0,97,344070,217372,62887,6285,30524,15312,531,16803,192246,21644,6781,6268,0,299940,305173,44130,38897,-928.0,-2032.0,9333.0,-605.0,1176.0,93.0,0.0,1881.0,-8444.0,-81.0,-799.0,407.0,0.0,-460.0,703.0,-468.0,-1631.0,100,63.2,18.3,1.8,8.9,4.5,0.2,4.9,55.9,6.3,2.0,1.8,0.0,87.2,88.7,12.8,11.3,129,18.0,11.0,5.0,6.0,6.0,,20.0,48.0,,12.0,7.0,0.0,60.0,79.0,55.7,32.8,68.6,50.7,53.2,32.7,63.5,47.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.839243430966,LONG,0.551222262265,SHORT,0.331878872502,LONG
34,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,097741,CME,0,97,314920,191810,74181,6819,29992,15944,587,15107,151754,21813,6950,7630,0,273078,278728,41842,36192,-29150.0,-25562.0,11294.0,534.0,-532.0,632.0,56.0,-1696.0,-40492.0,169.0,169.0,1362.0,0.0,-26862.0,-26445.0,-2288.0,-2705.0,100,60.9,23.6,2.2,9.5,5.1,0.2,4.8,48.2,6.9,2.2,2.4,0.0,86.7,88.5,13.3,11.5,128,20.0,9.0,5.0,7.0,8.0,,17.0,49.0,5.0,11.0,6.0,0.0,62.0,79.0,54.0,37.1,66.2,50.7,50.5,35.2,60.2,46.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.818927130965,LONG,0.442229248358,SHORT,0.305816788575,LONG
35,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,097741,CME,0,97,361809,227940,80619,6808,30319,17075,558,20488,188858,21465,7040,7118,0,314618,322501,47191,39308,46889.0,36130.0,6438.0,-11.0,327.0,1131.0,-29.0,5381.0,37104.0,-348.0,90.0,-512.0,0.0,41540.0,43773.0,5349.0,3116.0,100,63.0,22.3,1.9,8.4,4.7,0.2,5.7,52.2,5.9,1.9,2.0,0.0,87.0,89.1,13.0,10.9,133,19.0,12.0,6.0,7.0,9.0,,17.0,50.0,7.0,11.0,6.0,0.0,63.0,86.0,56.0,33.6,67.0,51.2,52.9,33.3,61.8,47.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.80426662081,LONG,0.477448397227,SHORT,0.279444655442,LONG
36,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,097741,CME,0,97,332216,187329,97661,16202,30061,16509,502,18359,138408,22040,8018,4753,6,282517,296081,49699,36135,-29593.0,-40611.0,17042.0,9394.0,-258.0,-566.0,-56.0,-2129.0,-50450.0,575.0,978.0,-2365.0,6.0,-32101.0,-26420.0,2508.0,-3173.0,100,56.4,29.4,4.9,9.0,5.0,0.2,5.5,41.7,6.6,2.4,1.4,0.0,85.0,89.1,15.0,10.9,124,20.0,11.0,9.0,6.0,8.0,,19.0,42.0,10.0,13.0,4.0,,68.0,78.0,52.2,37.4,64.5,49.4,50.7,34.1,57.7,44.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.765779787838,LONG,0.314635601249,SHORT,0.291002791497,LONG
37,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,097741,CME,0,97,328295,180648,94428,16406,32391,17565,509,18325,132380,22753,7534,6459,6,278572,290506,49723,37789,-3921.0,-6681.0,-3233.0,204.0,2330.0,1056.0,7.0,-34.0,-6028.0,713.0,-484.0,1706.0,0.0,-3945.0,-5575.0,24.0,1654.0,100,55.0,28.8,5.0,9.9,5.4,0.2,5.6,40.3,6.9,2.3,2.0,0.0,84.9,88.5,15.1,11.5,128,19.0,13.0,7.0,7.0,8.0,,20.0,43.0,10.0,13.0,5.0,,70.0,78.0,51.1,35.0,63.9,47.4,48.6,31.8,56.6,43.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.756809661259,LONG,0.31344064913,SHORT,0.296781167427,LONG
38,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,097741,CME,0,97,278491,140588,106407,24444,27687,13955,557,15465,66715,24855,4416,7967,31,238043,244931,40448,33560,-49804.0,-40060.0,11979.0,8038.0,-4704.0,-3610.0,48.0,-2860.0,-65665.0,2102.0,-3118.0,1508.0,25.0,-40529.0,-45575.0,-9275.0,-4229.0,100,50.5,38.2,8.8,9.9,5.0,0.2,5.6,24.0,8.9,1.6,2.9,0.0,85.5,87.9,14.5,12.1,116,16.0,18.0,11.0,7.0,4.0,,20.0,34.0,10.0,8.0,9.0,,65.0,76.0,48.6,38.5,63.0,53.5,45.0,32.2,53.5,42.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.623631053784,LONG,0.138387416749,SHORT,0.329763219826,LONG
39,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,097741,CME,0,97,281602,126437,113637,36916,28627,14569,588,26176,61711,4387,5708,7648,390,229229,239846,52373,41756,3111.0,-14151.0,7230.0,12472.0,940.0,614.0,31.0,10711.0,-5004.0,-20468.0,1292.0,-319.0,359.0,-8814.0,-5085.0,11925.0,8196.0,100,44.9,40.4,13.1,10.2,5.2,0.2,9.3,21.9,1.6,2.0,2.7,0.1,81.4,85.2,18.6,14.8,119,15.0,19.0,14.0,7.0,4.0,4.0,25.0,32.0,7.0,10.0,7.0,,72.0,74.0,41.0,35.8,54.4,50.8,40.7,31.1,48.4,43.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.404326009535,LONG,0.0533168939577,SHORT,0.32544680063,LONG
40,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,097741,CME,0,97,176550,65104,43396,14123,25400,14209,798,21950,69167,1877,5256,6236,6,134514,149812,42036,26738,-105052.0,-61333.0,-70241.0,-22793.0,-3227.0,-360.0,210.0,-4226.0,7456.0,-2510.0,-452.0,-1412.0,-384.0,-94715.0,-90034.0,-10337.0,-15018.0,100,36.9,24.6,8.0,14.4,8.0,0.5,12.4,39.2,1.1,3.0,3.5,0.0,76.2,84.9,23.8,15.1,104,14.0,12.0,8.0,7.0,5.0,4.0,20.0,31.0,,10.0,6.0,,58.0,62.0,32.0,35.2,48.9,51.7,32.0,32.8,44.0,46.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.518201872318,LONG,0.200073732719,SHORT,0.282536797193,LONG
41,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,097741,CME,0,97,204073,97443,53527,14352,26533,14961,840,19310,80922,2359,5347,7957,6,166190,174924,37883,29149,27523.0,32339.0,10131.0,229.0,1133.0,752.0,42.0,-2640.0,11755.0,482.0,91.0,1721.0,0.0,31676.0,25112.0,-4153.0,2411.0,100,47.7,26.2,7.0,13.0,7.3,0.4,9.5,39.7,1.2,2.6,3.9,0.0,81.4,85.7,18.6,14.3,116,18.0,8.0,8.0,8.0,6.0,5.0,22.0,36.0,,10.0,8.0,,64.0,69.0,41.3,32.8,56.5,50.7,41.2,27.6,52.1,45.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.614693910129,LONG,0.290892230244,SHORT,0.278883694028,LONG
42,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,097741,CME,0,97,221748,103357,55555,14809,26478,15178,784,25109,92494,2310,7181,3299,6,180034,184435,41714,37313,17675.0,5914.0,2028.0,457.0,-55.0,217.0,-56.0,5799.0,11572.0,-49.0,1834.0,-4658.0,0.0,13844.0,9511.0,3831.0,8164.0,100,46.6,25.1,6.7,11.9,6.8,0.4,11.3,41.7,1.0,3.2,1.5,0.0,81.2,83.2,18.8,16.8,112,16.0,11.0,8.0,6.0,6.0,4.0,21.0,36.0,,12.0,4.0,,63.0,65.0,39.5,34.3,55.5,52.3,39.3,29.3,51.6,47.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.572987083663,LONG,0.300807994362,SHORT,0.271269444978,LONG
43,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,097741,CME,0,97,230370,108678,54240,16458,26670,14895,912,24995,100865,2605,7012,3229,6,187336,193210,43034,37160,8622.0,5321.0,-1315.0,1649.0,192.0,-283.0,128.0,-114.0,8371.0,295.0,-169.0,-70.0,0.0,7302.0,8775.0,1320.0,-153.0,100,47.2,23.5,7.1,11.6,6.5,0.4,10.8,43.8,1.1,3.0,1.4,0.0,81.3,83.9,18.7,16.1,112,17.0,11.0,6.0,6.0,5.0,,24.0,33.0,,13.0,4.0,,64.0,61.0,41.1,32.6,55.2,51.3,40.3,27.7,51.2,45.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.602812648975,LONG,0.334143556881,SHORT,0.283291230603,LONG
44,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,097741,CME,0,97,234796,109945,46024,23984,30752,14921,963,23259,107317,760,5186,3959,6,194855,197934,39941,36862,4426.0,1267.0,-8216.0,7526.0,4082.0,26.0,51.0,-1736.0,6452.0,-1845.0,-1826.0,730.0,0.0,7519.0,4724.0,-3093.0,-298.0,100,46.8,19.6,10.2,13.1,6.4,0.4,9.9,45.7,0.3,2.2,1.7,0.0,83.0,84.3,17.0,15.7,117,16.0,12.0,7.0,7.0,5.0,4.0,23.0,41.0,,9.0,5.0,,62.0,70.0,43.7,28.1,58.8,46.7,43.6,23.4,52.7,40.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.643747702487,LONG,0.409831440863,SHORT,0.346616162722,LONG
45,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-04-24,24.04.2007,097741,CME,0,97,235531,114982,44181,24356,30150,16822,956,21726,111157,686,4090,4627,6,196952,202791,38579,32740,735.0,5037.0,-1843.0,372.0,-602.0,1901.0,-7.0,-1533.0,3840.0,-74.0,-1096.0,668.0,0.0,2097.0,4857.0,-1362.0,-4122.0,100,48.8,18.8,10.3,12.8,7.1,0.4,9.2,47.2,0.3,1.7,2.0,0.0,83.6,86.1,16.4,13.9,117,16.0,13.0,7.0,7.0,6.0,4.0,19.0,42.0,,7.0,7.0,,57.0,74.0,44.5,30.0,59.4,48.8,44.4,24.9,54.0,42.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.673005576334,LONG,0.444833284118,SHORT,0.28374350677,LONG
46,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-05-01,01.05.2007,097741,CME,0,97,279868,153525,37291,26539,28853,17421,956,20664,154128,690,5914,8643,6,237147,245674,42721,34194,44337.0,38543.0,-6890.0,2183.0,-1297.0,599.0,0.0,-1062.0,42971.0,4.0,1824.0,4016.0,0.0,40195.0,42883.0,4142.0,1454.0,100,54.9,13.3,9.5,10.3,6.2,0.3,7.4,55.1,0.2,2.1,3.1,0.0,84.7,87.8,15.3,12.2,129,18.0,12.0,7.0,7.0,7.0,4.0,21.0,45.0,,9.0,10.0,,61.0,81.0,48.8,31.2,62.2,49.5,48.7,27.8,57.6,44.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.763558972951,LONG,0.609141791045,SHORT,0.247050179366,LONG
47,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-05-08,08.05.2007,097741,CME,0,97,284780,159114,41615,25502,28381,17881,950,23128,153192,1279,4926,9304,6,243286,249729,41494,35051,4912.0,5589.0,4324.0,-1037.0,-472.0,460.0,-6.0,2464.0,-936.0,589.0,-988.0,661.0,0.0,6139.0,4055.0,-1227.0,857.0,100,55.9,14.6,9.0,10.0,6.3,0.3,8.1,53.8,0.4,1.7,3.3,0.0,85.4,87.7,14.6,12.3,130,21.0,11.0,9.0,7.0,7.0,4.0,19.0,47.0,,8.0,10.0,,63.0,84.0,48.4,28.7,61.9,44.7,48.4,25.0,57.2,39.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.737658802178,LONG,0.585361357851,SHORT,0.226968137997,LONG
48,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-05-15,15.05.2007,097741,CME,0,97,297263,168881,39748,26340,29694,19712,933,19800,165839,1312,5339,8074,6,252305,261964,44958,35299,12483.0,9767.0,-1867.0,838.0,1313.0,1831.0,-17.0,-3328.0,12647.0,33.0,413.0,-1230.0,0.0,9019.0,12235.0,3464.0,248.0,100,56.8,13.4,8.9,10.0,6.6,0.3,6.7,55.8,0.4,1.8,2.7,0.0,84.9,88.1,15.1,11.9,133,23.0,10.0,10.0,7.0,8.0,4.0,19.0,47.0,,9.0,10.0,,64.0,86.0,48.4,28.0,61.3,45.6,48.3,24.8,57.2,40.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.78668275524,LONG,0.618959972008,SHORT,0.202040238028,LONG
49,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-05-22,22.05.2007,097741,CME,0,97,326431,191604,36178,29798,29291,20245,872,25267,192825,1379,5676,7987,6,283893,289290,42538,37141,29168.0,22723.0,-3570.0,3458.0,-403.0,533.0,-61.0,5467.0,26986.0,67.0,337.0,-87.0,0.0,31588.0,27326.0,-2420.0,1842.0,100,58.7,11.1,9.1,9.0,6.2,0.3,7.7,59.1,0.4,1.7,2.4,0.0,87.0,88.6,13.0,11.4,141,25.0,12.0,10.0,7.0,9.0,4.0,21.0,49.0,,9.0,9.0,,68.0,90.0,50.0,31.9,62.0,48.0,49.8,29.1,57.9,42.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.768290446234,LONG,0.682345400427,SHORT,0.182614664083,LONG
50,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-05-29,29.05.2007,097741,CME,0,97,319048,186240,36746,29533,27287,20850,872,23819,184088,1005,6397,8883,65,275218,282042,43830,37006,-7383.0,-5364.0,568.0,-265.0,-2004.0,605.0,0.0,-1448.0,-8737.0,-374.0,721.0,896.0,59.0,-8675.0,-7248.0,1292.0,-135.0,100,58.4,11.5,9.3,8.6,6.5,0.3,7.5,57.7,0.3,2.0,2.8,0.0,86.3,88.4,13.7,11.6,148,25.0,12.0,10.0,7.0,9.0,4.0,20.0,54.0,,10.0,11.0,,69.0,97.0,49.3,29.3,62.6,45.7,49.1,26.8,57.9,40.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.770868705719,LONG,0.670418770685,SHORT,0.133722500364,LONG
51,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-06-05,05.06.2007,097741,CME,0,97,311288,165415,40444,34259,28957,21292,906,27920,168057,844,6350,10838,56,264707,276696,46581,34592,-7760.0,-20825.0,3698.0,4726.0,1670.0,442.0,34.0,4101.0,-16031.0,-161.0,-47.0,1955.0,-9.0,-10511.0,-5346.0,2751.0,-2414.0,100,53.1,13.0,11.0,9.3,6.8,0.3,9.0,54.0,0.3,2.0,3.5,0.0,85.0,88.9,15.0,11.1,150,25.0,10.0,14.0,7.0,9.0,5.0,22.0,54.0,4.0,10.0,13.0,,75.0,101.0,46.4,29.8,58.6,44.7,45.5,25.6,53.2,38.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.715068604989,LONG,0.60707085918,SHORT,0.152540349062,LONG
52,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-06-12,12.06.2007,097741,CME,0,97,380532,154954,35845,104462,30382,20860,906,25322,165969,5833,7997,7391,56,329912,341322,50620,39210,69244.0,-10461.0,-4599.0,70203.0,1425.0,-432.0,0.0,-2598.0,-2088.0,4989.0,1647.0,-3447.0,0.0,65205.0,64626.0,4039.0,4618.0,100,40.7,9.4,27.5,8.0,5.5,0.2,6.7,43.6,1.5,2.1,1.9,0.0,86.7,89.7,13.3,10.3,144,23.0,10.0,15.0,7.0,8.0,5.0,24.0,50.0,9.0,12.0,10.0,,80.0,95.0,47.2,36.5,59.7,53.3,34.6,21.5,41.4,31.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.735251527777,LONG,0.624264278115,SHORT,0.185824128644,LONG
53,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-06-19,19.06.2007,097741,CME,0,97,310083,175068,46304,12709,31722,22108,708,42301,180307,3684,6850,7253,0,273042,273073,37041,37010,-70449.0,20114.0,10459.0,-91753.0,1340.0,1248.0,-198.0,16979.0,14338.0,-2149.0,-1147.0,-138.0,-56.0,-56870.0,-68249.0,-13579.0,-2200.0,100,56.5,14.9,4.1,10.2,7.1,0.2,13.6,58.1,1.2,2.2,2.3,0.0,88.1,88.1,11.9,11.9,133,22.0,6.0,8.0,6.0,9.0,4.0,18.0,53.0,4.0,9.0,10.0,0.0,60.0,89.0,46.4,30.7,61.0,48.3,45.3,30.7,59.1,47.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.619950765471,LONG,0.581663444338,SHORT,0.178599294074,LONG
54,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-06-26,26.06.2007,097741,CME,0,97,352299,213887,56182,12698,33308,21946,693,42053,213207,3652,7651,7182,0,313942,315560,38357,36739,42216.0,38819.0,9878.0,-11.0,1586.0,-162.0,-15.0,-248.0,32900.0,-32.0,801.0,-71.0,0.0,40900.0,42487.0,1316.0,-271.0,100,60.7,15.9,3.6,9.5,6.2,0.2,11.9,60.5,1.0,2.2,2.0,0.0,89.1,89.6,10.9,10.4,145,23.0,9.0,7.0,6.0,8.0,,21.0,57.0,,12.0,9.0,0.0,65.0,93.0,44.4,28.6,61.1,46.1,43.4,28.6,59.4,46.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.670508501136,LONG,0.583943362622,SHORT,0.205632171427,LONG
55,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-07-03,03.07.2007,097741,CME,0,97,326811,187552,65712,14967,33846,21939,693,39788,177606,3708,7617,5854,0,288171,290479,38640,36332,-25488.0,-26335.0,9530.0,2269.0,538.0,-7.0,0.0,-2265.0,-35601.0,56.0,-34.0,-1328.0,0.0,-25771.0,-25081.0,283.0,-407.0,100,57.4,20.1,4.6,10.4,6.7,0.2,12.2,54.3,1.1,2.3,1.8,0.0,88.2,88.9,11.8,11.1,134,19.0,11.0,9.0,6.0,8.0,,19.0,52.0,4.0,11.0,8.0,0.0,63.0,87.0,45.4,29.1,61.7,43.5,44.3,29.1,59.6,42.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.633954938959,LONG,0.481079032156,SHORT,0.213444474321,LONG
56,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2007-07-10,10.07.2007,097741,CME,0,97,320333,173754,80817,14396,32303,22677,721,45776,154714,3686,8034,5609,0,278670,282620,41663,37713,-6478.0,-13798.0,15105.0,-571.0,-1543.0,738.0,28.0,5988.0,-22892.0,-22.0,417.0,-245.0,0.0,-9501.0,-7859.0,3023.0,1381.0,100,54.2,25.2,4.5,10.1,7.1,0.2,14.3,48.3,1.2,2.5,1.8,0.0,87.0,88.2,13.0,11.8,139,19.0,12.0,7.0,7.0,9.0,4.0,26.0,46.0,,12.0,7.0,0.0,69.0,83.0,46.6,30.3,59.5,46.3,45.6,30.0,57.3,44.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.543358771011,LONG,0.365073005173,SHORT,0.175081847945,LONG
