,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
458,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-11,11.09.2012,020604,CBT,0,20,378847,0,139500,7943,249691,11067,36664,0,101009,7288,9505,16860,0,311091,320331,67756,58516,-4766.0,0.0,5694.0,-5285.0,-2508.0,-1103.0,3179.0,0.0,-2253.0,-755.0,0.0,-3998.0,0.0,-5369.0,-4521.0,603.0,-245.0,100,0.0,36.8,2.1,65.9,2.9,9.7,0.0,26.7,1.9,2.5,4.5,0.0,82.1,84.6,17.9,15.4,67,0.0,13.0,5.0,30.0,7.0,20.0,0.0,11.0,4.0,6.0,4.0,0.0,46.0,50.0,33.5,41.6,49.9,51.7,31.4,39.1,43.7,48.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-101009,-1.0,LONG,-139500,-1.0,LONG,238624,0.915116698241,LONG
459,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-11,11.09.2012,020601,CBT,0,20,573215,5530,106515,9828,212128,108410,79496,70019,78788,24902,20643,33960,0,422546,441899,150669,131316,-41290.0,-2395.0,-614.0,-19634.0,-12910.0,-7607.0,13588.0,-370.0,7237.0,-18938.0,685.0,-6619.0,-5.0,-39979.0,-32592.0,-1311.0,-8698.0,100,1.0,18.6,1.7,37.0,18.9,13.9,12.2,13.7,4.3,3.6,5.9,0.0,73.7,77.1,26.3,22.9,141,0.0,18.0,6.0,38.0,24.0,28.0,23.0,24.0,11.0,4.0,7.0,0.0,91.0,95.0,21.5,15.8,30.7,27.6,16.5,13.5,24.2,23.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-8769,-0.0589286794304,LONG,-100985,-0.901289660404,LONG,103718,0.323574739968,LONG
460,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-18,18.09.2012,020604,CBT,0,20,361685,0,134935,2382,245010,16195,36482,0,97086,776,9505,13702,0,294155,301558,67530,60127,-17162.0,0.0,-4565.0,-5561.0,-4681.0,5128.0,-182.0,0.0,-3923.0,-6512.0,0.0,-3158.0,0.0,-16936.0,-18773.0,-226.0,1611.0,100,0.0,37.3,0.7,67.7,4.5,10.1,0.0,26.8,0.2,2.6,3.8,0.0,81.3,83.4,18.7,16.6,64,0.0,13.0,6.0,28.0,8.0,19.0,0.0,9.0,11.0,4.0,4.0,0.0,42.0,47.0,35.5,40.5,51.5,52.3,34.5,39.6,45.7,49.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-97086,-1.0,LONG,-134935,-1.0,LONG,228815,0.875997779522,LONG
461,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-18,18.09.2012,020601,CBT,0,20,558449,16708,85402,6533,203657,101114,87857,58350,68252,25696,19550,36156,219,418570,411229,139879,147220,-14766.0,11178.0,-21113.0,-3295.0,-8471.0,-7296.0,8361.0,-11669.0,-10536.0,794.0,-1093.0,2196.0,219.0,-3976.0,-30670.0,-10790.0,15904.0,100,3.0,15.3,1.2,36.5,18.1,15.7,10.4,12.2,4.6,3.5,6.5,0.0,75.0,73.6,25.0,26.4,149,7.0,13.0,5.0,39.0,24.0,31.0,31.0,22.0,13.0,4.0,9.0,0.0,103.0,96.0,22.1,15.4,30.8,26.8,15.4,15.3,22.4,23.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-9902,-0.0782136143189,LONG,-68694,-0.672745078837,LONG,102543,0.336459177546,LONG
462,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-25,25.09.2012,020604,CBT,0,20,359072,4826,132114,2432,241326,17761,38915,0,92947,56,8735,16160,0,296290,300385,62782,58687,-2613.0,4826.0,-2821.0,50.0,-3684.0,1566.0,2433.0,0.0,-4139.0,-720.0,-770.0,2458.0,0.0,2135.0,-1173.0,-4748.0,-1440.0,100,1.3,36.8,0.7,67.2,4.9,10.8,0.0,25.9,0.0,2.4,4.5,0.0,82.5,83.7,17.5,16.3,66,7.0,12.0,5.0,28.0,9.0,18.0,0.0,9.0,13.0,4.0,4.0,0.0,43.0,46.0,36.3,39.0,51.7,50.7,35.0,38.3,45.6,48.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-92947,-1.0,LONG,-127288,-0.929516576603,LONG,223565,0.862895475265,LONG
463,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-09-25,25.09.2012,020601,CBT,0,20,561389,18674,75367,6473,216416,117104,87681,57468,83546,16453,19968,33213,377,423510,420214,137879,141175,2940.0,1966.0,-10035.0,-60.0,12759.0,15990.0,-176.0,-882.0,15294.0,-9243.0,418.0,-2943.0,158.0,4940.0,8985.0,-2000.0,-6045.0,100,3.3,13.4,1.2,38.6,20.9,15.6,10.2,14.9,2.9,3.6,5.9,0.1,75.4,74.9,24.6,25.1,145,5.0,14.0,5.0,40.0,24.0,28.0,22.0,27.0,10.0,6.0,7.0,0.0,93.0,96.0,23.1,16.2,32.6,27.9,16.4,16.1,24.1,24.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-26078,-0.184931992568,LONG,-56693,-0.602854074287,LONG,99312,0.29776924922,LONG
464,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-02,02.10.2012,020601,CBT,0,20,574605,6623,85351,3590,243690,120181,84213,64090,98776,10105,19692,36519,860,432863,439595,141742,135010,13216.0,-12051.0,9984.0,-2883.0,27274.0,3077.0,-3468.0,6622.0,15230.0,-6348.0,-276.0,3306.0,483.0,9353.0,19381.0,3863.0,-6165.0,100,1.2,14.9,0.6,42.4,20.9,14.7,11.2,17.2,1.8,3.4,6.4,0.1,75.3,76.5,24.7,23.5,155,4.0,18.0,5.0,40.0,26.0,31.0,17.0,36.0,9.0,6.0,8.0,0.0,89.0,112.0,22.4,16.8,32.0,27.9,17.2,16.5,25.6,25.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-34686,-0.212972627804,LONG,-78728,-0.855981038119,LONG,123509,0.33943073232,LONG
465,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-02,02.10.2012,020604,CBT,0,20,370325,1960,130733,1,244756,25956,41652,0,93051,60,17508,21749,0,305937,313202,64388,57123,11253.0,-2866.0,-1381.0,-2431.0,3430.0,8195.0,2737.0,0.0,104.0,4.0,8773.0,5589.0,0.0,9647.0,12817.0,1606.0,-1564.0,100,0.5,35.3,0.0,66.1,7.0,11.2,0.0,25.1,0.0,4.7,5.9,0.0,82.6,84.6,17.4,15.4,67,4.0,11.0,5.0,29.0,10.0,20.0,0.0,9.0,9.0,6.0,4.0,0.0,42.0,48.0,34.9,38.1,50.9,50.0,33.7,38.1,45.5,49.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-93051,-1.0,LONG,-128773,-0.970458125146,LONG,218800,0.808239014155,LONG
466,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-09,09.10.2012,020604,CBT,0,20,370618,2055,124465,258,229909,30431,47569,0,88601,81,17508,21267,0,297380,312672,73238,57946,293.0,95.0,-6268.0,257.0,-14847.0,4475.0,5917.0,0.0,-4450.0,21.0,0.0,-482.0,0.0,-8557.0,-530.0,8850.0,823.0,100,0.6,33.6,0.1,62.0,8.2,12.8,0.0,23.9,0.0,4.7,5.7,0.0,80.2,84.4,19.8,15.6,64,4.0,10.0,5.0,26.0,11.0,19.0,0.0,9.0,9.0,6.0,4.0,0.0,40.0,47.0,34.8,36.3,50.6,48.1,32.5,36.3,44.1,46.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-88601,-1.0,LONG,-122410,-0.967515017389,LONG,199478,0.766221095491,LONG
467,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-09,09.10.2012,020601,CBT,0,20,577724,7606,86019,3313,247761,121739,83079,72555,109910,7945,20934,36049,2,443195,448056,134529,129668,3119.0,983.0,668.0,-277.0,4071.0,1558.0,-1134.0,8465.0,11134.0,-2160.0,1242.0,-470.0,-858.0,10332.0,8461.0,-7213.0,-5342.0,100,1.3,14.9,0.6,42.9,21.1,14.4,12.6,19.0,1.4,3.6,6.2,0.0,76.7,77.6,23.3,22.4,166,4.0,22.0,5.0,40.0,28.0,31.0,19.0,39.0,10.0,6.0,8.0,0.0,94.0,119.0,22.6,15.7,32.1,26.8,17.4,15.3,26.4,24.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-37355,-0.204724193681,LONG,-78413,-0.837522029372,LONG,126022,0.341060893099,LONG
468,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-16,16.10.2012,020604,CBT,0,20,371187,0,126348,3,230643,28999,48733,0,88328,1582,15844,19750,1699,298504,315442,72683,55745,569.0,-2055.0,1883.0,-255.0,734.0,-1432.0,1164.0,0.0,-273.0,1501.0,-1664.0,-1517.0,1699.0,1124.0,2770.0,-555.0,-2201.0,100,0.0,34.0,0.0,62.1,7.8,13.1,0.0,23.8,0.4,4.3,5.3,0.5,80.4,85.0,19.6,15.0,61,0.0,10.0,5.0,26.0,10.0,18.0,0.0,9.0,10.0,6.0,8.0,0.0,39.0,45.0,34.9,36.9,50.7,48.3,32.4,36.5,44.1,46.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-88328,-1.0,LONG,-126348,-1.0,LONG,201644,0.776623196555,LONG
469,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-16,16.10.2012,020601,CBT,0,20,569927,9130,77213,3373,245892,134646,82880,62326,93432,6643,24001,36028,2,434247,434217,135680,135710,-7797.0,1524.0,-8806.0,60.0,-1869.0,12907.0,-199.0,-10229.0,-16478.0,-1302.0,3067.0,-21.0,0.0,-8948.0,-13839.0,1151.0,6042.0,100,1.6,13.5,0.6,43.1,23.6,14.5,10.9,16.4,1.2,4.2,6.3,0.0,76.2,76.2,23.8,23.8,169,5.0,21.0,6.0,41.0,28.0,32.0,21.0,36.0,9.0,7.0,10.0,0.0,100.0,117.0,22.9,15.0,31.7,26.9,17.9,14.3,26.2,25.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-31106,-0.199707238151,LONG,-68083,-0.788517887958,LONG,111246,0.292338741466,LONG
470,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-23,23.10.2012,020601,CBT,0,20,543502,14728,60286,3648,234584,129134,85899,40936,87294,9797,20194,36543,2,409788,412603,133714,130899,-26425.0,5598.0,-16927.0,275.0,-11308.0,-5512.0,3019.0,-21390.0,-6138.0,3154.0,-3807.0,515.0,0.0,-24459.0,-21614.0,-1966.0,-4811.0,100,2.7,11.1,0.7,43.2,23.8,15.8,7.5,16.1,1.8,3.7,6.7,0.0,75.4,75.9,24.6,24.1,162,9.0,16.0,6.0,41.0,27.0,29.0,20.0,33.0,13.0,7.0,9.0,0.0,103.0,108.0,23.3,15.2,32.3,26.7,17.7,14.4,26.1,24.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-46358,-0.361522264681,LONG,-45558,-0.607326632362,LONG,105450,0.289922412418,LONG
471,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-23,23.10.2012,020604,CBT,0,20,368002,0,134549,4,236711,27149,45287,0,83881,133,15388,19549,1895,299418,312447,68584,55555,-3185.0,0.0,8201.0,1.0,6068.0,-1850.0,-3446.0,0.0,-4447.0,-1449.0,-456.0,-201.0,196.0,914.0,-2995.0,-4099.0,-190.0,100,0.0,36.6,0.0,64.3,7.4,12.3,0.0,22.8,0.0,4.2,5.3,0.5,81.4,84.9,18.6,15.1,60,0.0,10.0,6.0,27.0,9.0,18.0,0.0,8.0,13.0,7.0,9.0,0.0,39.0,45.0,35.1,37.2,51.4,49.2,33.0,37.0,44.8,48.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-83881,-1.0,LONG,-134549,-1.0,LONG,209562,0.794216630031,LONG
472,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-30,30.10.2012,020604,CBT,0,20,354041,0,127204,87,222395,27445,45205,0,76764,260,15290,22543,1909,285146,301417,68895,52624,-13961.0,0.0,-7345.0,83.0,-14316.0,296.0,-82.0,0.0,-7117.0,127.0,-98.0,2994.0,14.0,-14272.0,-11030.0,311.0,-2931.0,100,0.0,35.9,0.0,62.8,7.8,12.8,0.0,21.7,0.1,4.3,6.4,0.5,80.5,85.1,19.5,14.9,62,0.0,11.0,6.0,28.0,9.0,18.0,0.0,7.0,4.0,7.0,4.0,0.0,42.0,46.0,34.1,37.0,49.4,49.0,32.4,36.9,43.3,47.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-76764,-1.0,LONG,-127204,-1.0,LONG,194950,0.780299391611,LONG
473,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-10-30,30.10.2012,020601,CBT,0,20,549851,12413,69375,3820,239226,141933,79831,42407,68304,9794,18205,36078,380,406076,409515,143775,140336,6349.0,-2315.0,9089.0,172.0,4642.0,12799.0,-6068.0,1471.0,-18990.0,-3.0,-1989.0,-465.0,378.0,-3712.0,-3088.0,10061.0,9437.0,100,2.3,12.6,0.7,43.5,25.8,14.5,7.7,12.4,1.8,3.3,6.6,0.1,73.9,74.5,26.1,25.5,155,7.0,16.0,6.0,39.0,28.0,28.0,18.0,31.0,13.0,5.0,11.0,0.0,97.0,107.0,23.8,15.0,32.7,25.6,18.1,13.6,26.4,22.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-25897,-0.2339153291,LONG,-56962,-0.69645913826,LONG,97293,0.2552556807,LONG
474,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-06,06.11.2012,020604,CBT,0,20,346068,0,128868,640,216010,25155,39984,0,74674,1954,18194,22345,0,276782,293620,69286,52448,-7973.0,0.0,1664.0,553.0,-6385.0,-2290.0,-5221.0,0.0,-2090.0,1694.0,2904.0,-198.0,-1909.0,-8364.0,-7797.0,391.0,-176.0,100,0.0,37.2,0.2,62.4,7.3,11.6,0.0,21.6,0.6,5.3,6.5,0.0,80.0,84.8,20.0,15.2,61,0.0,12.0,4.0,27.0,8.0,18.0,0.0,7.0,4.0,5.0,4.0,0.0,43.0,44.0,35.1,38.1,50.4,49.8,32.8,37.8,44.2,47.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-74674,-1.0,LONG,-128868,-1.0,LONG,190855,0.791387639168,LONG
475,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-06,06.11.2012,020601,CBT,0,20,555028,19581,74449,2095,251042,142154,70579,44160,80073,11742,20061,34441,785,420045,416318,134983,138710,5177.0,7168.0,5074.0,-1725.0,11816.0,221.0,-9252.0,1753.0,11769.0,1948.0,1856.0,-1637.0,405.0,13969.0,6803.0,-8792.0,-1626.0,100,3.5,13.4,0.4,45.2,25.6,12.7,8.0,14.4,2.1,3.6,6.2,0.1,75.7,75.0,24.3,25.0,160,8.0,18.0,6.0,38.0,29.0,31.0,16.0,34.0,17.0,7.0,10.0,4.0,101.0,117.0,24.4,14.5,33.5,24.9,20.0,13.1,28.7,22.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-35913,-0.289077781266,LONG,-54868,-0.583515899181,LONG,108888,0.276930589324,LONG
476,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-13,13.11.2012,020601,CBT,0,20,615062,7790,110763,6610,276388,135516,72890,67078,92794,16893,20019,38418,477,468145,474361,146917,140701,60034.0,-11791.0,36314.0,4515.0,25346.0,-6638.0,2311.0,22918.0,12721.0,5151.0,-42.0,3977.0,-308.0,48100.0,58043.0,11934.0,1991.0,100,1.3,18.0,1.1,44.9,22.0,11.9,10.9,15.1,2.7,3.3,6.2,0.1,76.1,77.1,23.9,22.9,167,4.0,19.0,8.0,43.0,27.0,33.0,25.0,33.0,19.0,7.0,9.0,4.0,114.0,116.0,22.4,17.1,31.3,27.8,18.7,15.9,26.5,26.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-25716,-0.160853682946,LONG,-102973,-0.868581984429,LONG,140872,0.342002019888,LONG
477,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-13,13.11.2012,020604,CBT,0,20,357444,6779,124615,194,220849,42393,37770,3017,77938,984,18159,19407,0,287752,303301,69692,54143,11376.0,6779.0,-4253.0,-446.0,4839.0,17238.0,-2214.0,3017.0,3264.0,-970.0,-35.0,-2938.0,0.0,10970.0,9681.0,406.0,1695.0,100,1.9,34.9,0.1,61.8,11.9,10.6,0.8,21.8,0.3,5.1,5.4,0.0,80.5,84.9,19.5,15.1,64,4.0,11.0,8.0,28.0,9.0,16.0,25.0,7.0,4.0,7.0,9.0,0.0,44.0,43.0,34.1,39.7,49.1,51.9,31.8,39.6,42.9,50.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-74921,-0.925464764375,LONG,-117836,-0.896814161986,LONG,178456,0.677916138002,LONG
478,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-20,20.11.2012,020604,CBT,0,20,356716,3332,120716,732,222996,43063,37042,3029,77529,857,17659,19488,0,285647,299427,71069,57289,-728.0,-3447.0,-3899.0,538.0,2147.0,670.0,-728.0,12.0,-409.0,-127.0,-500.0,81.0,0.0,-2105.0,-3874.0,1377.0,3146.0,100,0.9,33.8,0.2,62.5,12.1,10.4,0.8,21.7,0.2,5.0,5.5,0.0,80.1,83.9,19.9,16.1,63,4.0,10.0,8.0,28.0,9.0,16.0,25.0,7.0,4.0,7.0,9.0,0.0,43.0,43.0,34.1,39.6,49.2,50.7,31.9,39.5,43.1,49.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-74500,-0.924799523325,LONG,-117384,-0.946278859796,LONG,179933,0.676289845485,LONG
479,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-20,20.11.2012,020601,CBT,0,20,633185,12833,122543,6220,260984,135370,70489,86439,91232,17935,19854,39531,280,475034,483600,158151,149585,18123.0,5043.0,11780.0,-390.0,-15404.0,-146.0,-2401.0,19361.0,-1562.0,1042.0,-165.0,1113.0,-197.0,6889.0,9239.0,11234.0,8884.0,100,2.0,19.4,1.0,41.2,21.4,11.1,13.7,14.4,2.8,3.1,6.2,0.0,75.0,76.4,25.0,23.6,173,4.0,26.0,8.0,41.0,27.0,34.0,26.0,33.0,20.0,6.0,11.0,4.0,112.0,127.0,20.6,17.1,28.9,27.9,17.2,15.6,24.2,26.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-4793,-0.0269768279573,LONG,-109710,-0.810409526061,LONG,125614,0.316923760073,LONG
480,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-27,27.11.2012,020601,CBT,0,20,688751,3583,114611,30464,245098,137868,76987,86247,79264,55464,18806,34546,320,516969,529524,171782,159227,55566.0,-9250.0,-7932.0,24244.0,-15886.0,2498.0,6498.0,-192.0,-11968.0,37529.0,-1048.0,-4985.0,40.0,41935.0,45924.0,13631.0,9642.0,100,0.5,16.6,4.4,35.6,20.0,11.2,12.5,11.5,8.1,2.7,5.0,0.0,75.1,76.9,24.9,23.1,150,4.0,18.0,6.0,39.0,25.0,31.0,29.0,23.0,20.0,5.0,7.0,4.0,108.0,103.0,20.9,18.4,28.5,28.4,16.5,14.0,23.2,23.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,6983,0.0421905492686,SHORT,-111028,-0.939370864849,LONG,107230,0.279998746625,LONG
481,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-11-27,27.11.2012,020604,CBT,0,20,389460,0,121674,12828,218927,41354,37304,3298,77719,4665,17659,19488,2710,297391,317742,92069,71718,32744.0,-3332.0,958.0,12096.0,-4069.0,-1709.0,262.0,269.0,190.0,3808.0,0.0,0.0,2710.0,11744.0,18315.0,21000.0,14429.0,100,0.0,31.2,3.3,56.2,10.6,9.6,0.8,20.0,1.2,4.5,5.0,0.7,76.4,81.6,23.6,18.4,63,0.0,12.0,6.0,26.0,8.0,16.0,29.0,7.0,6.0,5.0,7.0,4.0,44.0,46.0,31.3,36.0,45.3,47.0,29.5,35.9,39.6,45.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-74421,-0.918584988336,LONG,-121674,-1.0,LONG,177573,0.68223573753,LONG
482,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-12-04,04.12.2012,020601,CBT,0,20,654492,5187,129771,22005,241165,139380,79368,109962,77022,30470,18969,29980,8,507134,508004,147358,146488,-34259.0,1604.0,15160.0,-8459.0,-3933.0,1512.0,2381.0,23715.0,-2242.0,-24994.0,163.0,-4566.0,-312.0,-9835.0,-21520.0,-24424.0,-12739.0,100,0.8,19.8,3.4,36.8,21.3,12.1,16.8,11.8,4.7,2.9,4.6,0.0,77.5,77.6,22.5,22.4,159,4.0,20.0,10.0,40.0,24.0,33.0,34.0,26.0,18.0,4.0,7.0,4.0,115.0,106.0,21.4,19.9,30.3,31.0,18.5,16.5,25.4,26.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,32940,0.176164805545,SHORT,-124584,-0.923131640955,LONG,101785,0.267471652498,LONG
483,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-12-04,04.12.2012,020604,CBT,0,20,380644,0,120673,42,228311,47181,37618,3253,81491,23972,17321,15527,0,310517,326504,70127,54140,-8816.0,0.0,-1001.0,-12786.0,9384.0,5827.0,314.0,-45.0,3772.0,19307.0,-338.0,-3961.0,-2710.0,13126.0,8762.0,-21942.0,-17578.0,100,0.0,31.7,0.0,60.0,12.4,9.9,0.9,21.4,6.3,4.6,4.1,0.0,81.6,85.8,18.4,14.2,65,0.0,11.0,10.0,29.0,9.0,17.0,34.0,9.0,5.0,4.0,7.0,0.0,42.0,46.0,33.2,41.9,49.1,52.7,29.9,36.4,40.6,46.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-78238,-0.923227603134,LONG,-120673,-1.0,LONG,181130,0.657478257082,LONG
484,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-12-11,11.12.2012,020601,CBT,0,20,602970,9232,100781,5468,235545,166373,69633,95231,64945,20031,18857,32950,0,453997,460181,148973,142789,-51522.0,4045.0,-28990.0,-16537.0,-5620.0,26993.0,-9735.0,-14731.0,-12077.0,-10439.0,-112.0,2970.0,-8.0,-53137.0,-47823.0,1615.0,-3699.0,100,1.5,16.7,0.9,39.1,27.6,11.5,15.8,10.8,3.3,3.1,5.5,0.0,75.3,76.3,24.7,23.7,157,7.0,15.0,4.0,42.0,25.0,33.0,31.0,25.0,12.0,4.0,8.0,0.0,106.0,100.0,22.9,18.2,31.0,29.4,19.9,16.2,27.2,26.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,30286,0.189079512536,SHORT,-91549,-0.832165289557,LONG,69172,0.172104757687,LONG
485,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2012-12-11,11.12.2012,020604,CBT,0,20,370490,0,119974,0,230310,46103,37181,5422,80607,13353,16791,15527,0,303057,312745,67433,57745,-10154.0,0.0,-699.0,-42.0,1999.0,-1078.0,-437.0,2169.0,-884.0,-10619.0,-530.0,0.0,0.0,-7460.0,-13759.0,-2694.0,3605.0,100,0.0,32.4,0.0,62.2,12.4,10.0,1.5,21.8,3.6,4.5,4.2,0.0,81.8,84.4,18.2,15.6,63,0.0,10.0,0.0,29.0,9.0,16.0,31.0,7.0,12.0,4.0,8.0,0.0,40.0,42.0,32.7,41.3,48.1,53.1,30.9,37.8,41.7,48.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-75185,-0.873949482151,LONG,-119974,-1.0,LONG,184207,0.666419452052,LONG
