,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
287,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-12-13,13.12.2011,092741,CME,0,92,56102,20020,5823,7164,999,912,203,15244,15340,5496,0,424,0,49126,35362,6976,20740,13554.0,2456.0,-614.0,5987.0,0.0,5.0,0.0,1433.0,468.0,4800.0,0.0,-40.0,0.0,14676.0,10606.0,-1122.0,2948.0,100,35.7,10.4,12.8,1.8,1.6,0.4,27.2,27.3,9.8,0.0,0.8,0.0,87.6,63.0,12.4,37.0,42,8.0,8.0,7.0,0.0,4.0,0.0,5.0,17.0,5.0,0.0,0.0,0.0,23.0,33.0,55.0,33.7,72.0,39.8,48.4,20.6,59.2,26.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-96,-0.00313889615485,LONG,14197,0.549355724955,SHORT,87,0.0455259026688,LONG
288,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20.12.2011,092741,CME,0,92,33020,9956,800,0,999,846,203,13868,14223,33,537,0,0,25596,16105,7424,16915,-23082.0,-10064.0,-5023.0,-7164.0,0.0,-66.0,0.0,-1376.0,-1117.0,-5463.0,537.0,-424.0,0.0,-23530.0,-19257.0,448.0,-3825.0,100,30.2,2.4,0.0,3.0,2.6,0.6,42.0,43.1,0.1,1.6,0.0,0.0,77.5,48.8,22.5,51.2,35,7.0,4.0,0.0,0.0,4.0,0.0,7.0,13.0,5.0,0.0,0.0,0.0,17.0,22.0,51.9,29.4,66.7,37.9,51.9,29.4,66.2,37.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-355,-0.012637499555,LONG,9156,0.851245816289,SHORT,153,0.0829268292683,LONG
289,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,092741,CME,0,92,35741,11035,721,0,1059,856,265,15670,15405,44,537,0,0,28610,17291,7131,18450,2721.0,1079.0,-79.0,0.0,60.0,10.0,62.0,1802.0,1182.0,11.0,0.0,0.0,0.0,3014.0,1186.0,-293.0,1535.0,100,30.9,2.0,0.0,3.0,2.4,0.7,43.8,43.1,0.1,1.5,0.0,0.0,80.0,48.4,20.0,51.6,35,8.0,4.0,0.0,0.0,4.0,0.0,6.0,14.0,5.0,0.0,0.0,0.0,17.0,22.0,58.0,27.9,72.4,36.5,58.0,27.9,71.8,36.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,265,0.00852775543041,SHORT,10314,0.877339231031,SHORT,203,0.106005221932,LONG
290,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,092741,CME,0,92,37999,11367,2217,0,1060,859,265,16597,15472,65,537,648,0,29891,19526,8108,18473,2258.0,332.0,1496.0,0.0,1.0,3.0,0.0,927.0,67.0,21.0,0.0,648.0,0.0,1281.0,2235.0,977.0,23.0,100,29.9,5.8,0.0,2.8,2.3,0.7,43.7,40.7,0.2,1.4,1.7,0.0,78.7,51.4,21.3,48.6,38,7.0,6.0,0.0,0.0,4.0,0.0,6.0,14.0,5.0,0.0,0.0,0.0,16.0,26.0,58.1,25.7,71.5,34.4,58.1,25.7,71.0,34.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,1125,0.0350806074402,SHORT,9150,0.673586572438,SHORT,201,0.104742053153,LONG
291,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,092741,CME,0,92,41869,14324,2015,3,999,1321,275,19677,17159,12,537,648,0,35827,21433,6042,20436,3870.0,2957.0,-202.0,3.0,-61.0,462.0,10.0,3080.0,1687.0,-53.0,0.0,0.0,0.0,5936.0,1907.0,-2066.0,1963.0,100,34.2,4.8,0.0,2.4,3.2,0.7,47.0,41.0,0.0,1.3,1.5,0.0,85.6,51.2,14.4,48.8,42,9.0,4.0,0.0,0.0,4.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,21.0,26.0,60.2,24.4,75.7,32.4,60.2,24.4,75.2,32.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,2518,0.0683570420241,SHORT,12309,0.753350878267,SHORT,-322,-0.138793103448,SHORT
292,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,092741,CME,0,92,41577,12704,1475,597,999,1969,275,19171,17957,16,537,0,0,34299,22289,7278,19288,-292.0,-1620.0,-540.0,594.0,0.0,648.0,0.0,-506.0,798.0,4.0,0.0,-648.0,0.0,-1528.0,856.0,1236.0,-1148.0,100,30.6,3.5,1.4,2.4,4.7,0.7,46.1,43.2,0.0,1.3,0.0,0.0,82.5,53.6,17.5,46.4,44,10.0,4.0,0.0,0.0,4.0,0.0,8.0,17.0,5.0,0.0,0.0,0.0,21.0,29.0,59.6,25.3,71.7,32.7,59.6,25.3,71.2,32.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,1214,0.0326976944624,SHORT,11229,0.79194583539,SHORT,-970,-0.326819407008,SHORT
293,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,092741,CME,0,92,39314,10698,1602,847,999,1961,283,16556,18271,159,537,0,0,30079,23123,9235,16191,-2263.0,-2006.0,127.0,250.0,0.0,-8.0,8.0,-2615.0,314.0,143.0,0.0,0.0,0.0,-4220.0,834.0,1957.0,-3097.0,100,27.2,4.1,2.2,2.5,5.0,0.7,42.1,46.5,0.4,1.4,0.0,0.0,76.5,58.8,23.5,41.2,43,9.0,4.0,0.0,0.0,4.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,21.0,30.0,53.8,28.6,66.5,36.6,53.8,28.6,63.8,36.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-1715,-0.0492434031068,LONG,9096,0.739512195122,SHORT,-962,-0.325,SHORT
294,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,092741,CME,0,92,40836,11719,5821,795,877,1972,275,15395,17022,578,537,0,0,30176,26463,10660,14373,1522.0,1021.0,4219.0,-52.0,-122.0,11.0,-8.0,-1161.0,-1249.0,419.0,0.0,0.0,0.0,97.0,3340.0,1425.0,-1818.0,100,28.7,14.3,1.9,2.1,4.8,0.7,37.7,41.7,1.4,1.3,0.0,0.0,73.9,64.8,26.1,35.2,42,6.0,8.0,0.0,0.0,4.0,0.0,9.0,13.0,4.0,0.0,0.0,0.0,20.0,31.0,48.8,30.9,65.2,40.8,46.9,30.9,61.9,40.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-1627,-0.0501897152729,LONG,5898,0.336259977195,SHORT,-1095,-0.384345384345,SHORT
295,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,092741,CME,0,92,42826,12173,6443,848,870,1940,290,17834,17173,398,537,0,0,32950,27092,9876,15734,1990.0,454.0,622.0,53.0,-7.0,-32.0,15.0,2439.0,151.0,-180.0,0.0,0.0,0.0,2774.0,629.0,-784.0,1361.0,100,28.4,15.0,2.0,2.0,4.5,0.7,41.6,40.1,0.9,1.3,0.0,0.0,76.9,63.3,23.1,36.7,45,7.0,7.0,0.0,0.0,4.0,0.0,11.0,14.0,4.0,0.0,0.0,0.0,23.0,31.0,46.7,28.0,63.6,37.4,44.8,28.0,60.9,37.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,661,0.0188819378981,SHORT,5730,0.307799742157,SHORT,-1070,-0.380782918149,SHORT
296,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,092741,CME,0,92,48092,14102,10788,841,1009,1938,151,21447,19009,271,537,0,0,38358,32998,9734,15094,5266.0,1929.0,4345.0,-7.0,139.0,-2.0,-139.0,3613.0,1836.0,-127.0,0.0,0.0,0.0,5408.0,5906.0,-142.0,-640.0,100,29.3,22.4,1.7,2.1,4.0,0.3,44.6,39.5,0.6,1.1,0.0,0.0,79.8,68.6,20.2,31.4,47,7.0,9.0,0.0,0.0,4.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,23.0,33.0,53.1,29.7,68.6,41.0,51.4,29.7,66.9,41.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,2438,0.0602630017797,SHORT,3314,0.133145841703,SHORT,-929,-0.315235833051,SHORT
297,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,092741,CME,0,92,51197,13334,13701,854,1033,1935,160,23167,19544,174,601,0,0,39323,36368,11874,14829,3105.0,-768.0,2913.0,13.0,24.0,-3.0,9.0,1720.0,535.0,-97.0,64.0,0.0,0.0,965.0,3370.0,2140.0,-265.0,100,26.0,26.8,1.7,2.0,3.8,0.3,45.3,38.2,0.3,1.2,0.0,0.0,76.8,71.0,23.2,29.0,47,7.0,8.0,0.0,0.0,4.0,0.0,9.0,17.0,4.0,0.0,0.0,0.0,21.0,35.0,53.4,32.5,67.2,43.1,51.8,32.5,65.4,43.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,3623,0.0848259230643,SHORT,-367,-0.0135749953764,LONG,-902,-0.303908355795,SHORT
298,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,092741,CME,0,92,52360,12771,16264,661,1033,1924,160,22736,19708,213,601,0,0,38175,38930,14185,13430,1163.0,-563.0,2563.0,-193.0,0.0,-11.0,0.0,-431.0,164.0,39.0,0.0,0.0,0.0,-1148.0,2562.0,2311.0,-1399.0,100,24.4,31.1,1.3,2.0,3.7,0.3,43.4,37.6,0.4,1.1,0.0,0.0,72.9,74.4,27.1,25.6,49,6.0,11.0,0.0,0.0,4.0,0.0,11.0,15.0,4.0,0.0,0.0,0.0,22.0,36.0,45.4,26.4,60.7,40.6,45.4,26.4,59.3,40.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,3028,0.0713410611629,SHORT,-3493,-0.120303082487,LONG,-891,-0.301318904295,SHORT
299,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,092741,CME,0,92,53649,17880,16023,1181,877,1489,160,21017,18900,621,601,0,0,42337,38374,11312,15275,1289.0,5109.0,-241.0,520.0,-156.0,-435.0,0.0,-1719.0,-808.0,408.0,0.0,0.0,0.0,4162.0,-556.0,-2873.0,1845.0,100,33.3,29.9,2.2,1.6,2.8,0.3,39.2,35.2,1.2,1.1,0.0,0.0,78.9,71.5,21.1,28.5,47,6.0,10.0,4.0,0.0,4.0,0.0,9.0,17.0,5.0,0.0,0.0,0.0,19.0,39.0,52.7,31.0,69.4,41.9,52.1,31.0,66.8,41.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,2117,0.053035047724,SHORT,1857,0.0547739138129,SHORT,-612,-0.258664412511,SHORT
300,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,092741,CME,0,92,56305,16761,15519,2187,835,1491,160,22661,15601,3241,601,0,0,46446,38199,9859,18106,2656.0,-1119.0,-504.0,1006.0,-42.0,2.0,0.0,1644.0,-3299.0,2620.0,0.0,0.0,0.0,4109.0,-175.0,-1453.0,2831.0,100,29.8,27.6,3.9,1.5,2.6,0.3,40.2,27.7,5.8,1.1,0.0,0.0,82.5,67.8,17.5,32.2,44,5.0,9.0,4.0,0.0,4.0,0.0,10.0,13.0,9.0,0.0,0.0,0.0,25.0,34.0,49.2,30.2,64.5,41.0,49.1,29.0,62.7,38.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,7060,0.184517275626,SHORT,1242,0.0384758364312,SHORT,-656,-0.282029234738,SHORT
301,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,092741,CME,0,92,43616,17298,10792,95,868,1513,160,14988,14518,169,537,0,0,34115,27247,9501,16369,-12689.0,537.0,-4727.0,-2092.0,33.0,22.0,0.0,-7673.0,-1083.0,-3072.0,-64.0,0.0,0.0,-12331.0,-10952.0,-358.0,-1737.0,100,39.7,24.7,0.2,2.0,3.5,0.4,34.4,33.3,0.4,1.2,0.0,0.0,78.2,62.5,21.8,37.5,33,6.0,5.0,4.0,0.0,4.0,0.0,5.0,12.0,9.0,0.0,0.0,0.0,15.0,23.0,56.0,36.7,70.0,46.3,56.0,36.7,70.0,46.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,470,0.0159289636006,SHORT,6506,0.231612673549,SHORT,-645,-0.270894582108,SHORT
302,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,092741,CME,0,92,42852,15571,13392,40,868,1504,160,13678,14170,221,537,0,0,31075,29487,11777,13365,-764.0,-1727.0,2600.0,-55.0,0.0,-9.0,0.0,-1310.0,-348.0,52.0,0.0,0.0,0.0,-3040.0,2240.0,2276.0,-3004.0,100,36.3,31.3,0.1,2.0,3.5,0.4,31.9,33.1,0.5,1.3,0.0,0.0,72.5,68.8,27.5,31.2,34,5.0,6.0,4.0,0.0,4.0,0.0,7.0,11.0,9.0,0.0,0.0,0.0,16.0,24.0,54.8,40.3,64.5,52.0,54.8,40.3,64.1,52.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-492,-0.0176673369721,LONG,2179,0.0752339191382,SHORT,-636,-0.268128161889,SHORT
303,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,092741,CME,0,92,43624,14514,14705,40,766,1497,215,14122,13969,229,993,0,0,30879,30655,12745,12969,772.0,-1057.0,1313.0,0.0,-102.0,-7.0,55.0,444.0,-201.0,8.0,456.0,0.0,0.0,-196.0,1168.0,968.0,-396.0,100,33.3,33.7,0.1,1.8,3.4,0.5,32.4,32.0,0.5,2.3,0.0,0.0,70.8,70.3,29.2,29.7,34,4.0,6.0,4.0,0.0,4.0,0.0,8.0,10.0,9.0,0.0,0.0,0.0,18.0,22.0,54.0,42.4,62.3,53.5,54.0,42.4,61.9,53.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,153,0.00544658431526,SHORT,-191,-0.00653684246552,LONG,-731,-0.323022536456,SHORT
304,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,092741,CME,0,92,39995,12340,10378,439,766,1914,220,15055,9575,168,993,0,0,29981,22694,10014,17301,-3629.0,-2174.0,-4327.0,399.0,0.0,417.0,5.0,933.0,-4394.0,-61.0,0.0,0.0,0.0,-898.0,-7961.0,-2731.0,4332.0,100,30.9,25.9,1.1,1.9,4.8,0.6,37.6,23.9,0.4,2.5,0.0,0.0,75.0,56.7,25.0,43.3,30,5.0,5.0,4.0,0.0,4.0,0.0,7.0,6.0,9.0,0.0,0.0,0.0,18.0,18.0,54.3,36.7,63.9,45.9,54.3,36.7,63.4,45.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,5480,0.222492894844,SHORT,1962,0.0863632362004,SHORT,-1148,-0.428358208955,SHORT
305,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,092741,CME,0,92,41358,14763,10077,123,676,1918,305,15452,12048,98,537,0,0,31954,24569,9404,16789,1363.0,2423.0,-301.0,-316.0,-90.0,4.0,85.0,397.0,2473.0,-70.0,-456.0,0.0,0.0,1973.0,1875.0,-610.0,-512.0,100,35.7,24.4,0.3,1.6,4.6,0.7,37.4,29.1,0.2,1.3,0.0,0.0,77.3,59.4,22.7,40.6,35,8.0,4.0,4.0,0.0,4.0,0.0,7.0,10.0,9.0,0.0,0.0,0.0,18.0,22.0,52.9,33.9,64.3,44.7,52.9,33.9,64.2,44.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,3404,0.123781818182,SHORT,4686,0.188647342995,SHORT,-1242,-0.478797224364,SHORT
306,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,092741,CME,0,92,40155,12741,10099,397,676,1911,305,13275,12575,120,537,0,0,28051,25407,12104,14748,-1203.0,-2022.0,22.0,274.0,0.0,-7.0,0.0,-2177.0,527.0,22.0,0.0,0.0,0.0,-3903.0,838.0,2700.0,-2041.0,100,31.7,25.2,1.0,1.7,4.8,0.8,33.1,31.3,0.3,1.3,0.0,0.0,69.9,63.3,30.1,36.7,32,6.0,4.0,4.0,0.0,4.0,0.0,5.0,11.0,9.0,0.0,0.0,0.0,15.0,23.0,54.6,36.1,63.0,46.5,54.6,36.1,62.4,46.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,700,0.027079303675,SHORT,2642,0.115674255692,SHORT,-1235,-0.477386934673,SHORT
307,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,092741,CME,0,92,41657,12369,13157,361,840,1495,250,13909,12323,123,537,0,0,28389,27709,13268,13948,1502.0,-372.0,3058.0,-36.0,164.0,-416.0,-55.0,634.0,-252.0,3.0,0.0,0.0,0.0,338.0,2302.0,1164.0,-800.0,100,29.7,31.6,0.9,2.0,3.6,0.6,33.4,29.6,0.3,1.3,0.0,0.0,68.1,66.5,31.9,33.5,35,6.0,6.0,4.0,0.0,4.0,0.0,8.0,10.0,9.0,0.0,0.0,0.0,19.0,23.0,50.3,36.6,58.7,49.5,50.3,36.6,58.3,49.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,1586,0.0604605062519,SHORT,-788,-0.0308704849957,LONG,-655,-0.28051391863,SHORT
308,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,092741,CME,0,92,45717,16658,8446,174,831,1498,250,15343,13865,94,1583,410,30,34963,24767,10754,20950,4060.0,4289.0,-4711.0,-187.0,-9.0,3.0,0.0,1434.0,1542.0,-29.0,1046.0,410.0,30.0,6574.0,-2942.0,-2514.0,7002.0,100,36.4,18.5,0.4,1.8,3.3,0.5,33.6,30.3,0.2,3.5,0.9,0.1,76.5,54.2,23.5,45.8,33,7.0,4.0,4.0,0.0,4.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,17.0,21.0,52.3,29.8,64.8,40.8,52.3,29.8,64.4,40.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,1478,0.0506025746371,SHORT,8212,0.327119184194,SHORT,-667,-0.286389008158,SHORT
309,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,092741,CME,0,92,63543,25063,6087,68,831,1494,250,22490,28062,94,4678,446,30,53504,36531,10039,27012,17826.0,8405.0,-2359.0,-106.0,0.0,-4.0,0.0,7147.0,14197.0,0.0,3095.0,36.0,0.0,18541.0,11764.0,-715.0,6062.0,100,39.4,9.6,0.1,1.3,2.4,0.4,35.4,44.2,0.1,7.4,0.7,0.0,84.2,57.5,15.8,42.5,39,8.0,4.0,4.0,0.0,4.0,0.0,6.0,14.0,9.0,0.0,0.0,0.0,18.0,26.0,54.1,31.2,71.5,41.7,54.1,31.2,71.5,41.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-5572,-0.110223136572,LONG,18976,0.609181380417,SHORT,-663,-0.285161290323,SHORT
310,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,092741,CME,0,92,71832,32664,6278,10,813,1459,242,23864,34594,185,5407,446,76,63261,43290,8571,28542,8289.0,7601.0,191.0,-58.0,-18.0,-35.0,-8.0,1374.0,6532.0,91.0,729.0,0.0,46.0,9757.0,6759.0,-1468.0,1530.0,100,45.5,8.7,0.0,1.1,2.0,0.3,33.2,48.2,0.3,7.5,0.6,0.1,88.1,60.3,11.9,39.7,40,8.0,4.0,4.0,0.0,4.0,0.0,5.0,16.0,9.0,0.0,0.0,0.0,17.0,29.0,61.0,32.2,77.8,43.4,60.9,32.2,77.7,43.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-10730,-0.183550583325,LONG,26386,0.677571773407,SHORT,-646,-0.284330985915,SHORT
311,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,092741,CME,0,92,71895,32939,6473,10,912,1463,242,25456,33142,225,4944,427,76,64804,42058,7091,29837,63.0,275.0,195.0,0.0,99.0,4.0,0.0,1592.0,-1452.0,40.0,-463.0,-19.0,0.0,1543.0,-1232.0,-1480.0,1295.0,100,45.8,9.0,0.0,1.3,2.0,0.3,35.4,46.1,0.3,6.9,0.6,0.1,90.1,58.5,9.9,41.5,45,8.0,5.0,4.0,0.0,4.0,0.0,8.0,17.0,9.0,0.0,0.0,0.0,21.0,31.0,66.7,30.7,79.5,40.3,66.6,30.7,79.4,40.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-7686,-0.131164886174,LONG,26466,0.671521364052,SHORT,-551,-0.232,SHORT
312,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,092741,CME,0,92,71967,35039,6543,10,1133,1463,242,22615,34643,389,5074,425,76,64578,43791,7389,28176,72.0,2100.0,70.0,0.0,221.0,0.0,0.0,-2841.0,1501.0,164.0,130.0,-2.0,0.0,-226.0,1733.0,298.0,-1661.0,100,48.7,9.1,0.0,1.6,2.0,0.3,31.4,48.1,0.5,7.1,0.6,0.1,89.7,60.8,10.3,39.2,45,8.0,5.0,4.0,0.0,4.0,0.0,7.0,18.0,5.0,0.0,0.0,0.0,21.0,33.0,69.6,29.6,81.2,41.2,69.5,29.6,80.9,41.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-12028,-0.210066715568,LONG,28496,0.685296522534,SHORT,-330,-0.127118644068,SHORT
313,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,092741,CME,0,92,92023,35135,8797,2370,1608,1458,242,20631,31922,18979,5051,401,76,84092,64245,7931,27778,20056.0,96.0,2254.0,2360.0,475.0,-5.0,0.0,-1984.0,-2721.0,18590.0,-23.0,-24.0,0.0,19514.0,20454.0,542.0,-398.0,100,38.2,9.6,2.6,1.7,1.6,0.3,22.4,34.7,20.6,5.5,0.4,0.1,91.4,69.8,8.6,30.2,42,8.0,5.0,5.0,0.0,4.0,0.0,5.0,16.0,4.0,0.0,0.0,0.0,21.0,33.0,68.8,41.5,81.3,51.8,53.1,21.9,61.6,31.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-11291,-0.214849770708,LONG,26338,0.599517436038,SHORT,150,0.0489236790607,LONG
314,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,092741,CME,0,92,55756,17171,7976,0,2058,1848,267,27850,23139,0,1141,0,0,48487,33230,7269,22526,-36267.0,-17964.0,-821.0,-2370.0,450.0,390.0,25.0,7219.0,-8783.0,-18979.0,-3910.0,-401.0,-76.0,-35605.0,-31015.0,-662.0,-5252.0,100,30.8,14.3,0.0,3.7,3.3,0.5,49.9,41.5,0.0,2.0,0.0,0.0,87.0,59.6,13.0,40.4,34,4.0,5.0,0.0,0.0,4.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,17.0,20.0,71.3,37.0,79.8,48.0,71.3,37.0,79.5,48.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,4711,0.0923924768087,SHORT,9195,0.365649978129,SHORT,210,0.0537634408602,LONG
315,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,092741,CME,0,92,52447,18769,8072,0,2053,1465,247,22844,20853,1,1171,0,0,45085,30638,7362,21809,-3309.0,1598.0,96.0,0.0,-5.0,-383.0,-20.0,-5006.0,-2286.0,1.0,30.0,0.0,0.0,-3402.0,-2592.0,93.0,-717.0,100,35.8,15.4,0.0,3.9,2.8,0.5,43.6,39.8,0.0,2.2,0.0,0.0,86.0,58.4,14.0,41.6,35,5.0,4.0,0.0,0.0,4.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,16.0,22.0,70.3,34.8,78.5,46.7,70.3,34.8,78.2,46.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,1991,0.0455637686798,SHORT,10697,0.39853209642,SHORT,588,0.167140420694,LONG
316,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,092741,CME,0,92,53322,19172,8102,100,1954,1464,247,23438,22653,2,1171,0,0,46084,32568,7238,20754,875.0,403.0,30.0,100.0,-99.0,-1.0,0.0,594.0,1800.0,1.0,0.0,0.0,0.0,999.0,1930.0,-124.0,-1055.0,100,36.0,15.2,0.2,3.7,2.7,0.5,44.0,42.5,0.0,2.2,0.0,0.0,86.4,61.1,13.6,38.9,39,6.0,4.0,0.0,0.0,4.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,18.0,26.0,70.7,32.1,78.6,44.9,70.5,32.1,78.1,44.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,785,0.0170315245927,SHORT,11070,0.405881058884,SHORT,490,0.143358689292,LONG
