,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
44,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-10-23,23.10.2012,064C74,IFED,1,64,20530,4573,1330,1050,14089,17982,19712,20362,818,168,20530,4573,1330,1050,14089,17982,19712,20362,818,168,0,0,0,0,0,0,0,0,0,0,-129.0,465.0,-50.0,35.0,-825.0,-114.0,-325.0,-129.0,196.0,0.0,100,22.3,6.5,5.1,68.6,87.6,96.0,99.2,4.0,0.8,100,22.3,6.5,5.1,68.6,87.6,96.0,99.2,4.0,0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,2,3,22,19,27,23,31,4,2,3,22,19,27,23,0,0,0,0,0,0,0,0,60.8,58.7,76.2,78.0,51.4,53.8,64.4,69.4,60.8,58.7,76.2,78.0,51.4,53.8,64.4,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,3243,0.549381670337,SHORT,-3893,-0.121386922765,LONG
45,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-10-30,30.10.2012,064C77,IFED,1,64,18898,27,855,263,18143,17670,18433,18788,465,110,18898,27,855,263,18143,17670,18433,18788,465,110,0,0,0,0,0,0,0,0,0,0,1238.0,-108.0,300.0,108.0,888.0,730.0,888.0,1138.0,350.0,100.0,100,0.1,4.5,1.4,96.0,93.5,97.5,99.4,2.5,0.6,100,0.1,4.5,1.4,96.0,93.5,97.5,99.4,2.5,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1,1,23,19,24,21,30,1,1,1,23,19,24,21,0,0,0,0,0,0,0,0,61.0,50.3,74.8,75.0,60.1,44.0,70.4,66.8,61.0,50.3,74.8,75.0,60.1,44.0,70.4,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-828,-0.938775510204,LONG,473,0.0132074944852,SHORT
46,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-11-06,06.11.2012,064DLW,NODX,1,64,60834,100,1500,0,59751,58442,59851,59942,983,892,60834,100,1500,0,59751,58442,59851,59942,983,892,0,0,0,0,0,0,0,0,0,0,180.0,0.0,0.0,0.0,180.0,210.0,180.0,210.0,0.0,-30.0,100,0.2,2.5,0.0,98.2,96.1,98.4,98.5,1.6,1.5,100,0.2,2.5,0.0,98.2,96.1,98.4,98.5,1.6,1.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,0,15,20,16,21,27,1,1,0,15,20,16,21,0,0,0,0,0,0,0,0,86.9,73.5,94.7,91.0,86.9,72.9,90.7,86.2,86.9,73.5,94.7,91.0,86.9,72.9,90.7,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-1400,-0.875,LONG,1309,0.0110751059707,SHORT
47,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-11-13,13.11.2012,064DPR,NODX,1,64,14013,525,50,308,13000,13655,13833,14013,180,0,14013,525,50,308,13000,13655,13833,14013,180,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,100,3.7,0.4,2.2,92.8,97.4,98.7,100.0,1.3,0.0,100,3.7,0.4,2.2,92.8,97.4,98.7,100.0,1.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1,1,15,9,16,11,22,1,1,1,15,9,16,11,0,0,0,0,0,0,0,0,63.6,94.0,82.6,99.3,63.2,93.3,80.5,96.1,63.6,94.0,82.6,99.3,63.2,93.3,80.5,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),475,0.826086956522,SHORT,-655,-0.0245732507972,LONG
48,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-11-20,20.11.2012,064EXE,NODX,1,64,25361,0,1750,50,24721,23361,24771,25161,590,200,25361,0,1750,50,24721,23361,24771,25161,590,200,0,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,80.0,80.0,80.0,80.0,0.0,0.0,100,0.0,6.9,0.2,97.5,92.1,97.7,99.2,2.3,0.8,100,0.0,6.9,0.2,97.5,92.1,97.7,99.2,2.3,0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,3,1,18,11,19,14,23,0,3,1,18,11,19,14,0,0,0,0,0,0,0,0,66.8,84.6,85.5,95.2,65.3,77.2,80.9,85.3,66.8,84.6,85.5,95.2,65.3,77.2,80.9,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-1750,-1.0,LONG,1360,0.0282850131026,SHORT
49,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-11-27,27.11.2012,064FKA,NODX,1,64,32240,3150,5575,0,26980,25065,30130,30640,2110,1600,32240,3150,5575,0,26980,25065,30130,30640,2110,1600,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,9.8,17.3,0.0,83.7,77.7,93.5,95.0,6.5,5.0,100,9.8,17.3,0.0,83.7,77.7,93.5,95.0,6.5,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1,2,0,22,22,23,24,29,1,2,0,22,22,23,24,0,0,0,0,0,0,0,0,55.3,51.4,80.7,70.5,53.8,43.0,61.3,54.5,55.3,51.4,80.7,70.5,53.8,43.0,61.3,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-2425,-0.277936962751,LONG,1915,0.0367950811797,SHORT
50,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-12-04,04.12.2012,064FKC,NODX,1,64,28795,12800,3150,770,14615,24335,28185,28255,610,540,28795,12800,3150,770,14615,24335,28185,28255,610,540,0,0,0,0,0,0,0,0,0,0,1680.0,0.0,0.0,-430.0,1500.0,1680.0,1070.0,1250.0,610.0,430.0,100,44.5,10.9,2.7,50.8,84.5,97.9,98.1,2.1,1.9,100,44.5,10.9,2.7,50.8,84.5,97.9,98.1,2.1,1.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,2,1,14,14,17,16,23,2,2,1,14,14,17,16,0,0,0,0,0,0,0,0,69.8,64.0,84.6,88.2,61.3,56.3,72.0,76.6,69.8,64.0,84.6,88.2,61.3,56.3,72.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),9650,0.605015673981,SHORT,-9720,-0.249550706033,LONG
51,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-12-11,11.12.2012,064FZA,NODX,1,64,31215,850,600,0,29288,30405,30138,31005,1077,210,31215,850,600,0,29288,30405,30138,31005,1077,210,0,0,0,0,0,0,0,0,0,0,1170.0,-50.0,0.0,0.0,1220.0,1170.0,1170.0,1170.0,0.0,0.0,100,2.7,1.9,0.0,93.8,97.4,96.5,99.3,3.5,0.7,100,2.7,1.9,0.0,93.8,97.4,96.5,99.3,3.5,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,1,0,13,9,16,10,22,3,1,0,13,9,16,10,0,0,0,0,0,0,0,0,69.3,87.7,91.5,98.0,69.3,87.0,88.0,94.2,69.3,87.7,91.5,98.0,69.3,87.0,88.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),250,0.172413793103,SHORT,-1117,-0.0187124118406,LONG
52,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-12-18,18.12.2012,066657,NYME,1,66,15427,390,0,440,14347,14842,15177,15282,250,145,15427,390,0,440,14347,14842,15177,15282,250,145,0,0,0,0,0,0,0,0,0,0,860.0,0.0,0.0,0.0,870.0,830.0,870.0,830.0,-10.0,30.0,100,2.5,0.0,2.9,93.0,96.2,98.4,99.1,1.6,0.9,100,2.5,0.0,2.9,93.0,96.2,98.4,99.1,1.6,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,0,1,23,21,24,22,28,1,0,1,23,21,24,22,0,0,0,0,0,0,0,0,53.2,44.7,76.6,73.5,51.3,37.6,61.0,51.0,53.2,44.7,76.6,73.5,51.3,37.6,61.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",390,1.0,SHORT,-495,-0.0169584432492,LONG
53,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-12-24,24.12.2012,06665O,NYME,1,66,31796,2175,0,0,29180,31509,31355,31509,441,287,31796,2175,0,0,29180,31509,31355,31509,441,287,0,0,0,0,0,0,0,0,0,0,887.0,375.0,0.0,0.0,510.0,885.0,885.0,885.0,2.0,2.0,100,6.8,0.0,0.0,91.8,99.1,98.6,99.1,1.4,0.9,100,6.8,0.0,0.0,91.8,99.1,98.6,99.1,1.4,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0,0,36,34,38,34,44,2,0,0,36,34,38,34,0,0,0,0,0,0,0,0,47.3,53.6,62.8,71.4,43.1,50.1,54.4,62.6,47.3,53.6,62.8,71.4,43.1,50.1,54.4,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",2175,1.0,SHORT,-2329,-0.038375982468,LONG
54,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2012-12-31,31.12.2012,06665O,NYME,1,66,9849,0,400,137,9366,9076,9503,9613,346,236,9849,0,400,137,9366,9076,9503,9613,346,236,0,0,0,0,0,0,0,0,0,0,327.0,0.0,-30.0,-47.0,370.0,424.0,323.0,347.0,4.0,-20.0,100,0.0,4.1,1.4,95.1,92.2,96.5,97.6,3.5,2.4,100,0.0,4.1,1.4,95.1,92.2,96.5,97.6,3.5,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,1,28,26,29,27,32,0,1,1,28,26,29,27,0,0,0,0,0,0,0,0,35.7,43.1,58.7,64.7,19.1,27.2,30.9,38.3,35.7,43.1,58.7,64.7,19.1,27.2,30.9,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-400,-1.0,LONG,290,0.0157249755992,SHORT
55,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-01-08,08.01.2013,06665P,NYME,1,66,16628,630,0,25,15799,15982,16454,16007,174,621,16628,630,0,25,15799,15982,16454,16007,174,621,0,0,0,0,0,0,0,0,0,0,320.0,-25.0,0.0,0.0,405.0,330.0,380.0,330.0,-60.0,-10.0,100,3.8,0.0,0.2,95.0,96.1,99.0,96.3,1.0,3.7,100,3.8,0.0,0.2,95.0,96.1,99.0,96.3,1.0,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,0,1,18,16,20,17,24,2,0,1,18,16,20,17,0,0,0,0,0,0,0,0,62.6,63.2,83.8,87.5,50.8,55.4,70.0,73.2,62.6,63.2,83.8,87.5,50.8,55.4,70.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",630,1.0,SHORT,-183,-0.00575815738964,LONG
56,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-01-15,15.01.2013,06665Q,NYME,1,66,11715,345,918,10,10997,10308,11352,11236,363,479,11715,345,918,10,10997,10308,11352,11236,363,479,0,0,0,0,0,0,0,0,0,0,115.0,0.0,-20.0,-24.0,115.0,159.0,91.0,115.0,24.0,0.0,100,2.9,7.8,0.1,93.9,88.0,96.9,95.9,3.1,4.1,100,2.9,7.8,0.1,93.9,88.0,96.9,95.9,3.1,4.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,3,1,25,21,27,24,30,1,3,1,25,21,27,24,0,0,0,0,0,0,0,0,58.8,62.9,71.4,79.4,57.3,56.4,69.0,71.2,58.8,62.9,71.4,79.4,57.3,56.4,69.0,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-573,-0.453681710214,LONG,689,0.0323398263318,SHORT
57,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-01-22,22.01.2013,06665Q,NYME,1,66,9491,127,105,242,8917,8920,9286,9267,205,224,9491,127,105,242,8917,8920,9286,9267,205,224,0,0,0,0,0,0,0,0,0,0,525.0,-31.0,0.0,71.0,535.0,464.0,575.0,535.0,-50.0,-10.0,100,1.3,1.1,2.5,94.0,94.0,97.8,97.6,2.2,2.4,100,1.3,1.1,2.5,94.0,94.0,97.8,97.6,2.2,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2,1,3,27,19,30,22,32,2,1,3,27,19,30,22,0,0,0,0,0,0,0,0,63.8,52.2,75.8,73.3,57.9,42.4,63.6,58.9,63.8,52.2,75.8,73.3,57.9,42.4,63.6,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",22,0.0948275862069,SHORT,-3,-0.000168189718002,LONG
58,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-01-29,29.01.2013,06665R,NYME,1,66,8999,1322,0,310,6956,8230,8588,8540,411,459,8999,1322,0,310,6956,8230,8588,8540,411,459,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,-21.0,39.0,-21.0,39.0,30.0,-30.0,100,14.7,0.0,3.4,77.3,91.5,95.4,94.9,4.6,5.1,100,14.7,0.0,3.4,77.3,91.5,95.4,94.9,4.6,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3,0,1,16,17,19,18,25,3,0,1,16,17,19,18,0,0,0,0,0,0,0,0,62.4,58.7,80.9,76.4,62.4,58.5,75.6,72.8,62.4,58.7,80.9,76.4,62.4,58.5,75.6,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",1322,1.0,SHORT,-1274,-0.0838930593968,LONG
59,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-02-05,05.02.2013,06665R,NYME,1,66,9070,0,0,0,8677,8331,8677,8331,393,739,9070,0,0,0,8677,8331,8677,8331,393,739,0,0,0,0,0,0,0,0,0,0,275.0,0.0,0.0,0.0,345.0,265.0,345.0,265.0,-70.0,10.0,100,0.0,0.0,0.0,95.7,91.9,95.7,91.9,4.3,8.1,100,0.0,0.0,0.0,95.7,91.9,95.7,91.9,4.3,8.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,19,18,19,18,26,0,0,0,19,18,19,18,0,0,0,0,0,0,0,0,57.1,59.3,75.4,77.3,52.8,54.7,66.5,67.6,57.1,59.3,75.4,77.3,52.8,54.7,66.5,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",0,1.0,LONG,346,0.0203433678269,SHORT
60,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-02-12,12.02.2013,067411,ICEU,1,67,543068,93530,34282,129276,304235,365686,527041,529244,16027,13824,543068,93530,34282,129276,304235,365686,527041,529244,16027,13824,0,0,0,0,0,0,0,0,0,0,5507.0,6191.0,-5725.0,5731.0,-3994.0,5554.0,7928.0,5560.0,-2421.0,-53.0,100,17.2,6.3,23.8,56.0,67.3,97.0,97.5,3.0,2.5,100,17.2,6.3,23.8,56.0,67.3,97.0,97.5,3.0,2.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,34,38,59,65,63,134,131,148,34,38,59,65,63,134,131,0,0,0,0,0,0,0,0,22.0,29.7,36.3,46.6,12.3,24.7,20.8,29.7,22.0,29.7,36.3,46.6,12.3,24.7,20.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",59248,0.463555847651,SHORT,-61451,-0.0917287262229,LONG
61,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-02-19,19.02.2013,067411,ICEU,1,67,473633,58058,21096,90513,282412,326392,430983,438001,42650,35632,473633,58058,21096,90513,282412,326392,430983,438001,42650,35632,0,0,0,0,0,0,0,0,0,0,-6276.0,-614.0,-3728.0,-8794.0,-14201.0,-10325.0,-23609.0,-22847.0,17333.0,16571.0,100,12.3,4.5,19.1,59.6,68.9,91.0,92.5,9.0,7.5,100,12.3,4.5,19.1,59.6,68.9,91.0,92.5,9.0,7.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,36,17,40,64,65,116,110,126,36,17,40,64,65,116,110,0,0,0,0,0,0,0,0,17.5,15.4,30.3,27.3,7.2,10.4,12.5,16.9,17.5,15.4,30.3,27.3,7.2,10.4,12.5,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",36962,0.466963135154,SHORT,-43980,-0.0722399984231,LONG
62,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-02-26,26.02.2013,067651,NYME,1,67,1644507,502389,110606,487611,561769,972062,1551769,1570279,92738,74228,1644507,502389,110606,487611,561769,972062,1551769,1570279,92738,74228,0,0,0,0,0,0,0,0,0,0,39941.0,4309.0,3700.0,5330.0,26778.0,27381.0,36417.0,36411.0,3524.0,3530.0,100,30.5,6.7,29.7,34.2,59.1,94.4,95.5,5.6,4.5,100,30.5,6.7,29.7,34.2,59.1,94.4,95.5,5.6,4.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,126,77,154,88,99,294,275,335,126,77,154,88,99,294,275,0,0,0,0,0,0,0,0,19.9,17.7,32.2,29.9,11.4,14.1,20.9,21.4,19.9,17.7,32.2,29.9,11.4,14.1,20.9,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",391783,0.63912919355,SHORT,-410293,-0.267495571546,LONG
63,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-03-05,05.03.2013,067651,NYME,1,67,1528978,329837,182461,398882,709772,891003,1438491,1472346,90487,56632,1528978,329837,182461,398882,709772,891003,1438491,1472346,90487,56632,0,0,0,0,0,0,0,0,0,0,22316.0,-3242.0,8149.0,20470.0,-568.0,-10890.0,16660.0,17729.0,5656.0,4587.0,100,21.6,11.9,26.1,46.4,58.3,94.1,96.3,5.9,3.7,100,21.6,11.9,26.1,46.4,58.3,94.1,96.3,5.9,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,124,99,161,87,102,302,290,349,124,99,161,87,102,302,290,0,0,0,0,0,0,0,0,17.5,13.1,26.6,23.5,13.2,11.0,18.8,16.4,17.5,13.1,26.6,23.5,13.2,11.0,18.8,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",147376,0.287676313396,SHORT,-181231,-0.113214536709,LONG
64,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-03-12,12.03.2013,067651,NYME,1,67,1147475,180960,178711,302274,598755,596533,1081989,1077518,65486,69957,1147475,180960,178711,302274,598755,596533,1081989,1077518,65486,69957,0,0,0,0,0,0,0,0,0,0,26744.0,1631.0,2172.0,11383.0,7265.0,2041.0,20279.0,15596.0,6465.0,11148.0,100,15.8,15.6,26.3,52.2,52.0,94.3,93.9,5.7,6.1,100,15.8,15.6,26.3,52.2,52.0,94.3,93.9,5.7,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,69,93,119,80,92,224,241,273,69,93,119,80,92,224,241,0,0,0,0,0,0,0,0,31.9,24.8,40.9,35.2,15.7,9.2,21.0,13.4,31.9,24.8,40.9,35.2,15.7,9.2,21.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",2249,0.00625293671161,SHORT,2222,0.00185896620731,SHORT
65,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-03-19,19.03.2013,06765A,NYME,1,67,153243,62339,13194,162,66154,101756,128655,115112,24588,38131,153243,62339,13194,162,66154,101756,128655,115112,24588,38131,0,0,0,0,0,0,0,0,0,0,1139.0,137.0,-1198.0,-678.0,855.0,603.0,314.0,-1273.0,825.0,2412.0,100,40.7,8.6,0.1,43.2,66.4,84.0,75.1,16.0,24.9,100,40.7,8.6,0.1,43.2,66.4,84.0,75.1,16.0,24.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,5,3,4,16,19,23,24,28,5,3,4,16,19,23,24,0,0,0,0,0,0,0,0,42.1,41.6,64.0,57.4,42.1,40.9,61.8,54.8,42.1,41.6,64.0,57.4,42.1,40.9,61.8,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",49145,0.650642765414,SHORT,-35602,-0.212030254303,LONG
66,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-03-26,26.03.2013,06765A,NYME,1,67,225015,58466,14854,5090,121449,153129,185005,173073,40010,51942,225015,58466,14854,5090,121449,153129,185005,173073,40010,51942,0,0,0,0,0,0,0,0,0,0,5686.0,372.0,1743.0,837.0,-1278.0,4682.0,-69.0,7262.0,5755.0,-1576.0,100,26.0,6.6,2.3,54.0,68.1,82.2,76.9,17.8,23.1,100,26.0,6.6,2.3,54.0,68.1,82.2,76.9,17.8,23.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,9,3,8,23,22,33,32,37,9,3,8,23,22,33,32,0,0,0,0,0,0,0,0,42.0,29.4,56.7,48.2,40.5,25.8,54.1,42.6,42.0,29.4,56.7,48.2,40.5,25.8,54.1,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",43612,0.594817239498,SHORT,-31680,-0.11537705133,LONG
67,BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE,2013-04-02,02.04.2013,06765A,NYME,1,67,135553,19418,11810,9449,73420,53621,102287,74880,33266,60673,135553,19418,11810,9449,73420,53621,102287,74880,33266,60673,0,0,0,0,0,0,0,0,0,0,-4537.0,-26.0,-1063.0,113.0,-7872.0,-967.0,-7785.0,-1917.0,3248.0,-2620.0,100,14.3,8.7,7.0,54.2,39.6,75.5,55.2,24.5,44.8,100,14.3,8.7,7.0,54.2,39.6,75.5,55.2,24.5,44.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3,4,7,15,16,22,23,24,3,4,7,15,16,22,23,0,0,0,0,0,0,0,0,41.0,23.1,61.4,37.0,33.5,21.5,47.9,30.7,41.0,23.1,61.4,37.0,33.5,21.5,47.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",7608,0.24362751377,SHORT,19799,0.155847324879,SHORT
