,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
411,411,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-04-29,29.04.2014,97741,CME,0,97,168820,99672,15985,1237,18870,18409,4191,20892,76299,2988,3765,4480,1212,152827,124801,15993,44019,3146.0,5676.0,-1032.0,589.0,513.0,145.0,189.0,-4344.0,1281.0,-97.0,1215.0,-1228.0,-20.0,3721.0,-173.0,-575.0,3319.0,100,59.0,9.5,0.7,11.2,10.9,2.5,12.4,45.2,1.8,2.2,2.7,0.7,90.5,73.9,9.5,26.1,113,9.0,10.0,6.0,7.0,17.0,7.0,15.0,43.0,11.0,4.0,8.0,,53.0,86.0,55.8,35.2,71.2,43.6,55.7,35.2,70.9,42.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.570083649721,LONG,0.723579204026,SHORT,0.01236621154,LONG,2014-05-05,705.48,725.73,0.00982668503881,725.73,126898.59,-0.00396172161829,0.0123172200524,0.00273508037221,0.0,136405.82,0.0569626410869,0.191160992085,725.73,120915.51
412,412,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-05-06,06.05.2014,97741,CME,0,97,167093,87569,17973,1345,19241,17664,3731,25799,74461,3450,4515,4842,1222,146872,124688,20221,42405,-1727.0,-12103.0,1988.0,108.0,371.0,-745.0,-460.0,4907.0,-1838.0,462.0,750.0,362.0,10.0,-5955.0,-113.0,4228.0,-1614.0,100,52.4,10.8,0.8,11.5,10.6,2.2,15.4,44.6,2.1,2.7,2.9,0.7,87.9,74.6,12.1,25.4,120,9.0,12.0,5.0,7.0,16.0,6.0,19.0,45.0,16.0,4.0,8.0,,58.0,91.0,50.7,32.2,63.6,40.1,50.7,32.2,63.2,39.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.485358069021,LONG,0.659415209111,SHORT,0.0427313372172,LONG,2014-05-12,594.19,-2215.39,0.0303651256772,-2215.39,124683.2,0.00204863588317,0.042818878168,0.0129752648726,0.0,136405.82,0.0555106673334,0.147767597868,-2215.39,118700.12
413,413,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-05-13,13.05.2014,97741,CME,0,97,164707,90982,15570,1184,19754,17274,3498,24568,74476,2174,2906,5611,1222,146288,121009,18419,43698,-2386.0,3413.0,-2403.0,-161.0,513.0,-390.0,-233.0,-1231.0,15.0,-1276.0,-1609.0,769.0,0.0,-584.0,-3679.0,-1802.0,1293.0,100,55.2,9.5,0.7,12.0,10.5,2.1,14.9,45.2,1.3,1.8,3.4,0.7,88.8,73.5,11.2,26.5,116,10.0,9.0,4.0,9.0,14.0,7.0,20.0,40.0,12.0,4.0,10.0,,56.0,85.0,52.3,32.8,66.6,40.9,52.3,32.8,66.4,40.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.503897257784,LONG,0.707748329454,SHORT,0.0669763422275,LONG,2014-05-19,616.72,719.68,0.0242450050103,719.68,125402.88,-0.00066889246749,0.0669315422567,0.043215341318,0.0,136405.82,0.0516604758488,0.147405872149,719.68,119419.8
414,414,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-05-20,20.05.2014,97741,CME,0,97,164819,81118,28266,1861,21130,17202,3770,24232,64442,3203,4044,5942,1231,140589,125917,24230,38902,112.0,-9864.0,12696.0,677.0,1376.0,-72.0,272.0,-336.0,-10034.0,1029.0,1138.0,331.0,9.0,-5699.0,4908.0,5811.0,-4796.0,100,49.2,17.1,1.1,12.8,10.4,2.3,14.7,39.1,1.9,2.5,3.6,0.7,85.3,76.4,14.7,23.6,120,6.0,14.0,6.0,9.0,15.0,9.0,23.0,37.0,15.0,5.0,11.0,,64.0,88.0,51.8,30.2,65.0,39.9,51.8,30.0,64.2,39.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.453458736495,LONG,0.483178527024,SHORT,0.1024731295,LONG,2014-05-26,601.11,573.65,0.0354967872725,573.65,125976.53,0.00138559390348,0.102615115644,0.0676891176958,0.0,136405.82,0.0503794872669,0.141472532883,573.65,119993.45
415,415,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-05-27,27.05.2014,97741,CME,0,97,162820,83254,22942,2549,23331,16057,2554,24365,69150,2839,3576,4439,1213,143681,121743,19139,41077,-1999.0,2136.0,-5324.0,688.0,2201.0,-1145.0,-1216.0,133.0,4708.0,-364.0,-468.0,-1503.0,-18.0,3092.0,-4174.0,-5091.0,2175.0,100,51.1,14.1,1.6,14.3,9.9,1.6,15.0,42.5,1.7,2.2,2.7,0.7,88.2,74.8,11.8,25.2,111,7.0,12.0,5.0,8.0,13.0,9.0,18.0,40.0,11.0,5.0,8.0,,55.0,83.0,52.6,33.6,66.3,42.6,52.6,32.8,66.0,41.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.478907127199,LONG,0.567930995518,SHORT,0.184675535696,LONG,2014-06-02,799.14,762.05,0.082202406196,762.05,126738.58,0.000859641919287,0.184834290528,0.104120352721,762.05,137167.87,0.0486783329556,0.218513054854,762.05,120755.5
416,416,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-06-03,03.06.2014,97741,CME,0,97,171804,94759,14965,1919,25790,16606,623,25798,79927,2685,3633,5147,1222,156429,123094,15375,48710,8984.0,11505.0,-7977.0,-630.0,2459.0,549.0,-1931.0,1433.0,10777.0,-154.0,57.0,708.0,9.0,12748.0,1351.0,-3764.0,7633.0,100,55.2,8.7,1.1,15.0,9.7,0.4,15.0,46.5,1.6,2.1,3.0,0.7,91.1,71.6,8.9,28.4,112,10.0,9.0,5.0,8.0,13.0,5.0,12.0,46.0,11.0,4.0,10.0,,50.0,86.0,56.4,34.6,70.5,41.7,56.4,33.9,70.5,40.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.511979191298,LONG,0.727224672815,SHORT,0.216624209831,LONG,2014-06-09,556.29,-678.44,0.031948674135,-678.44,126060.14,0.00204402730178,0.21706699563,0.185323364895,-678.44,136489.43,0.0487899195168,0.21750990118,-678.44,120077.06
417,417,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-06-10,10.06.2014,97741,CME,0,97,201094,97764,16200,14005,28652,17570,1771,25188,85905,12158,3702,3719,1192,184432,152520,16662,48574,29290.0,3005.0,1235.0,12086.0,2862.0,964.0,1148.0,-610.0,5978.0,9473.0,69.0,-1428.0,-30.0,28003.0,29426.0,1287.0,-136.0,100,48.6,8.1,7.0,14.2,8.7,0.9,12.5,42.7,6.0,1.8,1.8,0.6,91.7,75.8,8.3,24.2,112,10.0,10.0,8.0,10.0,13.0,7.0,15.0,43.0,18.0,,6.0,,58.0,90.0,52.5,31.3,67.5,41.7,49.0,30.2,62.0,36.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.54654208636,LONG,0.71569969464,SHORT,0.239755960365,LONG,2014-06-16,640.32,635.09,0.023131750534,635.09,126695.23,0.00687035938256,0.241403169977,0.217119789034,635.09,137124.52,0.0590171031181,0.218652088326,635.09,120712.15
418,418,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-06-17,17.06.2014,97741,CME,0,97,153007,84148,7588,18,29402,17805,136,20271,80418,1590,2313,2688,0,137878,110243,15129,42764,-48087.0,-13616.0,-8612.0,-13987.0,750.0,235.0,-1635.0,-4917.0,-5487.0,-10568.0,-1389.0,-1031.0,-1192.0,-46554.0,-42277.0,-1533.0,-5810.0,100,55.0,5.0,0.0,19.2,11.6,0.1,13.2,52.6,1.0,1.5,1.8,0.0,90.1,72.1,9.9,27.9,103,10.0,6.0,,9.0,13.0,,13.0,44.0,7.0,,5.0,0.0,44.0,71.0,60.1,32.5,73.3,41.2,60.1,32.5,73.2,41.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.59735422936,LONG,0.834568762536,SHORT,0.245662719512,LONG,2014-06-23,499.54,178.01,0.005906759147,178.01,126873.24,0.00202417702025,0.246159984344,0.239884040845,178.01,137302.53,0.0561230835628,0.243066717004,178.01,120890.16
419,419,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-06-24,24.06.2014,97741,CME,0,97,148257,80770,9012,204,30574,16701,26,17172,75625,1699,2477,3700,0,132922,106967,15335,41290,-4750.0,-3378.0,1424.0,186.0,1172.0,-1104.0,-110.0,-3099.0,-4793.0,109.0,164.0,1012.0,0.0,-4956.0,-3276.0,206.0,-1474.0,100,54.5,6.1,0.1,20.6,11.3,0.0,11.6,51.0,1.1,1.7,2.5,0.0,89.7,72.1,10.3,27.9,108,9.0,9.0,5.0,9.0,13.0,,15.0,44.0,8.0,4.0,5.0,0.0,48.0,76.0,61.5,30.8,73.7,39.8,61.5,30.8,73.4,39.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.629901828723,LONG,0.799247065113,SHORT,0.293453199365,LONG,2014-06-30,669.72,729.55,0.047790479853,729.55,127602.79,0.00120820113892,0.293807749855,0.246625620119,729.55,138032.08,0.0529637874575,0.177508901925,729.55,121619.71
420,420,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-01,01.07.2014,97741,CME,0,97,156480,75858,23509,203,30855,16894,23,19599,72574,3235,3809,2467,0,133582,118905,22898,37575,8223.0,-4912.0,14497.0,-1.0,281.0,193.0,-3.0,2427.0,-3051.0,1536.0,1332.0,-1233.0,0.0,660.0,11938.0,7563.0,-3715.0,100,48.5,15.0,0.1,19.7,10.8,0.0,12.5,46.4,2.1,2.4,1.6,0.0,85.4,76.0,14.6,24.0,111,7.0,11.0,5.0,8.0,13.0,,15.0,47.0,12.0,6.0,4.0,0.0,49.0,81.0,56.6,27.2,68.6,36.5,56.6,26.9,68.3,36.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.574734466709,LONG,0.52682480099,SHORT,0.292383086557,LONG,2014-07-07,481.4,475.53,-0.001070112808,475.53,128078.32,-0.000492191370133,0.292239178125,0.29342891894,475.53,138507.61,0.0494559221509,0.195120341325,475.53,122095.24
421,421,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-08,08.07.2014,97741,CME,0,97,157710,84162,22591,244,31766,17336,24,16100,74561,2353,2886,1871,0,137535,118980,20175,38730,1230.0,8304.0,-918.0,41.0,911.0,442.0,1.0,-3499.0,1987.0,-882.0,-923.0,-596.0,0.0,3953.0,75.0,-2723.0,1155.0,100,53.4,14.3,0.2,20.1,11.0,0.0,10.2,47.3,1.5,1.8,1.2,0.0,87.2,75.4,12.8,24.6,101,7.0,12.0,8.0,8.0,13.0,,12.0,42.0,11.0,5.0,,0.0,47.0,76.0,57.5,28.7,70.0,38.4,57.5,28.6,70.0,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.644830743098,LONG,0.576761308816,SHORT,0.293878049774,LONG,2014-07-14,426.21,470.94,0.001494963217,470.94,128549.26,0.00379471745518,0.294993233939,0.292435289505,470.94,138978.55,0.0512686801321,0.201800770941,470.94,122566.18
422,422,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-15,15.07.2014,97741,CME,0,97,155127,84732,27713,321,32470,17046,162,13647,68318,2020,3364,2148,16,136732,117744,18395,37383,-2583.0,570.0,5122.0,77.0,704.0,-290.0,138.0,-2453.0,-6243.0,-333.0,478.0,277.0,16.0,-803.0,-1236.0,-1780.0,-1347.0,100,54.6,17.9,0.2,20.9,11.0,0.1,8.8,44.0,1.3,2.2,1.4,0.0,88.1,75.9,11.9,24.1,102,6.0,12.0,6.0,8.0,14.0,4.0,11.0,42.0,8.0,4.0,5.0,,43.0,78.0,59.4,33.7,72.1,42.5,59.4,33.5,72.0,42.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.667004209114,LONG,0.507083463026,SHORT,0.311495274255,LONG,2014-07-21,300.37,396.1,0.017617224481,396.1,128945.36,-0.00108234314673,0.31115812948,0.294223651368,396.1,139374.65,0.0480090372246,0.198827820392,396.1,122962.28
423,423,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-22,22.07.2014,97741,CME,0,97,162029,84823,37392,430,33469,16638,76,17045,63261,2822,3056,1882,57,141778,122558,20251,39471,6902.0,91.0,9679.0,109.0,999.0,-408.0,-86.0,3398.0,-5057.0,802.0,-308.0,-266.0,41.0,5046.0,4814.0,1856.0,2088.0,100,52.4,23.1,0.3,20.7,10.3,0.0,10.5,39.0,1.7,1.9,1.2,0.0,87.5,75.6,12.5,24.4,102,6.0,13.0,7.0,9.0,12.0,,13.0,41.0,12.0,,5.0,,48.0,78.0,57.3,32.8,69.4,40.4,57.3,32.6,69.3,40.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.575498717406,LONG,0.388094751053,SHORT,0.335901171493,LONG,2014-07-28,591.42,601.35,0.024405897238,601.35,129546.71,-0.00082104975304,0.335625379919,0.311977876368,601.35,139976.0,0.0454477701048,0.145382344545,601.35,123563.63
424,424,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-29,29.07.2014,97741,CME,0,97,172210,95609,26794,510,33813,18464,337,17776,76713,2573,3987,3484,38,154643,128913,17567,43297,10181.0,10786.0,-10598.0,80.0,344.0,1826.0,261.0,731.0,13452.0,-249.0,931.0,1602.0,-19.0,12865.0,6355.0,-2684.0,3826.0,100,55.5,15.6,0.3,19.6,10.7,0.2,10.3,44.5,1.5,2.3,2.0,0.0,89.8,74.9,10.2,25.1,104,7.0,13.0,5.0,8.0,15.0,4.0,10.0,43.0,9.0,4.0,4.0,,44.0,79.0,60.1,31.1,73.7,39.4,60.1,30.8,73.7,39.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.623744562859,LONG,0.562200272869,SHORT,0.29360904413,LONG,2014-08-04,379.51,362.82,-0.042292127363,362.82,129909.53,0.000826837103137,0.293851810982,0.335060184283,362.82,140338.82,0.0441714072105,0.17450672522,362.82,123926.45
425,425,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-05,05.08.2014,97741,CME,0,97,192906,111391,10849,3084,34025,18889,351,23451,100618,2926,3482,2892,56,178766,139665,14140,53241,20696.0,15782.0,-15945.0,2574.0,212.0,425.0,14.0,5675.0,23905.0,353.0,-505.0,-592.0,18.0,24123.0,10752.0,-3427.0,9944.0,100,57.7,5.6,1.6,17.6,9.8,0.2,12.2,52.2,1.5,1.8,1.5,0.0,92.7,72.4,7.3,27.6,115,11.0,9.0,,8.0,16.0,5.0,14.0,48.0,8.0,4.0,5.0,,45.0,87.0,60.0,28.6,73.0,38.1,60.0,28.6,73.0,38.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.621968420798,LONG,0.822496727749,SHORT,0.28604906074,LONG,2014-08-11,477.0,502.38,-0.00755998339,502.38,130411.91,0.00156268417856,0.286496065082,0.293466784549,502.38,140841.2,0.0438301408316,0.162365703429,502.38,124428.83
426,426,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-12,12.08.2014,97741,CME,0,97,192140,108904,28040,1742,34041,17598,452,25113,94908,2897,4571,1252,96,177816,146985,14324,45155,-766.0,-2487.0,17191.0,-1342.0,16.0,-1291.0,101.0,1662.0,-5710.0,-29.0,1089.0,-1640.0,40.0,-950.0,7320.0,184.0,-8086.0,100,56.7,14.6,0.9,17.7,9.2,0.2,13.1,49.4,1.5,2.4,0.7,0.0,92.5,76.5,7.5,23.5,106,11.0,9.0,4.0,9.0,14.0,6.0,11.0,46.0,13.0,,,,47.0,83.0,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.581523233434,LONG,0.590489543171,SHORT,0.318422122814,LONG,2014-08-18,-7743.18,510.08,0.032373062074,510.08,130921.99,-0.00517018945177,0.316775820113,0.286663595927,510.08,141351.28,0.0458918599397,0.162704221196,510.08,124938.91
427,427,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-19,19.08.2014,97741,CME,0,97,203180,113309,18072,2145,34333,19366,266,31725,105370,3089,4892,1380,269,190028,149957,13152,53223,11040.0,4405.0,-9968.0,403.0,292.0,1768.0,-186.0,6612.0,10462.0,192.0,321.0,128.0,173.0,12212.0,2972.0,-1172.0,8068.0,100,55.8,8.9,1.1,16.9,9.5,0.1,15.6,51.9,1.5,2.4,0.7,0.1,93.5,73.8,6.5,26.2,110,10.0,8.0,,8.0,17.0,5.0,14.0,45.0,10.0,4.0,4.0,,49.0,80.0,57.5,28.8,70.3,39.5,57.5,28.3,70.3,38.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.537182245888,LONG,0.724891727114,SHORT,0.278720274121,LONG,2014-08-25,581.14,616.12,-0.039701848693,616.12,131538.11,-0.00172997030345,0.278238096324,0.317618442284,616.12,141967.4,0.04383932353,0.169027906535,616.12,125555.03
428,428,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-26,26.08.2014,97741,CME,0,97,218009,128155,7250,2591,34314,19586,269,31770,122202,4241,3091,2069,482,204913,158690,13096,59319,14829.0,14846.0,-10822.0,446.0,-19.0,220.0,3.0,45.0,16832.0,1152.0,-1801.0,689.0,213.0,14885.0,8733.0,-56.0,6096.0,100,58.8,3.3,1.2,15.7,9.0,0.1,14.6,56.1,1.9,1.4,0.9,0.2,94.0,72.8,6.0,27.2,116,12.0,6.0,,8.0,17.0,5.0,16.0,49.0,12.0,,5.0,,52.0,86.0,54.1,29.5,68.1,39.9,54.1,29.5,68.1,39.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.587327566051,LONG,0.892913851039,SHORT,0.273246753247,LONG,2014-09-01,-2104.09,813.99,-0.005473520874,813.99,132352.1,0.00231074185988,0.273878155958,0.278623431758,813.99,142781.39,0.044599211972,0.176730682661,813.99,126369.02
429,429,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-02,02.09.2014,97741,CME,0,97,230937,143384,8272,2886,34883,19813,288,26430,130130,3386,3796,4155,381,215434,169311,15503,61626,12928.0,15229.0,1022.0,295.0,569.0,227.0,19.0,-5340.0,7928.0,-855.0,705.0,2086.0,-101.0,10521.0,10621.0,2407.0,2307.0,100,62.1,3.6,1.2,15.1,8.6,0.1,11.4,56.3,1.5,1.6,1.8,0.2,93.3,73.3,6.7,26.7,128,13.0,7.0,4.0,9.0,16.0,5.0,13.0,58.0,8.0,4.0,8.0,,51.0,96.0,51.6,29.4,69.4,38.9,51.6,29.4,69.4,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.662365866122,LONG,0.890911009126,SHORT,0.275522890157,LONG,2014-09-08,-1160.46,793.98,0.00227613691,793.98,133146.08,-0.00491242815098,0.274169403755,0.273265206257,793.98,143575.37,0.0459578477426,0.184361713951,793.98,127163.0
430,430,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-09,09.09.2014,97741,CME,0,97,255624,130762,6892,24515,33766,22922,132,28874,115498,20108,1999,3583,181,240337,193831,15287,61793,24687.0,-12622.0,-1380.0,21629.0,-1117.0,3109.0,-156.0,2444.0,-14632.0,16722.0,-1797.0,-572.0,-200.0,24903.0,24520.0,-216.0,167.0,100,51.2,2.7,9.6,13.2,9.0,0.1,11.3,45.2,7.9,0.8,1.4,0.1,94.0,75.8,6.0,24.2,126,14.0,5.0,6.0,8.0,17.0,5.0,13.0,59.0,21.0,,6.0,,60.0,100.0,46.5,26.5,66.2,39.7,43.2,20.9,58.4,29.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.600005541241,LONG,0.899864878609,SHORT,0.191292689811,LONG,2014-09-15,-4674.71,1238.61,-0.084230200346,1238.61,134384.69,-0.00153945043537,0.190998204196,0.273832396438,1238.61,144813.98,0.0438129936218,0.262323897765,1238.61,128401.61
431,431,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-16,16.09.2014,97741,CME,0,97,208235,112322,3664,1,33687,27872,309,36991,113583,1520,11628,2465,11,196469,149425,11766,58810,-47389.0,-18440.0,-3228.0,-24514.0,-79.0,4950.0,177.0,8117.0,-1915.0,-18588.0,9629.0,-1118.0,-170.0,-43868.0,-44406.0,-3521.0,-2983.0,100,53.9,1.8,0.0,16.2,13.4,0.1,17.8,54.5,0.7,5.6,1.2,0.0,94.3,71.8,5.7,28.2,128,13.0,4.0,,9.0,18.0,5.0,16.0,56.0,5.0,5.0,7.0,,51.0,89.0,47.6,29.7,66.7,39.3,47.6,29.7,66.7,39.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.508666834912,LONG,0.93681996103,SHORT,0.094462223233,LONG,2014-09-22,808.79,932.59,-0.096830466578,932.59,135317.28,-0.000766522973002,0.0943898157688,0.18935463233,932.59,145746.57,0.0421116926739,0.301164291736,932.59,129334.2
432,432,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-23,23.09.2014,97741,CME,0,97,222214,127486,4589,1,32602,29019,307,30416,124263,2501,11952,3224,391,205656,164295,16558,57919,13979.0,15164.0,925.0,0.0,-1085.0,1147.0,-2.0,-6575.0,10680.0,981.0,324.0,759.0,380.0,9187.0,14870.0,4792.0,-891.0,100,57.4,2.1,0.0,14.7,13.1,0.1,13.7,55.9,1.1,5.4,1.5,0.2,92.5,73.9,7.5,26.1,130,13.0,4.0,,9.0,19.0,5.0,20.0,53.0,7.0,4.0,8.0,,55.0,90.0,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.606721015781,LONG,0.93050918039,SHORT,0.0581457619967,LONG,2014-09-29,1161.47,1322.99,-0.0363164612363,1322.99,136640.27,-0.00947933119849,0.0575945790609,0.0937248703496,0.0,145746.57,0.0545797926298,0.280728705802,1322.99,130657.19
433,433,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-30,30.09.2014,97741,CME,0,97,239477,140967,7629,275,31952,33894,323,35592,130165,2870,12311,7535,525,224815,183216,14662,56261,17263.0,13481.0,3040.0,274.0,-650.0,4875.0,16.0,5176.0,5902.0,369.0,359.0,4311.0,134.0,19159.0,18921.0,-1896.0,-1658.0,100,58.9,3.2,0.1,13.3,14.2,0.1,14.9,54.4,1.2,5.1,3.1,0.2,93.9,76.5,6.1,23.5,137,16.0,6.0,,9.0,21.0,4.0,19.0,52.0,8.0,4.0,10.0,,56.0,97.0,45.7,29.6,63.4,42.0,45.7,29.6,63.3,42.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.570552073216,LONG,0.89731890495,SHORT,-0.0294930595632,SHORT,2014-10-06,973.26,-2142.66,-0.0876388215599,973.26,137613.53,-0.0112121476176,-0.0291623790257,0.0563995991763,0.0,145746.57,0.0656988819538,0.221242592363,973.26,131630.45
434,434,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-07,07.10.2014,97741,CME,0,97,223255,123682,4361,682,32080,31997,579,27877,117443,3286,13026,6973,1441,202653,166762,20602,56493,-16222.0,-17285.0,-3268.0,407.0,128.0,-1897.0,256.0,-7715.0,-12722.0,416.0,715.0,-562.0,916.0,-22162.0,-16454.0,5940.0,232.0,100,55.4,2.0,0.3,14.4,14.3,0.3,12.5,52.6,1.5,5.8,3.1,0.6,90.8,74.7,9.2,25.3,127,15.0,4.0,,10.0,18.0,6.0,17.0,47.0,13.0,7.0,9.0,,62.0,88.0,46.3,30.8,63.2,40.8,46.3,30.8,62.6,40.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.616336361134,LONG,0.931882258304,SHORT,0.00129531657225,LONG,2014-10-13,956.57,1149.89,0.0307883761354,1149.89,138763.42,-0.00516293133011,0.00128862894174,-0.0288774257931,0.0,145746.57,0.061389267714,0.248166114207,1149.89,132780.34
