,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCHF,PUT_USDCHF,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
248,248,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-03-15,15.03.2011,92741,CME,0,92,61506,2997,37537,279,931,1071,69,31379,11446,20,0,0,0,35675,50422,25831,11084,-1430.0,2898.0,7746.0,-2701.0,-609.0,7.0,-8.0,667.0,-7736.0,-647.0,0.0,0.0,0.0,-400.0,-3339.0,-1030.0,1909.0,100,4.9,61.0,0.5,1.5,1.7,0.1,51.0,18.6,0.0,0.0,0.0,0.0,58.0,82.0,42.0,18.0,42,,11.0,,,,,21.0,5.0,,0.0,0.0,0.0,27.0,21.0,24.4,56.0,37.4,73.1,24.4,56.0,37.4,72.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.46545242265,SHORT,-0.852124142695,LONG,-0.0699300699301,SHORT,2011-03-21,-331.8,1491.66,0.23436251204,1491.66,43522.29,-0.00217954205459,0.46443794952,0.394433537847,1491.66,92662.18,0.209100033914,0.441172150035,1491.66,46068.91
249,249,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-03-22,22.03.2011,92741,CME,0,92,56786,4071,35287,559,1010,656,69,23223,10254,1,0,0,0,28933,46826,27853,9960,-4720.0,1074.0,-2250.0,280.0,79.0,-415.0,0.0,-8156.0,-1192.0,-19.0,0.0,0.0,0.0,-6742.0,-3596.0,2022.0,-1124.0,100,7.2,62.1,1.0,1.8,1.2,0.1,40.9,18.1,0.0,0.0,0.0,0.0,51.0,82.5,49.0,17.5,38,,10.0,,,,,17.0,6.0,,0.0,0.0,0.0,24.0,18.0,22.7,59.8,34.0,75.1,22.7,59.7,34.0,74.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.387400304687,SHORT,-0.793129732202,LONG,0.212484993998,LONG,2011-03-28,1563.37,1533.0,-0.078052117963,1533.0,45055.29,0.00404021548766,0.388965485398,0.411911566574,1533.0,94195.18,0.167926044992,0.420372662539,1533.0,47601.91
250,250,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-03-29,29.03.2011,92741,CME,0,92,56730,4767,33871,758,1028,1114,69,24184,11619,2,0,0,0,30808,47433,25922,9297,-56.0,696.0,-1416.0,199.0,18.0,458.0,0.0,961.0,1365.0,1.0,0.0,0.0,0.0,1875.0,607.0,-1931.0,-663.0,100,8.4,59.7,1.3,1.8,2.0,0.1,42.6,20.5,0.0,0.0,0.0,0.0,54.3,83.6,45.7,16.4,42,,8.0,,,,,18.0,10.0,,0.0,0.0,0.0,25.0,22.0,27.1,60.5,38.4,75.0,27.1,60.5,38.3,73.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.350948244561,SHORT,-0.753248097728,LONG,-0.0401493930906,SHORT,2011-04-04,1320.57,-3258.47,-0.036452060126,-3258.47,41796.82,0.00321201396109,0.352075495222,0.362672938062,-3258.47,90936.71,0.163616652461,0.42074188736,-3258.47,44343.44
251,251,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-04-05,05.04.2011,92741,CME,0,92,59954,8939,30907,1470,875,1111,69,22792,17685,2,0,0,0,34147,51244,25807,8710,3224.0,4172.0,-2964.0,712.0,-153.0,-3.0,0.0,-1392.0,6066.0,0.0,0.0,0.0,0.0,3339.0,3811.0,-115.0,-587.0,100,14.9,51.6,2.5,1.5,1.9,0.1,38.0,29.5,0.0,0.0,0.0,0.0,57.0,85.5,43.0,14.5,39,,8.0,,,,,13.0,12.0,,0.0,0.0,0.0,20.0,24.0,30.4,55.4,43.1,74.3,30.4,55.3,43.1,72.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.126170417768,SHORT,-0.551322591979,LONG,-0.118831822759,SHORT,2011-04-11,1205.87,-1256.57,-0.224777826793,-1256.57,40540.25,0.00696132815811,0.12704873145,0.194218585383,-1256.57,89680.14,0.203869212741,0.42671478143,-1256.57,43086.87
252,252,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-04-12,12.04.2011,92741,CME,0,92,61505,8442,34742,1180,875,1116,69,22782,14807,18,0,0,0,33366,51932,28139,9573,1551.0,-497.0,3835.0,-290.0,0.0,5.0,0.0,-10.0,-2878.0,16.0,0.0,0.0,0.0,-781.0,688.0,2332.0,863.0,100,13.7,56.5,1.9,1.4,1.8,0.1,37.0,24.1,0.0,0.0,0.0,0.0,54.2,84.4,45.8,15.6,41,4.0,8.0,,,,,18.0,8.0,,0.0,0.0,0.0,26.0,20.0,29.7,59.2,38.5,76.2,29.7,59.1,38.5,74.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.212163132831,SHORT,-0.609021859948,LONG,-0.121044701155,SHORT,2011-04-18,1254.09,-3334.69,0.085992715063,-3334.69,37205.56,0.000774302212501,0.212327411214,0.18648031318,-3334.69,86345.45,0.169950212845,0.38426444606,-3334.69,39752.18
253,253,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-04-19,19.04.2011,92741,CME,0,92,69281,8698,39032,1654,819,1113,93,28273,17305,47,0,0,0,39584,59244,29697,10037,7776.0,256.0,4290.0,474.0,-56.0,-3.0,24.0,5491.0,2498.0,29.0,0.0,0.0,0.0,6218.0,7312.0,1558.0,464.0,100,12.6,56.3,2.4,1.2,1.6,0.1,40.8,25.0,0.1,0.0,0.0,0.0,57.1,85.5,42.9,14.5,44,4.0,7.0,,,,,20.0,10.0,,0.0,0.0,0.0,28.0,22.0,30.2,60.0,40.0,76.6,30.2,59.9,39.8,75.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.2406424152,SHORT,-0.635533207626,LONG,-0.152173913043,SHORT,2011-04-25,1546.79,-1267.62,0.028479282369,-1267.62,35937.94,0.00191931775411,0.24110428446,0.232421938971,-1267.62,85077.83,0.163484235998,0.404742977813,-1267.62,38484.56
254,254,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-04-26,26.04.2011,92741,CME,0,92,71635,11114,40177,2405,819,1112,93,28076,17040,43,418,0,0,42968,60870,28667,10765,2354.0,2416.0,1145.0,751.0,0.0,-1.0,0.0,-197.0,-265.0,-4.0,418.0,0.0,0.0,3384.0,1626.0,-1030.0,728.0,100,15.5,56.1,3.4,1.1,1.6,0.1,39.2,23.8,0.1,0.6,0.0,0.0,60.0,85.0,40.0,15.0,45,4.0,7.0,,,,,18.0,12.0,,,0.0,0.0,26.0,24.0,31.6,60.4,44.9,76.2,29.9,60.4,41.6,74.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.24461388421,SHORT,-0.566629623131,LONG,-0.151734852408,SHORT,2011-05-02,670.01,1642.92,0.00397146901,1642.92,37580.86,0.00240723554778,0.245202727448,0.243834633773,1642.92,86720.75,0.162586183257,0.422079503632,1642.92,40127.48
255,255,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-05-03,03.05.2011,92741,CME,0,92,72778,10472,40407,2465,854,1120,79,29339,17461,18,418,0,0,43645,61550,29133,11228,1143.0,-642.0,230.0,60.0,35.0,8.0,-14.0,1263.0,421.0,-25.0,0.0,0.0,0.0,677.0,680.0,466.0,463.0,100,14.4,55.5,3.4,1.2,1.5,0.1,40.3,24.0,0.0,0.6,0.0,0.0,60.0,84.6,40.0,15.4,46,4.0,7.0,,,,,19.0,12.0,,,0.0,0.0,28.0,24.0,30.9,59.5,43.8,75.6,29.3,59.5,40.5,73.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.253803418803,SHORT,-0.5883566894,LONG,-0.13475177305,SHORT,2011-05-09,1641.09,1605.48,0.009189534593,1605.48,39186.34,0.0023033508393,0.254388017121,0.251455777248,1605.48,88326.23,0.162677163047,0.260234687935,1605.48,41732.96
256,256,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-05-10,10.05.2011,92741,CME,0,92,72312,13456,40299,124,833,1122,79,29533,19756,318,418,0,0,44761,61698,27551,10614,-466.0,2984.0,-108.0,-2341.0,-21.0,2.0,0.0,194.0,2295.0,300.0,0.0,0.0,0.0,1116.0,148.0,-1582.0,-614.0,100,18.6,55.7,0.2,1.2,1.6,0.1,40.8,27.3,0.4,0.6,0.0,0.0,61.9,85.3,38.1,14.7,47,7.0,6.0,,,,,22.0,8.0,5.0,,0.0,0.0,35.0,20.0,29.6,63.0,40.9,79.4,29.6,62.9,40.8,79.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.198360688998,SHORT,-0.499358199237,LONG,-0.147826086957,SHORT,2011-05-16,1513.04,1585.34,-0.055442729805,1585.34,40771.68,0.00359009280128,0.19907282228,0.215492001237,1585.34,89911.57,0.165134596336,0.204957899413,1585.34,43318.3
257,257,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-05-17,17.05.2011,92741,CME,0,92,68304,13035,40286,141,1002,1204,69,24957,16253,19,418,0,0,39641,57972,28663,10332,-4008.0,-421.0,-13.0,17.0,169.0,82.0,-10.0,-4576.0,-3503.0,-299.0,0.0,0.0,0.0,-5120.0,-3726.0,1112.0,-282.0,100,19.1,59.0,0.2,1.5,1.8,0.1,36.5,23.8,0.0,0.6,0.0,0.0,58.0,84.9,42.0,15.1,40,5.0,7.0,,,,,16.0,8.0,,,0.0,0.0,25.0,19.0,31.7,64.0,42.6,79.0,31.7,64.0,42.5,78.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.211210871148,SHORT,-0.511074435963,LONG,-0.0915684496827,SHORT,2011-05-23,1525.55,-22662.59,0.01285018215,-22662.59,18109.09,0.00223047224122,0.211681971133,0.207685586493,-22662.59,67248.98,0.162779334719,0.206563666986,-22662.59,20655.71
258,258,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-05-24,24.05.2011,92741,CME,0,92,66776,15005,38172,49,1002,1215,69,24856,15432,3,418,0,0,41402,54940,25374,11836,-1528.0,1970.0,-2114.0,-92.0,0.0,11.0,0.0,-101.0,-821.0,-16.0,0.0,0.0,0.0,1761.0,-3032.0,-3289.0,1504.0,100,22.5,57.2,0.1,1.5,1.8,0.1,37.2,23.1,0.0,0.6,0.0,0.0,62.0,82.3,38.0,17.7,42,6.0,7.0,,,,,17.0,8.0,,,0.0,0.0,28.0,19.0,31.6,62.4,42.5,75.9,31.6,62.3,42.5,75.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.233915806195,SHORT,-0.435658273314,LONG,-0.0960757780785,SHORT,2011-05-30,1658.15,-1960.07,0.022704935047,-1960.07,16149.02,0.0020342772882,0.234391655807,0.227437420409,-1960.07,65288.91,0.163157379879,0.194814540664,-1960.07,18695.64
259,259,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-05-31,31.05.2011,92741,CME,0,92,67713,11241,37591,884,1020,1200,69,28708,14598,11,418,0,0,42351,54353,25362,13360,937.0,-3764.0,-581.0,835.0,18.0,-15.0,0.0,3852.0,-834.0,8.0,0.0,0.0,0.0,949.0,-587.0,-12.0,1524.0,100,16.6,55.5,1.3,1.5,1.8,0.1,42.4,21.6,0.0,0.6,0.0,0.0,62.5,80.3,37.5,19.7,47,7.0,7.0,4.0,,,,21.0,8.0,,,0.0,0.0,33.0,22.0,29.0,60.3,41.3,73.8,28.8,60.2,40.2,73.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.325820902415,SHORT,-0.539605176933,LONG,-0.0810810810811,SHORT,2011-06-06,1485.46,1574.66,0.09190509622,1574.66,17723.68,0.000656594609327,0.326034834663,0.298399126123,1574.66,66863.57,0.170824486923,0.253926857748,1574.66,20270.3
260,260,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-06-07,07.06.2011,92741,CME,0,92,74339,13131,36477,5085,1893,1202,84,26932,17576,672,418,0,0,48215,61096,26124,13243,6626.0,1890.0,-1114.0,4201.0,873.0,2.0,15.0,-1776.0,2978.0,661.0,0.0,0.0,0.0,5864.0,6743.0,762.0,-117.0,100,17.7,49.1,6.8,2.5,1.6,0.1,36.2,23.6,0.9,0.6,0.0,0.0,64.9,82.2,35.1,17.8,49,10.0,5.0,9.0,,,,20.0,8.0,5.0,,0.0,0.0,38.0,27.0,26.9,58.6,38.9,72.8,24.2,58.3,34.9,70.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.210209400557,SHORT,-0.4706095791,LONG,0.223263327948,LONG,2011-06-13,1544.43,1613.95,-0.115611501858,1613.95,19337.63,0.00478797259897,0.211215877407,0.245597384909,1613.95,68477.52,0.174168751687,0.302431057048,1613.95,21884.25
261,261,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-06-14,14.06.2011,92741,CME,0,92,54048,887,30317,0,1415,1199,69,25538,11435,16,418,0,0,28343,43036,25705,11012,-20291.0,-12244.0,-6160.0,-5085.0,-478.0,-3.0,-15.0,-1394.0,-6141.0,-656.0,0.0,0.0,0.0,-19872.0,-18060.0,-419.0,-2231.0,100,1.6,56.1,0.0,2.6,2.2,0.1,47.3,21.2,0.0,0.8,0.0,0.0,52.4,79.6,47.6,20.4,43,,10.0,0.0,,,,20.0,6.0,,,0.0,0.0,26.0,20.0,23.8,49.2,35.9,67.0,23.8,49.2,35.8,67.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.381440510643,SHORT,-0.943148314319,LONG,0.0826319816373,LONG,2011-06-20,1484.62,683.51,0.171231110086,683.51,20021.14,-0.000922680257008,0.381088563015,0.329824814277,683.51,69161.03,0.189070625777,0.333048553502,683.51,22567.76
262,262,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-06-21,21.06.2011,92741,CME,0,92,51304,1048,27730,2,1469,1185,80,23401,10966,0,818,0,0,26818,39963,24486,11341,-2744.0,161.0,-2587.0,2.0,54.0,-14.0,11.0,-2137.0,-469.0,-16.0,400.0,0.0,0.0,-1525.0,-3073.0,-1219.0,329.0,100,2.0,54.1,0.0,2.9,2.3,0.2,45.6,21.4,0.0,1.6,0.0,0.0,52.3,77.9,47.7,22.1,45,,9.0,,,,,21.0,6.0,0.0,,0.0,0.0,29.0,18.0,23.2,51.8,33.3,68.9,23.2,51.8,33.2,68.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.361829662176,SHORT,-0.927166585586,LONG,0.107008289375,LONG,2011-06-27,216.64,1542.01,-0.019610848467,1542.01,21563.15,0.00287672795597,0.36287054768,0.368441536569,1542.01,70703.04,0.162873711955,0.3365681425,1542.01,24109.77
263,263,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-06-28,28.06.2011,92741,CME,0,92,51227,2130,27514,2,1495,1114,144,21749,10495,1,418,0,0,25939,39270,25288,11957,-77.0,1082.0,-216.0,0.0,26.0,-71.0,64.0,-1652.0,-471.0,1.0,-400.0,0.0,0.0,-879.0,-693.0,802.0,616.0,100,4.2,53.7,0.0,2.9,2.2,0.3,42.5,20.5,0.0,0.8,0.0,0.0,50.6,76.7,49.4,23.3,45,4.0,9.0,,,,,20.0,7.0,,,0.0,0.0,30.0,19.0,20.4,51.9,30.4,68.0,20.4,51.9,30.2,68.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.349026175412,SHORT,-0.856294697072,LONG,0.146032962821,LONG,2011-07-04,1301.34,-1839.48,-0.012803486764,-1839.48,19723.67,0.00274120248683,0.349982926832,0.353536947435,-1839.48,68863.56,0.162634051738,0.372400944239,-1839.48,22270.29
264,264,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-07-05,05.07.2011,92741,CME,0,92,47566,3647,24935,32,1246,1122,158,17594,9634,3,418,0,0,23098,35884,24468,11682,-3661.0,1517.0,-2579.0,30.0,-249.0,8.0,14.0,-4155.0,-861.0,2.0,0.0,0.0,0.0,-2841.0,-3386.0,-820.0,-275.0,100,7.7,52.4,0.1,2.6,2.4,0.3,37.0,20.3,0.0,0.9,0.0,0.0,48.6,75.4,51.4,24.6,43,5.0,10.0,,,,,15.0,8.0,,,0.0,0.0,26.0,23.0,18.3,52.9,29.0,65.0,18.3,52.8,29.0,65.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.292346114294,SHORT,-0.744804422364,LONG,0.0523648648649,LONG,2011-07-11,1673.16,-5536.7,-0.056680061118,-5536.7,14186.97,0.00361472641324,0.293402865515,0.310089858484,-5536.7,63326.86,0.165257019451,0.363629386869,-5536.7,16733.59
265,265,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-07-12,12.07.2011,92741,CME,0,92,48630,2624,25918,88,1252,1127,158,17964,9066,57,408,0,0,22551,36414,26079,12216,1064.0,-1023.0,983.0,56.0,6.0,5.0,0.0,370.0,-568.0,54.0,-10.0,0.0,0.0,-547.0,530.0,1611.0,534.0,100,5.4,53.3,0.2,2.6,2.3,0.3,36.9,18.6,0.1,0.8,0.0,0.0,46.4,74.9,53.6,25.1,43,,10.0,,,,,18.0,7.0,,,0.0,0.0,28.0,22.0,19.5,54.4,29.0,65.5,19.5,54.2,28.8,65.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.329189789123,SHORT,-0.816130614533,LONG,0.05254308533,LONG,2011-07-18,1615.89,429.07,0.036843674829,429.07,14616.04,0.00175279388457,0.329766790972,0.318540587969,429.07,63755.93,0.164030594243,0.188016087934,429.07,17162.66
266,266,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-07-19,19.07.2011,92741,CME,0,92,52133,4137,29447,115,1336,1112,133,20104,8763,47,408,0,0,26280,39617,25853,12516,3503.0,1513.0,3529.0,27.0,84.0,-15.0,-25.0,2140.0,-303.0,-10.0,0.0,0.0,0.0,3729.0,3203.0,-226.0,300.0,100,7.9,56.5,0.2,2.6,2.1,0.3,38.6,16.8,0.1,0.8,0.0,0.0,50.4,76.0,49.6,24.0,46,5.0,11.0,,,,,19.0,6.0,,,0.0,0.0,31.0,21.0,19.3,51.1,30.0,65.6,19.3,51.0,30.0,65.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.39287075207,SHORT,-0.75363268223,LONG,0.0915032679739,LONG,2011-07-25,1587.92,-15723.46,0.063680962947,-15723.46,-1107.42,0.00121849936326,0.393349464831,0.374101562119,-15723.46,48032.47,0.166678741843,0.202871409375,-15723.46,1439.2
267,267,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-07-26,26.07.2011,92741,CME,0,92,53513,3497,27744,171,1776,1120,133,21591,12138,1,408,0,0,27577,41307,25936,12206,1380.0,-640.0,-1703.0,56.0,440.0,8.0,0.0,1487.0,3375.0,-46.0,0.0,0.0,0.0,1297.0,1690.0,83.0,-310.0,100,6.5,51.8,0.3,3.3,2.1,0.2,40.3,22.7,0.0,0.8,0.0,0.0,51.5,77.2,48.5,22.8,50,4.0,11.0,,,,,19.0,10.0,,,0.0,0.0,31.0,24.0,20.4,49.6,31.3,62.6,20.4,49.5,31.3,62.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.280263274927,SHORT,-0.776127524727,LONG,0.226519337017,LONG,2011-08-01,2056.35,-3607.29,-0.112607477143,-3607.29,-4714.71,0.00472816648369,0.28158840635,0.314973110066,-3607.29,44425.18,0.173568075679,0.240849559018,-3607.29,-2168.09
268,268,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-08-02,02.08.2011,92741,CME,0,92,56911,5293,24712,263,1113,1034,207,25328,13623,356,545,0,0,33105,40195,23806,16716,3398.0,1796.0,-3032.0,92.0,-663.0,-86.0,74.0,3737.0,1485.0,355.0,137.0,0.0,0.0,5528.0,-1112.0,-2130.0,4510.0,100,9.3,43.4,0.5,2.0,1.8,0.4,44.5,23.9,0.6,1.0,0.0,0.0,58.2,70.6,41.8,29.4,52,5.0,11.0,,,,,18.0,13.0,,,0.0,0.0,31.0,27.0,26.1,45.5,36.6,55.8,26.1,45.4,36.6,55.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.300505763652,SHORT,-0.647192134644,LONG,0.0367955286446,LONG,2011-08-08,-10218.35,2658.38,0.020242488725,2658.38,-2056.33,0.00208330130184,0.301131807701,0.294871247869,2658.38,47083.56,0.163071132448,0.269743538718,2658.38,490.29
269,269,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-08-09,09.08.2011,92741,CME,0,92,53055,6140,26225,419,585,1010,193,22526,8534,355,0,400,0,30218,37136,22837,15919,-3856.0,847.0,1513.0,156.0,-528.0,-24.0,-14.0,-2802.0,-5089.0,-1.0,-545.0,400.0,0.0,-2887.0,-3059.0,-969.0,-797.0,100,11.6,49.4,0.8,1.1,1.9,0.4,42.5,16.1,0.7,0.0,0.8,0.0,57.0,70.0,43.0,30.0,50,5.0,10.0,,,,,17.0,14.0,4.0,0.0,,0.0,28.0,30.0,24.9,40.1,36.2,51.6,24.9,39.8,36.2,51.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.450482936252,SHORT,-0.620577784644,LONG,-0.266457680251,SHORT,2011-08-15,2963.93,3014.86,0.1499771726,3014.86,958.53,-0.000499542781085,0.450257900753,0.405332259623,3014.86,50098.42,0.183308940064,0.319523610507,3014.86,3505.15
270,270,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,92741,CME,0,92,48498,4850,30814,414,935,594,119,21314,3589,180,0,0,0,27812,35710,20686,12788,-4557.0,-1290.0,4589.0,-5.0,350.0,-416.0,-74.0,-1212.0,-4945.0,-175.0,0.0,-400.0,0.0,-2406.0,-1426.0,-2151.0,-3131.0,100,10.0,63.5,0.9,1.9,1.2,0.2,43.9,7.4,0.4,0.0,0.0,0.0,57.3,73.6,42.7,26.4,38,5.0,11.0,,,,,14.0,6.0,4.0,0.0,0.0,0.0,26.0,20.0,31.6,49.1,42.0,65.4,31.6,49.1,42.0,64.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.711761635144,SHORT,-0.728017048004,LONG,0.223021582734,LONG,2011-08-22,-11731.52,1588.23,0.261278698892,1588.23,2546.76,-0.00271540734419,0.709828912373,0.632025119536,1588.23,51686.65,0.218836185914,0.42401357491,1588.23,5093.38
271,271,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,92741,CME,0,92,48964,5600,31347,499,935,996,119,22037,4186,174,0,0,0,29364,37321,19600,11643,466.0,750.0,533.0,85.0,0.0,402.0,0.0,723.0,597.0,-6.0,0.0,0.0,0.0,1552.0,1611.0,-1086.0,-1145.0,100,11.4,64.0,1.0,1.9,2.0,0.2,45.0,8.5,0.4,0.0,0.0,0.0,60.0,76.2,40.0,23.8,38,5.0,11.0,,,,,12.0,7.0,,0.0,0.0,0.0,22.0,23.0,35.0,48.9,46.5,67.0,35.0,48.7,46.5,66.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.680738283187,SHORT,-0.696863074133,LONG,-0.0315898498187,SHORT,2011-08-29,1657.44,-18435.34,-0.031023351957,-18435.34,-15888.58,0.00310393564037,0.682851251006,0.691524366247,-18435.34,33251.31,0.163446035246,0.452354421087,-18435.34,-13341.96
272,272,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,92741,CME,0,92,45566,5227,28768,1142,935,1007,119,19254,3051,31,0,0,0,26708,34118,18858,11448,-3398.0,-373.0,-2579.0,643.0,0.0,11.0,0.0,-2783.0,-1135.0,-143.0,0.0,0.0,0.0,-2656.0,-3203.0,-742.0,-195.0,100,11.5,63.1,2.5,2.1,2.2,0.3,42.3,6.7,0.1,0.0,0.0,0.0,58.6,74.9,41.4,25.1,36,5.0,11.0,4.0,,,,12.0,5.0,,0.0,0.0,0.0,23.0,21.0,30.0,48.5,42.8,66.6,30.0,46.8,42.0,64.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.726429051782,SHORT,-0.692484188851,LONG,-0.0370751802266,SHORT,2011-09-05,-78112.21,2776.18,0.045690768595,2776.18,-13112.4,0.00157666007746,0.727574383467,0.713523553383,2776.18,36027.49,0.164756455561,0.43898966914,2776.18,-10565.78
