,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
250,250,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-29,29.03.2011,90741,CME,0,90,119128,6805,84745,1917,10355,7015,273,43852,9072,1366,8643,120,41,73252,104549,45876,14579,686.0,215.0,1099.0,921.0,-14.0,-70.0,-4.0,2215.0,-889.0,227.0,-1618.0,5.0,0.0,1942.0,1289.0,-1256.0,-603.0,100,5.7,71.1,1.6,8.7,5.9,0.2,36.8,7.6,1.1,7.3,0.1,0.0,61.5,87.8,38.5,12.2,73,6.0,10.0,,5.0,4.0,,27.0,10.0,4.0,10.0,,,53.0,31.0,20.3,62.9,30.8,78.8,20.2,61.4,30.7,77.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.657168770312,SHORT,-0.85133806663,LONG,0.192285549799,LONG,2011-04-04,917.24,-1625.9,0.043269006755,-1625.9,-37670.6,0.000974511293692,0.657809188701,0.657809188701,-1625.9,-4827.04,0.180552533151,0.5389124092,-1625.9,-33203.77
251,251,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-05,05.04.2011,90741,CME,0,90,138257,2879,96227,1904,9848,7033,241,60333,15025,1194,9870,119,41,86310,121784,51947,16473,19129.0,-3926.0,11482.0,-13.0,-507.0,18.0,-32.0,16481.0,5953.0,-172.0,1227.0,-1.0,0.0,13058.0,17235.0,6071.0,1894.0,100,2.1,69.6,1.4,7.1,5.1,0.2,43.6,10.9,0.9,7.1,0.1,0.0,62.4,88.1,37.6,11.9,87,4.0,13.0,,4.0,4.0,,38.0,12.0,,11.0,,,62.0,35.0,20.6,59.6,29.4,75.4,20.5,58.3,29.4,74.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.601236763184,SHORT,-0.941900591286,LONG,0.166755523962,LONG,2011-04-11,950.37,852.81,-0.055932007128,852.81,-36817.79,-0.00523969330483,0.598086466941,0.598086466941,852.81,-3974.23,0.164741481868,0.528226001556,852.81,-32350.96
252,252,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-12,12.04.2011,90741,CME,0,90,142022,7236,100974,2608,9194,7004,235,58460,13591,1315,10165,0,41,89254,125768,52768,16254,3765.0,4357.0,4747.0,704.0,-654.0,-29.0,-6.0,-1873.0,-1434.0,121.0,295.0,-119.0,0.0,2944.0,3984.0,821.0,-219.0,100,5.1,71.1,1.8,6.5,4.9,0.2,41.2,9.6,0.9,7.2,0.0,0.0,62.8,88.6,37.2,11.4,82,5.0,12.0,,,4.0,,37.0,8.0,4.0,13.0,0.0,,63.0,30.0,19.9,59.1,28.7,74.5,19.8,57.5,28.6,72.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.622739448446,SHORT,-0.866260049903,LONG,0.135201876775,LONG,2011-04-18,977.42,-1805.95,0.021502685262,-1805.95,-38623.74,-0.000388986616463,0.622497211135,0.622497211135,-1805.95,-5780.18,0.152151314845,0.528722411336,-1805.95,-34156.91
253,253,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-19,19.04.2011,90741,CME,0,90,141961,8140,101533,4074,9379,6526,306,59018,11708,1354,8700,0,0,90971,125501,50990,16460,-61.0,904.0,559.0,1466.0,185.0,-478.0,71.0,558.0,-1883.0,39.0,-1465.0,0.0,-41.0,1717.0,-267.0,-1778.0,206.0,100,5.7,71.5,2.9,6.6,4.6,0.2,41.6,8.2,1.0,6.1,0.0,0.0,64.1,88.4,35.9,11.6,83,6.0,13.0,,4.0,,,39.0,8.0,4.0,10.0,0.0,0.0,65.0,28.0,19.6,58.6,29.2,73.9,19.5,56.0,28.6,71.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.668919492125,SHORT,-0.851558724572,LONG,0.179377554228,LONG,2011-04-25,1124.74,957.53,0.046180043679,957.53,-37666.21,0.00115686607346,0.669693342391,0.669693342391,957.53,-4822.65,0.143896039798,0.16182423989,957.53,-33199.38
254,254,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-26,26.04.2011,90741,CME,0,90,138939,7521,99848,3971,9479,6484,311,53837,12875,1428,9786,0,0,86333,124917,52606,14022,-3022.0,-619.0,-1685.0,-103.0,100.0,-42.0,5.0,-5181.0,1167.0,74.0,1086.0,0.0,0.0,-4638.0,-584.0,1616.0,-2438.0,100,5.4,71.9,2.9,6.8,4.7,0.2,38.7,9.3,1.0,7.0,0.0,0.0,62.1,89.9,37.9,10.1,87,5.0,13.0,,4.0,,,39.0,11.0,4.0,12.0,0.0,0.0,66.0,31.0,19.0,58.9,28.0,74.5,18.8,56.3,27.1,71.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.614012471519,SHORT,-0.859903696598,LONG,0.187621374428,LONG,2011-05-02,-6076.31,1045.96,-0.054907020606,1045.96,-36620.25,-0.00517548553407,0.610834658855,0.610834658855,1045.96,-3776.69,0.137917634966,0.169981516724,1045.96,-32153.42
255,255,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-03,03.05.2011,90741,CME,0,90,139919,9630,95942,4423,10220,6456,263,56057,15517,1759,8451,0,0,90803,124360,49116,15559,980.0,2109.0,-3906.0,452.0,741.0,-28.0,-48.0,2220.0,2642.0,331.0,-1335.0,0.0,0.0,4470.0,-557.0,-3490.0,1537.0,100,6.9,68.6,3.2,7.3,4.6,0.2,40.1,11.1,1.3,6.0,0.0,0.0,64.9,88.9,35.1,11.1,95,6.0,13.0,6.0,5.0,,,45.0,12.0,6.0,11.0,0.0,0.0,76.0,34.0,20.0,58.0,29.0,73.9,19.6,55.4,27.6,71.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.566406795764,SHORT,-0.817565263517,LONG,0.225713600384,LONG,2011-05-09,1292.83,1036.99,-0.047605675755,1036.99,-35583.26,-0.00471811066488,0.56373442582,0.56373442582,1036.99,-2739.7,0.133329412778,0.161914285706,1036.99,-31116.43
256,256,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-10,10.05.2011,90741,CME,0,90,121478,10773,86337,1610,9786,6356,260,40024,7630,2421,8082,562,0,72956,105176,48522,16302,-18441.0,1143.0,-9605.0,-2813.0,-434.0,-100.0,-3.0,-16033.0,-7887.0,662.0,-369.0,562.0,0.0,-17847.0,-19184.0,-594.0,743.0,100,8.9,71.1,1.3,8.1,5.2,0.2,32.9,6.3,2.0,6.7,0.5,0.0,60.1,86.6,39.9,13.4,84,8.0,11.0,6.0,4.0,,,33.0,13.0,6.0,11.0,,0.0,65.0,34.0,18.2,58.8,26.5,74.0,17.3,58.3,25.7,72.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.679775045117,SHORT,-0.7781278962,LONG,0.212489158716,LONG,2011-05-16,1376.57,1129.23,0.113368249353,1129.23,-34454.03,0.00536570669235,0.683422518626,0.683422518626,1129.23,-1610.47,0.136658245858,0.240673060236,1129.23,-29987.2
257,257,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-17,17.05.2011,90741,CME,0,90,123386,16606,82311,1735,9891,7038,240,37822,13230,2482,7700,562,0,76476,107598,46910,15788,1908.0,5833.0,-4026.0,125.0,105.0,682.0,-20.0,-2202.0,5600.0,61.0,-382.0,0.0,0.0,3520.0,2422.0,-1612.0,-514.0,100,13.5,66.7,1.4,8.0,5.7,0.2,30.7,10.7,2.0,6.2,0.5,0.0,62.0,87.2,38.0,12.8,82,10.0,11.0,6.0,4.0,4.0,,26.0,16.0,6.0,10.0,,0.0,59.0,37.0,20.6,55.3,30.1,70.2,19.7,54.9,29.2,69.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.481704928308,SHORT,-0.66424375992,LONG,0.168527379054,LONG,2011-05-23,1319.66,1085.82,-0.198070116809,1085.82,-33368.21,-0.0141435871284,0.474891892684,0.474891892684,1085.82,-524.65,0.150376388784,0.354184532876,1085.82,-28901.38
258,258,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-24,24.05.2011,90741,CME,0,90,120245,19725,78045,2086,9663,7205,239,30921,13858,2878,7363,562,0,72875,104873,47370,15372,-3141.0,3119.0,-4266.0,351.0,-228.0,167.0,-1.0,-6901.0,628.0,396.0,-337.0,0.0,0.0,-3601.0,-2725.0,460.0,-416.0,100,16.4,64.9,1.7,8.0,6.0,0.2,25.7,11.5,2.4,6.1,0.5,0.0,60.6,87.2,39.4,12.8,77,10.0,10.0,7.0,4.0,4.0,,24.0,14.0,7.0,10.0,,0.0,58.0,35.0,20.7,54.0,30.9,69.2,19.5,53.5,29.6,68.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.381049152505,SHORT,-0.596501994477,LONG,0.145719705952,LONG,2011-05-30,1266.36,1078.78,-0.100655775803,1078.78,-32289.43,-0.00804130427719,0.377985020325,0.377985020325,1078.78,554.13,0.145852434061,0.335182752868,1078.78,-27822.6
259,259,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-31,31.05.2011,90741,CME,0,90,125654,18467,81465,2679,8756,6864,249,34782,14098,4134,8387,895,0,77454,110384,48200,15270,5409.0,-1258.0,3420.0,593.0,-907.0,-341.0,10.0,3861.0,240.0,1256.0,1024.0,333.0,0.0,4579.0,5511.0,830.0,-102.0,100,14.7,64.8,2.1,7.0,5.5,0.2,27.7,11.2,3.3,6.7,0.7,0.0,61.6,87.8,38.4,12.2,83,10.0,10.0,7.0,,4.0,,27.0,16.0,5.0,11.0,,0.0,60.0,38.0,18.3,54.1,29.4,69.4,17.7,53.7,27.7,67.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.423158756137,SHORT,-0.630408677901,LONG,0.121126760563,LONG,2011-06-06,1120.96,964.09,0.042109603632,964.09,-31325.34,0.000901883324113,0.423540395963,0.423540395963,964.09,1518.22,0.139175349381,0.340538026061,964.09,-26858.51
260,260,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-07,07.06.2011,90741,CME,0,90,129110,24338,73097,3915,10048,6740,244,34606,22778,2478,10437,0,1,86067,109253,43043,19857,3456.0,5871.0,-8368.0,1236.0,1292.0,-124.0,-5.0,-176.0,8680.0,-1656.0,2050.0,-895.0,1.0,8613.0,-1131.0,-5157.0,4587.0,100,18.9,56.6,3.0,7.8,5.2,0.2,26.8,17.6,1.9,8.1,0.0,0.0,66.7,84.6,33.3,15.4,84,11.0,10.0,8.0,4.0,4.0,,26.0,16.0,8.0,13.0,0.0,,63.0,40.0,24.5,46.7,34.4,60.9,23.2,46.3,32.1,60.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.20612017287,SHORT,-0.500425924976,LONG,0.197045508697,LONG,2011-06-13,1107.03,990.72,-0.217038583267,990.72,-30334.62,-0.0153318202611,0.202959975427,0.202959975427,990.72,2508.94,0.155516468795,0.385737524073,990.72,-25867.79
261,261,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-14,14.06.2011,90741,CME,0,90,142172,24986,79128,5516,10925,6596,231,30353,19924,13315,10544,1042,0,95870,125752,46302,16420,13062.0,648.0,6031.0,1601.0,877.0,-144.0,-13.0,-4253.0,-2854.0,10837.0,107.0,1042.0,-1.0,9803.0,16499.0,3259.0,-3437.0,100,17.6,55.7,3.9,7.7,4.6,0.2,21.3,14.0,9.4,7.4,0.7,0.0,67.4,88.5,32.6,11.5,84,11.0,10.0,8.0,4.0,4.0,,28.0,12.0,7.0,14.0,,0.0,63.0,38.0,22.4,45.9,33.2,61.8,19.7,45.7,26.5,60.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.207430833184,SHORT,-0.520026125209,LONG,0.247074938645,LONG,2011-06-20,1270.43,1109.11,0.001310660314,1109.11,-29225.51,-0.00165386657458,0.207087770262,0.207087770262,1109.11,3618.05,0.145058442112,0.41128045994,1109.11,-24758.68
262,262,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-21,21.06.2011,90741,CME,0,90,87905,6776,36908,60,11073,6498,250,13148,22159,3645,9121,0,0,44073,69520,43832,18385,-54267.0,-18210.0,-42220.0,-5456.0,148.0,-98.0,19.0,-17205.0,2235.0,-9670.0,-1423.0,-1042.0,0.0,-51797.0,-56232.0,-2470.0,1965.0,100,7.7,42.0,0.1,12.6,7.4,0.3,15.0,25.2,4.1,10.4,0.0,0.0,50.1,79.1,49.9,20.9,70,7.0,9.0,,4.0,4.0,,15.0,19.0,,12.0,0.0,0.0,43.0,35.0,17.8,38.9,25.7,55.3,17.0,38.9,24.2,54.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.25521851191,LONG,-0.689771998901,LONG,0.2603722042,LONG,2011-06-27,1231.76,-15460.35,-0.462649345094,1231.76,-27993.75,-0.0307175050021,-0.247378835994,-0.247378835994,1231.76,4849.81,0.221033216712,0.61517893797,1231.76,-23526.92
263,263,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-28,28.06.2011,90741,CME,0,90,92360,9191,33677,151,11092,6495,262,15492,26245,3649,10649,0,0,50486,70479,41874,21881,4455.0,2415.0,-3231.0,91.0,19.0,-3.0,12.0,2344.0,4086.0,4.0,1528.0,0.0,0.0,6413.0,959.0,-1958.0,3496.0,100,10.0,36.5,0.2,12.0,7.0,0.3,16.8,28.4,4.0,11.5,0.0,0.0,54.7,76.3,45.3,23.7,77,8.0,9.0,,4.0,4.0,,18.0,19.0,,15.0,0.0,0.0,51.0,35.0,18.6,35.2,26.6,51.9,18.5,35.1,25.1,51.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.257637108561,LONG,-0.571195297191,LONG,0.261386251208,LONG,2011-07-04,1072.01,938.12,-0.002418596651,1072.01,-26921.74,-0.00188747674522,-0.25715082451,-0.25715082451,1072.01,5921.82,0.194542857181,0.628893400923,1072.01,-22454.91
264,264,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-05,05.07.2011,90741,CME,0,90,105967,8524,46700,22,9857,6392,262,27711,30403,3383,7061,953,0,56820,88115,49147,17852,13607.0,-667.0,13023.0,-129.0,-1235.0,-103.0,0.0,12219.0,4158.0,-266.0,-3588.0,953.0,0.0,6334.0,17636.0,7273.0,-4029.0,100,8.0,44.1,0.0,9.3,6.0,0.2,26.2,28.7,3.2,6.7,0.9,0.0,53.6,83.2,46.4,16.8,85,6.0,14.0,,4.0,4.0,,28.0,19.0,,9.0,,0.0,53.0,40.0,15.5,35.9,24.5,50.8,15.4,35.8,23.9,50.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.0463227449496,LONG,-0.691293640446,LONG,0.213243891932,LONG,2011-07-11,1192.94,1007.0,0.211314363611,1192.94,-25728.8,0.0115013011768,-0.0468555167906,-0.0468555167906,0.0,5921.82,0.192463273305,0.628343719078,1192.94,-21261.97
265,265,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-12,12.07.2011,90741,CME,0,90,111624,7161,55680,440,11581,6498,278,33116,28606,3400,7639,0,0,63615,94902,48009,16722,5657.0,-1363.0,8980.0,418.0,1724.0,106.0,16.0,5405.0,-1797.0,17.0,578.0,-953.0,0.0,6795.0,6787.0,-1138.0,-1130.0,100,6.4,49.9,0.4,10.4,5.8,0.2,29.7,25.6,3.0,6.8,0.0,0.0,57.0,85.0,43.0,15.0,81,5.0,15.0,,4.0,4.0,,30.0,13.0,,10.0,0.0,0.0,54.0,34.0,16.1,41.8,24.0,58.7,16.0,41.4,23.6,58.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.0730695700075,SHORT,-0.772091468945,LONG,0.281154931136,LONG,2011-07-18,1238.3,-2986.68,0.119392314957,-2986.68,-28715.48,0.00574306953083,0.0734892136286,0.0734892136286,0.0,5921.82,0.178918271171,0.593647422017,-2986.68,-24248.65
266,266,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-19,19.07.2011,90741,CME,0,90,124719,6082,63319,236,11666,6508,251,46623,31401,3934,8924,987,0,77716,106636,47003,18083,13095.0,-1079.0,7639.0,-204.0,85.0,10.0,-27.0,13507.0,2795.0,534.0,1285.0,987.0,0.0,14101.0,11734.0,-1006.0,1361.0,100,4.9,50.8,0.2,9.4,5.2,0.2,37.4,25.2,3.2,7.2,0.8,0.0,62.3,85.5,37.7,14.5,90,5.0,17.0,,4.0,4.0,,31.0,16.0,4.0,11.0,,0.0,57.0,42.0,18.6,41.0,27.6,56.0,18.5,40.8,27.5,55.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.195093817287,SHORT,-0.824728750306,LONG,0.283812039177,LONG,2011-07-25,1186.55,989.58,0.12202424728,989.58,-27725.9,0.00590794048629,0.196246419949,0.196246419949,989.58,6911.4,0.169348409429,0.392974328617,989.58,-23259.07
267,267,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-26,26.07.2011,90741,CME,0,90,128807,8114,73304,781,12561,6454,242,44559,25616,3752,10416,21,0,80425,110170,48382,18637,4088.0,2032.0,9985.0,545.0,895.0,-54.0,-9.0,-2064.0,-5785.0,-182.0,1492.0,-966.0,0.0,2709.0,3534.0,1379.0,554.0,100,6.3,56.9,0.6,9.8,5.0,0.2,34.6,19.9,2.9,8.1,0.0,0.0,62.4,85.5,37.6,14.5,91,5.0,18.0,,6.0,4.0,,31.0,12.0,5.0,14.0,,0.0,61.0,40.0,21.8,41.6,29.7,60.3,21.7,41.0,29.6,59.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.269939437121,SHORT,-0.800682895674,LONG,0.321167499343,LONG,2011-08-01,-16336.86,1107.93,0.074845619834,1107.93,-26617.97,0.00295255089753,0.270736447048,0.270736447048,1107.93,8019.33,0.158148702529,0.321123529534,1107.93,-22151.14
268,268,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-02,02.08.2011,90741,CME,0,90,133150,9199,76361,735,13265,6159,445,47206,26696,4011,10284,0,0,85145,114407,48005,18743,4343.0,1085.0,3057.0,-46.0,704.0,-295.0,203.0,2647.0,1080.0,259.0,-132.0,-21.0,0.0,4720.0,4237.0,-377.0,106.0,100,6.9,57.3,0.6,10.0,4.6,0.3,35.5,20.0,3.0,7.7,0.0,0.0,63.9,85.9,36.1,14.1,91,4.0,18.0,4.0,5.0,4.0,,34.0,12.0,7.0,14.0,0.0,0.0,67.0,38.0,25.3,41.2,32.7,59.0,25.2,40.8,32.4,58.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.277529701497,SHORT,-0.784969611968,LONG,0.365836079077,LONG,2011-08-08,1873.66,1525.01,0.007590264376,1525.01,-25092.96,-0.00126049615515,0.277179876375,0.277179876375,1525.01,9544.34,0.147042766711,0.310535077037,1525.01,-20626.13
269,269,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-09,09.08.2011,90741,CME,0,90,118973,9657,58140,1728,14838,6134,518,32335,23875,4942,10890,0,4,74912,95341,44061,23632,-14177.0,458.0,-18221.0,993.0,1573.0,-25.0,73.0,-14871.0,-2821.0,931.0,606.0,0.0,4.0,-10233.0,-19066.0,-3944.0,4889.0,100,8.1,48.9,1.5,12.5,5.2,0.4,27.2,20.1,4.2,9.2,0.0,0.0,63.0,80.1,37.0,19.9,84,5.0,18.0,6.0,4.0,5.0,,22.0,15.0,6.0,15.0,0.0,,57.0,43.0,26.4,35.9,35.7,51.1,26.2,35.3,34.2,50.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.150507027219,SHORT,-0.715120138059,LONG,0.415029563227,LONG,2011-08-15,1477.51,1153.11,-0.127022674278,1153.11,-23939.85,-0.00969299406683,0.149048163497,0.149048163497,1153.11,10697.45,0.146349772108,0.316083559089,1153.11,-19473.02
270,270,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,90741,CME,0,90,103509,9624,45840,2006,14718,6583,297,19523,18236,6594,9538,27,0,62300,79583,41209,23926,-15464.0,-33.0,-12300.0,278.0,-120.0,449.0,-221.0,-12812.0,-5639.0,1652.0,-1352.0,27.0,-4.0,-12612.0,-15758.0,-2852.0,294.0,100,9.3,44.3,1.9,14.2,6.4,0.3,18.9,17.6,6.4,9.2,0.0,0.0,60.2,76.9,39.8,23.1,81,6.0,15.0,5.0,4.0,5.0,,17.0,21.0,9.0,12.0,,0.0,50.0,48.0,24.4,36.1,35.3,51.6,23.6,34.3,32.3,48.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.0340845891046,SHORT,-0.652964084812,LONG,0.381906952725,LONG,2011-08-22,1581.06,484.0,-0.116422438114,484.0,-23455.85,-0.00902896822944,0.0337768404325,0.0337768404325,0.0,10697.45,0.144657467612,0.312461559177,484.0,-18989.02
271,271,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,90741,CME,0,90,104672,8459,50149,2372,15876,7582,306,18384,12544,6493,10492,0,7,62389,79453,42283,25219,1163.0,-1165.0,4309.0,366.0,1158.0,999.0,9.0,-1139.0,-5692.0,-101.0,954.0,-27.0,7.0,89.0,-130.0,1074.0,1293.0,100,8.1,47.9,2.3,15.2,7.2,0.3,17.6,12.0,6.2,10.0,0.0,0.0,59.6,75.9,40.4,24.1,78,6.0,15.0,5.0,4.0,6.0,,16.0,17.0,9.0,14.0,0.0,,50.0,47.0,24.0,33.9,33.3,49.6,21.5,31.9,29.9,45.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.188825659596,SHORT,-0.711336336336,LONG,0.35356807912,LONG,2011-08-29,-593.42,1174.56,0.154741070491,1174.56,-22281.29,0.00795740576184,0.190328221988,0.190328221988,1174.56,11872.01,0.14989295054,0.341317508914,1174.56,-17814.46
272,272,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,90741,CME,0,90,107237,9463,55689,2826,15709,5641,580,19051,10602,6676,11456,607,163,65924,82784,41313,24453,2565.0,1004.0,5540.0,454.0,-167.0,-1941.0,274.0,667.0,-1942.0,183.0,964.0,607.0,156.0,3535.0,3331.0,-970.0,-766.0,100,8.8,51.9,2.6,14.6,5.3,0.5,17.8,9.9,6.2,10.7,0.6,0.2,61.5,77.2,38.5,22.8,85,7.0,14.0,5.0,5.0,4.0,,18.0,20.0,9.0,15.0,,,56.0,48.0,22.7,35.2,32.9,51.2,20.6,33.6,28.4,48.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.284929012242,SHORT,-0.709510068762,LONG,0.471569086651,LONG,2011-09-05,1610.95,1425.67,0.096103352646,1425.67,-20855.62,0.00428418951516,0.286149702129,0.286149702129,1425.67,13297.68,0.146046527399,0.209819964627,1425.67,-16388.79
273,273,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-06,06.09.2011,90741,CME,0,90,109190,8829,51506,3181,17108,6944,322,18551,14618,7401,12242,554,166,67800,84692,41390,24498,1953.0,-634.0,-4183.0,355.0,1399.0,1303.0,-258.0,-500.0,4016.0,725.0,786.0,-53.0,3.0,1876.0,1908.0,77.0,45.0,100,8.1,47.2,2.9,15.7,6.4,0.3,17.0,13.4,6.8,11.2,0.5,0.2,62.1,77.6,37.9,22.4,84,7.0,15.0,5.0,5.0,5.0,,16.0,19.0,10.0,16.0,,,54.0,50.0,26.9,31.6,37.7,47.0,24.9,30.2,32.6,43.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.118574572643,SHORT,-0.707334051546,LONG,0.422584400466,LONG,2011-09-12,1459.61,1212.94,-0.166354439599,1212.94,-19642.68,-0.0121568361926,0.117133080987,0.117133080987,1212.94,14510.62,0.151041580973,0.243040449266,1212.94,-15175.85
