,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCHF,PUT_USDCHF,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
309,309,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,92741,CME,0,92,63543,25063,6087,68,831,1494,250,22490,28062,94,4678,446,30,53504,36531,10039,27012,17826.0,8405.0,-2359.0,-106.0,0.0,-4.0,0.0,7147.0,14197.0,0.0,3095.0,36.0,0.0,18541.0,11764.0,-715.0,6062.0,100,39.4,9.6,0.1,1.3,2.4,0.4,35.4,44.2,0.1,7.4,0.7,0.0,84.2,57.5,15.8,42.5,39,8.0,4.0,,,,,6.0,14.0,,,,,18.0,26.0,54.1,31.2,71.5,41.7,54.1,31.2,71.5,41.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.110223136572,LONG,0.609181380417,SHORT,-0.285161290323,SHORT,2012-05-21,-8527.02,1014.37,0.001227717835,-8527.02,17710.12,-0.0212909637482,-0.279089931628,-0.279089931628,-8527.02,95512.89,0.170550175228,0.418263045911,-8527.02,-20802.13
310,310,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,92741,CME,0,92,71832,32664,6278,10,813,1459,242,23864,34594,185,5407,446,76,63261,43290,8571,28542,8289.0,7601.0,191.0,-58.0,-18.0,-35.0,-8.0,1374.0,6532.0,91.0,729.0,0.0,46.0,9757.0,6759.0,-1468.0,1530.0,100,45.5,8.7,0.0,1.1,2.0,0.3,33.2,48.2,0.3,7.5,0.6,0.1,88.1,60.3,11.9,39.7,40,8.0,4.0,,,,,5.0,16.0,,,,,17.0,29.0,61.0,32.2,77.8,43.4,60.9,32.2,77.7,43.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.183550583325,LONG,0.677571773407,SHORT,-0.284330985915,SHORT,2012-05-28,1210.82,1125.34,0.000830304408,1210.82,18920.94,-0.00403342819737,-0.283184157299,-0.283184157299,1210.82,96723.71,0.167389658839,0.41847820949,1210.82,-19591.31
311,311,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,92741,CME,0,92,71895,32939,6473,10,912,1463,242,25456,33142,225,4944,427,76,64804,42058,7091,29837,63.0,275.0,195.0,0.0,99.0,4.0,0.0,1592.0,-1452.0,40.0,-463.0,-19.0,0.0,1543.0,-1232.0,-1480.0,1295.0,100,45.8,9.0,0.0,1.3,2.0,0.3,35.4,46.1,0.3,6.9,0.6,0.1,90.1,58.5,9.9,41.5,45,8.0,5.0,,,,,8.0,17.0,,,,,21.0,31.0,66.7,30.7,79.5,40.3,66.6,30.7,79.4,40.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.131164886174,LONG,0.671521364052,SHORT,-0.232,SHORT,2012-06-04,1530.47,1409.93,0.052330985915,1530.47,20451.41,-0.00461793414793,-0.230928639278,-0.230928639278,1530.47,98254.18,0.164605553766,0.212077378776,1530.47,-18060.84
312,312,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,92741,CME,0,92,71967,35039,6543,10,1133,1463,242,22615,34643,389,5074,425,76,64578,43791,7389,28176,72.0,2100.0,70.0,0.0,221.0,0.0,0.0,-2841.0,1501.0,164.0,130.0,-2.0,0.0,-226.0,1733.0,298.0,-1661.0,100,48.7,9.1,0.0,1.6,2.0,0.3,31.4,48.1,0.5,7.1,0.6,0.1,89.7,60.8,10.3,39.2,45,8.0,5.0,,,,,7.0,18.0,5.0,,,,21.0,33.0,69.6,29.6,81.2,41.2,69.5,29.6,80.9,41.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.210066715568,LONG,0.685296522534,SHORT,-0.127118644068,SHORT,2012-06-11,1970.29,1864.01,0.104881355932,1970.29,22421.7,-0.00456668788825,-0.126538132896,-0.126538132896,1970.29,100224.47,0.162114087699,0.299215951771,1970.29,-16090.55
313,313,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,92741,CME,0,92,92023,35135,8797,2370,1608,1458,242,20631,31922,18979,5051,401,76,84092,64245,7931,27778,20056.0,96.0,2254.0,2360.0,475.0,-5.0,0.0,-1984.0,-2721.0,18590.0,-23.0,-24.0,0.0,19514.0,20454.0,542.0,-398.0,100,38.2,9.6,2.6,1.7,1.6,0.3,22.4,34.7,20.6,5.5,0.4,0.1,91.4,69.8,8.6,30.2,42,8.0,5.0,5.0,,,,5.0,16.0,4.0,,,,21.0,33.0,68.8,41.5,81.3,51.8,53.1,21.9,61.6,31.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.214849770708,LONG,0.599517436038,SHORT,0.0489236790607,LONG,2012-06-18,1587.8,1502.15,0.176042323129,1502.15,23923.85,-0.00874432851847,0.0484958743387,0.0484958743387,0.0,100224.47,0.160916848973,0.367445033681,1502.15,-14588.4
314,314,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,92741,CME,0,92,55756,17171,7976,0,2058,1848,267,27850,23139,0,1141,0,0,48487,33230,7269,22526,-36267.0,-17964.0,-821.0,-2370.0,450.0,390.0,25.0,7219.0,-8783.0,-18979.0,-3910.0,-401.0,-76.0,-35605.0,-31015.0,-662.0,-5252.0,100,30.8,14.3,0.0,3.7,3.3,0.5,49.9,41.5,0.0,2.0,0.0,0.0,87.0,59.6,13.0,40.4,34,4.0,,0.0,,4.0,,6.0,12.0,0.0,,0.0,0.0,17.0,20.0,71.3,37.0,79.8,48.0,71.3,37.0,79.5,48.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0923924768087,SHORT,0.365649978129,SHORT,0.0537634408602,LONG,2012-06-25,1290.5,1222.8,0.0048397617995,1222.8,25146.65,-0.0127883048573,0.0530758975883,0.0530758975883,0.0,100224.47,0.162520992796,0.363838176757,1222.8,-13365.6
315,315,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,92741,CME,0,92,52447,18769,8072,0,2053,1465,247,22844,20853,1,1171,0,0,45085,30638,7362,21809,-3309.0,1598.0,96.0,0.0,-5.0,-383.0,-20.0,-5006.0,-2286.0,1.0,30.0,0.0,0.0,-3402.0,-2592.0,93.0,-717.0,100,35.8,15.4,0.0,3.9,2.8,0.5,43.6,39.8,0.0,2.2,0.0,0.0,86.0,58.4,14.0,41.6,35,5.0,4.0,0.0,,,,5.0,13.0,,,0.0,0.0,16.0,22.0,70.3,34.8,78.5,46.7,70.3,34.8,78.2,46.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0455637686798,SHORT,0.39853209642,SHORT,0.167140420694,LONG,2012-07-02,-8630.92,1235.28,0.113376979834,1235.28,26381.93,-0.0179647090966,0.164137791658,0.164137791658,1235.28,101459.75,0.169864565653,0.357277806852,1235.28,-12130.32
316,316,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,92741,CME,0,92,53322,19172,8102,100,1954,1464,247,23438,22653,2,1171,0,0,46084,32568,7238,20754,875.0,403.0,30.0,100.0,-99.0,-1.0,0.0,594.0,1800.0,1.0,0.0,0.0,0.0,999.0,1930.0,-124.0,-1055.0,100,36.0,15.2,0.2,3.7,2.7,0.5,44.0,42.5,0.0,2.2,0.0,0.0,86.4,61.1,13.6,38.9,39,6.0,4.0,,,,,6.0,15.0,,,0.0,0.0,18.0,26.0,70.7,32.1,78.6,44.9,70.5,32.1,78.1,44.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0170315245927,SHORT,0.405881058884,SHORT,0.143358689292,LONG,2012-07-09,1299.48,1190.6,-0.023781731402,1190.6,27572.53,-0.00366691109997,0.142833005723,0.142833005723,1190.6,102650.35,0.166493779796,0.379502176756,1190.6,-10939.72
317,317,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-10,10.07.2012,92741,CME,0,92,58117,22276,8786,0,1954,1539,183,23962,21587,21,1171,0,0,49567,32116,8550,26001,4795.0,3104.0,684.0,-100.0,0.0,75.0,-64.0,524.0,-1066.0,19.0,0.0,0.0,0.0,3483.0,-452.0,1312.0,5247.0,100,38.3,15.1,0.0,3.4,2.6,0.3,41.2,37.1,0.0,2.0,0.0,0.0,85.3,55.3,14.7,44.7,37,5.0,4.0,0.0,,,,6.0,14.0,,,0.0,0.0,17.0,23.0,70.7,30.5,77.7,39.9,70.7,30.5,77.4,39.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.052141649652,SHORT,0.434292704913,SHORT,0.118809046665,LONG,2012-07-16,-3429.53,941.12,-0.024549642627,941.12,28513.65,-0.0122798096165,0.117350094191,0.117350094191,941.12,103591.47,0.167528681606,0.296264806507,941.12,-9998.6
318,318,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-17,17.07.2012,92741,CME,0,92,62836,26759,8550,0,1954,1543,183,24356,27393,24,1171,0,0,54447,37693,8389,25143,4719.0,4483.0,-236.0,0.0,0.0,4.0,0.0,394.0,5806.0,3.0,0.0,0.0,0.0,4880.0,5577.0,-161.0,-858.0,100,42.6,13.6,0.0,3.1,2.5,0.3,38.8,43.6,0.0,1.9,0.0,0.0,86.6,60.0,13.4,40.0,42,5.0,4.0,0.0,,,,7.0,18.0,,,0.0,0.0,18.0,27.0,71.1,30.3,78.3,40.5,71.1,30.3,78.0,40.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0586871243889,LONG,0.515704211391,SHORT,0.117529310838,LONG,2012-07-23,1259.95,1176.26,-0.001279735827,1176.26,29689.91,-0.000960081859675,0.117416473079,0.117416473079,1176.26,104767.73,0.164492495856,0.299052930027,1176.26,-8822.34
319,319,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-24,24.07.2012,92741,CME,0,92,64375,28928,8562,73,1954,1552,183,23249,28946,27,1171,0,0,55585,39343,8790,25032,1539.0,2169.0,12.0,73.0,0.0,9.0,0.0,-1107.0,1553.0,3.0,0.0,0.0,0.0,1138.0,1650.0,401.0,-111.0,100,44.9,13.3,0.1,3.0,2.4,0.3,36.1,45.0,0.0,1.8,0.0,0.0,86.3,61.1,13.7,38.9,38,6.0,4.0,,,,,5.0,15.0,,,0.0,0.0,17.0,25.0,72.5,32.8,79.6,45.5,72.5,32.8,79.3,45.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.109148385861,LONG,0.543238196852,SHORT,0.11466058186,LONG,2012-07-30,1657.23,1537.82,-0.002868728978,1537.82,31227.73,-0.000971525939908,0.11454918613,0.11454918613,1537.82,106305.55,0.161811172796,0.151756948724,0.0,-8822.34
320,320,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-07-31,31.07.2012,92741,CME,0,92,59536,26575,11810,35,1938,1554,183,21356,22283,16,1171,0,0,51274,35881,8262,23655,-4839.0,-2353.0,3248.0,-38.0,-16.0,2.0,0.0,-1893.0,-6663.0,-11.0,0.0,0.0,0.0,-4311.0,-3462.0,-528.0,-1377.0,100,44.6,19.8,0.1,3.3,2.6,0.3,35.9,37.4,0.0,2.0,0.0,0.0,86.1,60.3,13.9,39.7,40,5.0,8.0,,,,,5.0,14.0,,,0.0,0.0,17.0,27.0,71.7,34.1,79.3,44.7,71.7,34.1,79.0,44.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.021242466601,LONG,0.384655464374,SHORT,0.109965635739,LONG,2012-08-06,1190.93,1116.51,-0.004694946121,1116.51,32344.24,-0.00290004817428,0.109646730098,0.109646730098,1116.51,107422.06,0.159281108539,0.14011942877,0.0,-8822.34
321,321,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-08-07,07.08.2012,92741,CME,0,92,56379,21040,12013,35,1938,1556,183,22848,22936,18,1171,0,0,47233,36741,9146,19638,-3157.0,-5535.0,203.0,0.0,0.0,2.0,0.0,1492.0,653.0,2.0,0.0,0.0,0.0,-4041.0,860.0,884.0,-4017.0,100,37.3,21.3,0.1,3.4,2.8,0.3,40.5,40.7,0.0,2.1,0.0,0.0,83.8,65.2,16.2,34.8,37,4.0,7.0,,,,,6.0,12.0,,,0.0,0.0,17.0,24.0,66.5,36.6,76.2,48.6,66.5,36.6,75.9,48.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.00192206884501,LONG,0.273106828427,SHORT,0.109330280481,LONG,2012-08-13,1038.55,965.76,-0.000635355258,965.76,33310.0,-0.00276832520629,0.10902761871,0.10902761871,965.76,108387.82,0.157005757404,0.0571569605263,0.0,-8822.34
322,322,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-08-14,14.08.2012,92741,CME,0,92,56773,22389,12375,35,1938,1556,183,22217,23284,18,1171,0,0,47951,37451,8822,19322,394.0,1349.0,362.0,0.0,0.0,0.0,0.0,-631.0,348.0,0.0,0.0,0.0,0.0,718.0,710.0,-324.0,-316.0,100,39.4,21.8,0.1,3.4,2.7,0.3,39.1,41.0,0.0,2.1,0.0,0.0,84.5,66.0,15.5,34.0,36,4.0,7.0,,,,,6.0,11.0,,,0.0,0.0,17.0,23.0,69.4,38.6,76.9,51.6,69.4,38.6,76.7,51.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0234500340652,LONG,0.288056610287,SHORT,0.109330280481,LONG,2012-08-20,920.12,-3784.85,0.0,-3784.85,29525.15,-0.00262307184041,0.109043499301,0.109043499301,-3784.85,104602.97,0.15494804262,0.0622598246674,0.0,-8822.34
323,323,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-08-21,21.08.2012,92741,CME,0,92,54619,21417,11932,0,2027,1606,183,18378,19945,273,1091,0,0,43369,33939,11250,20680,-2154.0,-972.0,-443.0,-35.0,89.0,50.0,0.0,-3839.0,-3339.0,255.0,-80.0,0.0,0.0,-4582.0,-3512.0,2428.0,1358.0,100,39.2,21.8,0.0,3.7,2.9,0.3,33.6,36.5,0.5,2.0,0.0,0.0,79.4,62.1,20.6,37.9,31,4.0,6.0,0.0,,,,6.0,7.0,,,0.0,0.0,16.0,19.0,63.8,41.1,72.3,53.0,63.8,41.1,72.0,53.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0408892831981,LONG,0.284416324328,SHORT,0.115882191027,LONG,2012-08-27,1067.52,994.76,0.006551910546,994.76,30519.91,-0.0029531619603,0.115539972149,0.115539972149,994.76,105597.73,0.153076664272,0.0755525468871,0.0,-8822.34
324,324,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-08-28,28.08.2012,92741,CME,0,92,55426,19976,14344,38,2053,1640,183,19860,20382,270,1571,2609,0,43951,39466,11475,15960,807.0,-1441.0,2412.0,38.0,26.0,34.0,0.0,1482.0,437.0,-3.0,480.0,2609.0,0.0,582.0,5527.0,225.0,-4720.0,100,36.0,25.9,0.1,3.7,3.0,0.3,35.8,36.8,0.5,2.8,4.7,0.0,79.3,71.2,20.7,28.8,37,4.0,7.0,,,,,5.0,11.0,,,,0.0,17.0,25.0,60.7,39.5,71.8,54.5,60.7,39.4,71.5,54.4,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0129715222901,LONG,0.164102564103,SHORT,0.111833197942,LONG,2012-09-03,1444.96,1374.11,-0.004048993085,1374.11,31894.02,-0.002996618481,0.111498076514,0.111498076514,1374.11,106971.84,0.151363890872,0.0743202348669,0.0,-8822.34
325,325,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-09-04,04.09.2012,92741,CME,0,92,55949,20495,14710,505,2031,1633,173,17257,20645,500,1571,2609,0,42532,40775,13417,15174,523.0,519.0,366.0,467.0,-22.0,-7.0,-10.0,-2603.0,263.0,230.0,0.0,0.0,0.0,-1419.0,1309.0,1942.0,-786.0,100,36.6,26.3,0.9,3.6,2.9,0.3,30.8,36.9,0.9,2.8,4.7,0.0,76.0,72.9,24.0,27.1,36,4.0,7.0,,,,,5.0,10.0,,,,0.0,17.0,26.0,59.3,38.4,69.9,52.4,58.9,38.4,68.4,51.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0893884227745,LONG,0.164323249538,SHORT,0.108624454148,LONG,2012-09-10,1172.5,-8698.85,-0.003208743794,-8698.85,23195.17,-0.00350978403599,0.108243205773,0.108243205773,-8698.85,98272.99,0.149815288682,0.0698242419483,0.0,-8822.34
326,326,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-09-11,11.09.2012,92741,CME,0,92,58031,20494,16408,881,2107,1602,173,17728,20389,2004,1091,3204,0,44478,44661,13553,13370,2082.0,-1.0,1698.0,376.0,76.0,-31.0,0.0,471.0,-256.0,1504.0,-480.0,595.0,0.0,1946.0,3886.0,136.0,-1804.0,100,35.3,28.3,1.5,3.6,2.8,0.3,30.5,35.1,3.5,1.9,5.5,0.0,76.6,77.0,23.4,23.0,42,4.0,9.0,,,,,10.0,10.0,6.0,,,0.0,24.0,29.0,54.5,36.3,64.9,51.6,54.3,35.8,63.5,51.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0698113702547,LONG,0.110725705924,SHORT,0.136155297924,LONG,2012-09-17,910.64,1060.59,0.027530843776,1060.59,24255.76,-0.00263329740409,0.135796760531,0.135796760531,1060.59,99333.58,0.148344089703,0.144307402967,0.0,-8822.34
327,327,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-09-18,18.09.2012,92741,CME,0,92,38449,6384,9606,0,2098,1657,176,11958,15304,0,3532,0,0,24148,26743,14301,11706,-19582.0,-14110.0,-6802.0,-881.0,-9.0,55.0,3.0,-5770.0,-5085.0,-2004.0,2441.0,-3204.0,0.0,-20330.0,-17918.0,748.0,-1664.0,100,16.6,25.0,0.0,5.5,4.3,0.5,31.1,39.8,0.0,9.2,0.0,0.0,62.8,69.6,37.2,30.4,30,,5.0,0.0,,,,4.0,9.0,0.0,,0.0,0.0,14.0,18.0,41.6,44.3,55.9,55.0,41.6,44.3,55.5,55.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.122734942411,LONG,-0.201500938086,LONG,0.117443408788,LONG,2012-09-24,998.89,968.64,-0.018711889136,968.64,25224.4,-0.00270467397639,0.117125762657,0.117125762657,968.64,100302.22,0.146972431818,0.145980615177,0.0,-8822.34
328,328,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-09-25,25.09.2012,92741,CME,0,92,37328,4848,12713,0,2098,2383,176,11899,12328,0,3205,0,0,22226,27600,15102,9728,-1121.0,-1536.0,3107.0,0.0,0.0,726.0,0.0,-59.0,-2976.0,0.0,-327.0,0.0,0.0,-1922.0,857.0,801.0,-1978.0,100,13.0,34.1,0.0,5.6,6.4,0.5,31.9,33.0,0.0,8.6,0.0,0.0,59.5,73.9,40.5,26.1,37,,6.0,0.0,,4.0,,9.0,11.0,0.0,,0.0,0.0,17.0,22.0,31.6,43.1,46.5,53.8,31.6,43.1,46.1,53.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0177075164073,LONG,-0.447867433517,LONG,-0.0636018745816,SHORT,2012-10-01,1135.23,1098.59,-0.18104528337,1135.23,26359.63,-0.00515836814317,-0.0632737926979,-0.0632737926979,0.0,100302.22,0.14602423866,0.386570671692,1135.23,-7687.11
329,329,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-10-02,02.10.2012,92741,CME,0,92,37313,4963,13330,0,2156,2502,166,10973,11514,0,3198,0,0,21456,27512,15857,9801,-15.0,115.0,617.0,0.0,58.0,119.0,-10.0,-926.0,-814.0,0.0,-7.0,0.0,0.0,-770.0,-88.0,755.0,73.0,100,13.3,35.7,0.0,5.8,6.7,0.4,29.4,30.9,0.0,8.6,0.0,0.0,57.5,73.7,42.5,26.3,33,,6.0,0.0,,4.0,,7.0,9.0,0.0,,0.0,0.0,15.0,20.0,33.0,44.0,48.2,57.5,33.0,44.0,47.8,57.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0240583448215,LONG,-0.45738807194,LONG,-0.0742808072134,SHORT,2012-10-08,880.69,874.22,-0.0106789326318,880.69,27240.32,-0.00136865686975,-0.0741791422763,-0.0741791422763,0.0,100302.22,0.144857733708,0.382903508542,880.69,-6806.42
330,330,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-10-09,09.10.2012,92741,CME,0,92,35264,5734,11515,0,2560,2497,166,9604,9146,3,3205,0,0,21272,23327,13992,11937,-2049.0,771.0,-1815.0,0.0,404.0,-5.0,0.0,-1369.0,-2368.0,3.0,7.0,0.0,0.0,-184.0,-4185.0,-1865.0,2136.0,100,16.3,32.7,0.0,7.3,7.1,0.5,27.2,25.9,0.0,9.1,0.0,0.0,60.3,66.1,39.7,33.9,31,,6.0,0.0,,4.0,,6.0,6.0,,,0.0,0.0,16.0,18.0,33.7,35.7,49.7,50.2,33.7,35.7,49.3,50.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0244266666667,SHORT,-0.33514986376,LONG,0.012457979039,LONG,2012-10-15,860.49,852.44,0.0867387862524,852.44,28092.76,0.0115048457597,0.0126013061663,0.0126013061663,0.0,100302.22,0.154613121262,0.377203030638,852.44,-5953.98
331,331,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-10-16,16.10.2012,92741,CME,0,92,36487,5001,13415,0,2569,2503,157,8217,9681,9,3323,0,0,19276,25765,17211,10722,1223.0,-733.0,1900.0,0.0,9.0,6.0,-9.0,-1387.0,535.0,6.0,118.0,0.0,0.0,-1996.0,2438.0,3219.0,-1215.0,100,13.7,36.8,0.0,7.0,6.9,0.4,22.5,26.5,0.0,9.1,0.0,0.0,52.8,70.6,47.2,29.4,33,,6.0,0.0,,4.0,,6.0,9.0,,,0.0,0.0,15.0,21.0,31.8,37.0,44.8,50.2,31.8,37.0,44.4,50.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0817968488099,LONG,-0.456885317116,LONG,0.0130126182965,LONG,2012-10-22,-1254.86,821.99,0.0005546392575,821.99,28914.75,-0.00265290170212,0.0129780970993,0.0129780970993,0.0,100302.22,0.152213496309,0.388150593833,821.99,-5131.99
332,332,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-10-23,23.10.2012,92741,CME,0,92,36769,5598,16272,336,2564,2544,157,8284,6894,36,3624,0,0,20599,26239,16170,10530,282.0,597.0,2857.0,336.0,-5.0,41.0,0.0,67.0,-2787.0,27.0,301.0,0.0,0.0,1323.0,474.0,-1041.0,-192.0,100,15.2,44.3,0.9,7.0,6.9,0.4,22.5,18.7,0.1,9.9,0.0,0.0,56.0,71.4,44.0,28.6,41,,8.0,,,4.0,,9.0,10.0,,4.0,0.0,0.0,21.0,25.0,31.6,39.2,41.2,48.5,31.5,39.2,40.8,48.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0915799183028,SHORT,-0.488065843621,LONG,0.00391542678152,LONG,2012-10-29,883.44,869.3,-0.00909719151498,869.3,29784.05,-0.0104188639122,0.00387463248273,0.00387463248273,0.0,100302.22,0.152851394093,0.269297466417,869.3,-4262.69
333,333,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2012-10-30,30.10.2012,92741,CME,0,92,37591,5571,15837,0,2561,2533,157,9309,8116,118,4556,0,0,22272,26761,15319,10830,822.0,-27.0,-435.0,-336.0,-3.0,-11.0,0.0,1025.0,1222.0,82.0,932.0,0.0,0.0,1673.0,522.0,-851.0,300.0,100,14.8,42.1,0.0,6.8,6.7,0.4,24.8,21.6,0.3,12.1,0.0,0.0,59.2,71.2,40.8,28.8,37,,7.0,0.0,,4.0,,8.0,8.0,,4.0,0.0,0.0,19.0,23.0,33.3,40.1,45.7,51.8,33.2,40.1,45.3,51.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.0684648493544,SHORT,-0.479540358744,LONG,0.00549666274048,LONG,2012-11-05,974.84,959.12,0.00158123595896,959.12,30743.17,-0.0032750318082,0.00547866099517,0.00547866099517,0.0,100302.22,0.150572078184,0.274088521057,959.12,-3303.57
