,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
322,322,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-14,14.08.2012,90741,CME,0,90,123658,8388,28224,752,18704,33700,193,43297,24445,5306,7435,8510,588,84663,101718,38995,21940,14400.0,-830.0,9495.0,-87.0,129.0,-150.0,12.0,10166.0,1727.0,802.0,-1165.0,852.0,339.0,9366.0,12990.0,5034.0,1410.0,100,6.8,22.8,0.6,15.1,27.3,0.2,35.0,19.8,4.3,6.0,6.9,0.5,68.5,82.3,31.5,17.7,81,6.0,10.0,,8.0,4.0,,26.0,15.0,6.0,7.0,5.0,4.0,53.0,44.0,32.3,44.5,43.4,59.0,32.3,44.1,41.0,57.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.278291163532,SHORT,-0.541789577188,LONG,-0.286161361728,SHORT,2012-08-20,541.18,496.33,0.005207260113,541.18,109620.51,-0.00793913515839,-0.283889488,-0.289274464366,541.18,82603.94,0.0395027705578,0.210430166853,541.18,91653.3
323,323,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-21,21.08.2012,90741,CME,0,90,150410,7031,42076,764,21188,33207,694,62364,37568,4727,8323,9651,848,105939,129535,44471,20875,26752.0,-1357.0,13852.0,12.0,2484.0,-493.0,501.0,19067.0,13123.0,-579.0,888.0,1141.0,260.0,21276.0,27817.0,5476.0,-1065.0,100,4.7,28.0,0.5,14.1,22.1,0.5,41.5,25.0,3.1,5.5,6.4,0.6,70.4,86.1,29.6,13.9,86,6.0,10.0,4.0,7.0,4.0,,28.0,15.0,6.0,9.0,7.0,5.0,56.0,48.0,33.2,50.0,42.8,63.9,33.2,49.5,42.1,63.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.248128727535,SHORT,-0.713645712424,LONG,-0.220957808622,SHORT,2012-08-27,629.01,539.58,0.065203553106,629.01,110249.52,0.0012368489599,-0.221231100058,-0.26798088846,629.01,83232.95,0.0370698769566,0.233987653875,629.01,92282.31
324,324,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-28,28.08.2012,90741,CME,0,90,163842,6862,54533,987,22060,33094,1049,74695,36982,4534,8879,10919,577,119643,142675,44199,21167,13432.0,-169.0,12457.0,223.0,872.0,-113.0,355.0,12331.0,-586.0,-193.0,556.0,1268.0,-271.0,13704.0,13140.0,-272.0,292.0,100,4.2,33.3,0.6,13.5,20.2,0.6,45.6,22.6,2.8,5.4,6.7,0.4,73.0,87.1,27.0,12.9,97,5.0,11.0,5.0,8.0,4.0,4.0,34.0,18.0,6.0,10.0,7.0,5.0,65.0,52.0,34.8,51.4,44.9,65.4,34.7,50.9,44.0,64.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.337697108626,SHORT,-0.776463881424,LONG,-0.200058019364,SHORT,2012-09-03,882.8,811.65,0.020899789258,882.8,111132.32,0.000361455883271,-0.200130331512,-0.215126115031,882.8,84115.75,0.0342895939014,0.220873108045,882.8,93165.11
325,325,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-04,04.09.2012,90741,CME,0,90,171278,6952,62384,440,23490,32846,1324,77396,32155,7405,9254,10336,610,126871,147500,44407,23778,7436.0,90.0,7851.0,-547.0,1430.0,-248.0,275.0,2701.0,-4827.0,2871.0,375.0,-583.0,33.0,7228.0,4825.0,208.0,2611.0,100,4.1,36.4,0.3,13.7,19.2,0.8,45.2,18.8,4.3,5.4,6.0,0.4,74.1,86.1,25.9,13.9,92,4.0,11.0,5.0,9.0,4.0,4.0,29.0,18.0,7.0,10.0,7.0,6.0,61.0,53.0,37.1,52.8,46.6,66.9,37.1,50.3,45.7,63.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.412967476335,SHORT,-0.799469251183,LONG,-0.166074978699,SHORT,2012-09-10,887.39,829.41,0.033983040665,887.39,112019.71,0.00865560724719,-0.167512458488,-0.190945262319,887.39,85003.14,0.0514724972653,0.214267503335,887.39,94052.5
326,326,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-11,11.09.2012,90741,CME,0,90,254598,6445,76853,32706,22534,32990,2080,105231,48702,25479,9360,12288,1480,205315,232578,49283,22020,83320.0,-507.0,14469.0,32266.0,-956.0,144.0,756.0,27835.0,16547.0,18074.0,106.0,1952.0,870.0,78444.0,85078.0,4876.0,-1758.0,100,2.5,30.2,12.8,8.9,13.0,0.8,41.3,19.1,10.0,3.7,4.8,0.6,80.6,91.4,19.4,8.6,105,4.0,16.0,13.0,8.0,5.0,4.0,37.0,18.0,10.0,10.0,7.0,8.0,82.0,58.0,32.5,50.4,45.2,66.7,30.9,46.1,36.9,55.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.367231197989,SHORT,-0.84525438786,LONG,-0.188314962899,SHORT,2012-09-17,896.5,862.21,-0.0222399842,896.5,112916.21,0.00272088990019,-0.18882734718,-0.172445641874,896.5,85899.64,0.0484602311882,0.192728620391,896.5,94949.0
327,327,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-18,18.09.2012,90741,CME,0,90,296999,9922,80013,68247,22500,33125,1516,117438,58425,19208,9421,14575,600,248852,275709,48147,21290,42401.0,3477.0,3160.0,35541.0,-34.0,135.0,-564.0,12207.0,9723.0,-6271.0,61.0,2287.0,-880.0,43537.0,43131.0,-1136.0,-730.0,100,3.3,26.9,23.0,7.6,11.2,0.5,39.5,19.7,6.5,3.2,4.9,0.2,83.8,92.8,16.2,7.2,107,4.0,14.0,10.0,9.0,5.0,,37.0,19.0,8.0,11.0,8.0,5.0,74.0,59.0,40.4,50.9,53.0,67.5,29.7,43.3,35.3,52.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.335562341141,SHORT,-0.779351754045,LONG,-0.191011235955,SHORT,2012-09-24,831.25,778.83,-0.002696273056,831.25,113747.46,0.00458922061672,-0.191887828657,-0.189315365311,831.25,86730.89,0.0487595074474,0.152615506638,831.25,95780.25
328,328,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-25,25.09.2012,90741,CME,0,90,210066,12010,98872,1405,22855,33115,1185,111861,48940,1100,9449,6189,1282,161147,192088,48919,17978,-86933.0,2088.0,18859.0,-66842.0,355.0,-10.0,-331.0,-5577.0,-9485.0,-18108.0,28.0,-8386.0,682.0,-87705.0,-83621.0,772.0,-3312.0,100,5.7,47.1,0.7,10.9,15.8,0.6,53.3,23.3,0.5,4.5,2.9,0.6,76.7,91.4,23.3,8.6,99,4.0,12.0,,9.0,5.0,,30.0,18.0,5.0,12.0,8.0,6.0,64.0,52.0,42.9,51.6,51.3,71.3,42.6,51.1,51.0,70.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.391297317803,SHORT,-0.783373315777,LONG,-0.183312488833,SHORT,2012-10-01,920.36,846.73,0.007698747122,920.36,114667.82,-0.0030909596403,-0.182745877328,-0.18869693554,920.36,87651.25,0.0460876333391,0.160103437333,920.36,96700.61
329,329,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-02,02.10.2012,90741,CME,0,90,196895,12047,96875,1231,23147,32996,885,102899,40119,1188,9217,5309,1063,151677,179666,45218,17229,-13171.0,37.0,-1997.0,-174.0,292.0,-119.0,-300.0,-8962.0,-8821.0,88.0,-232.0,-880.0,-219.0,-9470.0,-12422.0,-3701.0,-749.0,100,6.1,49.2,0.6,11.8,16.8,0.4,52.3,20.4,0.6,4.7,2.7,0.5,77.0,91.2,23.0,8.8,99,4.0,13.0,,10.0,4.0,,34.0,15.0,4.0,12.0,7.0,6.0,66.0,49.0,42.7,54.2,50.2,73.8,42.3,53.7,49.8,73.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.438965724594,SHORT,-0.778795835552,LONG,-0.175427034537,SHORT,2012-10-08,792.65,779.48,0.007885454296,792.65,115460.47,-0.000451012861188,-0.175347914688,-0.181082408072,792.65,88443.9,0.0419645036603,0.123229460104,792.65,97493.26
330,330,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-09,09.10.2012,90741,CME,0,90,192593,12449,92078,1183,23345,33178,728,96257,37634,1853,9954,5296,1703,147472,173653,45121,18940,-4302.0,402.0,-4797.0,-48.0,198.0,182.0,-157.0,-6642.0,-2485.0,665.0,737.0,-13.0,640.0,-4205.0,-6013.0,-97.0,1711.0,100,6.5,47.8,0.6,12.1,17.2,0.4,50.0,19.5,1.0,5.2,2.7,0.9,76.6,90.2,23.4,9.8,99,4.0,13.0,,10.0,4.0,,33.0,14.0,5.0,13.0,7.0,6.0,66.0,49.0,43.1,54.2,50.2,72.2,42.9,53.8,50.0,71.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.437841229059,SHORT,-0.761803170473,LONG,-0.17396458079,SHORT,2012-10-15,-6295.79,670.86,0.001462453747,-6295.79,109164.68,0.000977290385559,-0.174134594702,-0.175065151383,-6295.79,82148.11,0.038677203457,0.0775661952089,-6295.79,91197.47
331,331,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-16,16.10.2012,90741,CME,0,90,189466,13604,89329,1314,22998,33262,709,96682,39561,2181,8046,4912,270,145804,171538,43662,17928,-3127.0,1155.0,-2749.0,131.0,-347.0,84.0,-19.0,425.0,1927.0,328.0,-1908.0,-384.0,-1433.0,-1668.0,-2115.0,-1459.0,-1012.0,100,7.2,47.1,0.7,12.1,17.6,0.4,51.0,20.9,1.2,4.2,2.6,0.1,77.0,90.5,23.0,9.5,99,5.0,13.0,,10.0,4.0,4.0,32.0,19.0,5.0,9.0,6.0,,62.0,51.0,42.9,54.3,50.5,72.3,42.4,54.0,49.9,72.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.41925823712,SHORT,-0.735672719147,LONG,-0.182438677568,SHORT,2012-10-22,872.86,800.37,-0.008474096778,872.86,110037.54,0.0010235887684,-0.182625419749,-0.176389615699,872.86,83020.97,0.0358091722074,0.0770734730662,872.86,92070.33
332,332,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-23,23.10.2012,90741,CME,0,90,178102,15303,79826,1220,21800,33711,641,91142,36571,1564,7986,4892,1005,140661,159430,37441,18672,-11364.0,1699.0,-9503.0,-94.0,-1198.0,449.0,-68.0,-5540.0,-2990.0,-617.0,-60.0,-20.0,735.0,-5143.0,-12108.0,-6221.0,744.0,100,8.6,44.8,0.7,12.2,18.9,0.4,51.2,20.5,0.9,4.5,2.7,0.6,79.0,89.5,21.0,10.5,96,6.0,11.0,,9.0,4.0,4.0,35.0,15.0,6.0,10.0,6.0,4.0,64.0,49.0,44.5,57.2,52.5,74.1,44.2,57.1,52.2,74.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.42729401079,SHORT,-0.678268456517,LONG,-0.214570085208,SHORT,2012-10-29,852.61,728.67,-0.03213140764,852.61,110890.15,0.000157639386512,-0.214603909905,-0.191444942622,852.61,83873.58,0.0329278183099,0.155859777556,852.61,92922.94
333,333,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-30,30.10.2012,90741,CME,0,90,167010,14587,73218,1100,21425,33630,933,78547,33709,2127,9151,4352,393,128263,149462,38747,17548,-11092.0,-716.0,-6608.0,-120.0,-375.0,-81.0,292.0,-12595.0,-2862.0,563.0,1165.0,-540.0,-612.0,-12398.0,-9968.0,1306.0,-1124.0,100,8.7,43.8,0.7,12.8,20.1,0.6,47.0,20.2,1.3,5.5,2.6,0.2,76.8,89.5,23.2,10.5,87,6.0,11.0,4.0,9.0,4.0,4.0,29.0,12.0,7.0,10.0,6.0,,58.0,47.0,42.7,60.8,53.0,77.2,42.2,60.7,52.5,77.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.399426311288,SHORT,-0.667741017026,LONG,-0.221687403506,SHORT,2012-11-05,757.96,699.82,-0.007117318298,757.96,111648.11,-0.00121012438164,-0.221419134174,-0.216487818918,757.96,84631.54,0.0307528572534,0.15639449822,757.96,93680.9
334,334,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-06,06.11.2012,90741,CME,0,90,166422,22949,71078,1577,21100,33604,740,74280,32817,1672,8013,5246,539,130870,147273,35552,19149,-588.0,8362.0,-2140.0,477.0,-325.0,-26.0,-193.0,-4267.0,-892.0,-455.0,-1138.0,894.0,146.0,2607.0,-2189.0,-3195.0,1601.0,100,13.8,42.7,0.9,12.7,20.2,0.4,44.6,19.7,1.0,4.8,3.2,0.3,78.6,88.5,21.4,11.5,87,7.0,10.0,5.0,8.0,4.0,4.0,29.0,13.0,8.0,9.0,7.0,5.0,59.0,50.0,39.2,59.8,53.7,75.6,38.9,59.7,53.3,75.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.387153701784,SHORT,-0.511863613643,LONG,-0.228575606903,SHORT,2012-11-12,660.4,617.27,-0.006888203397,660.4,112308.51,-0.00449931476462,-0.2275471733,-0.223328139048,660.4,85291.94,0.0342176790214,0.149145519802,660.4,94341.3
335,335,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-13,13.11.2012,90741,CME,0,90,168339,31023,73559,1815,22528,33482,269,66063,31186,1962,7840,5124,773,132273,148170,36066,20169,1917.0,8074.0,2481.0,238.0,1428.0,-122.0,-471.0,-8217.0,-1631.0,290.0,-173.0,-122.0,234.0,1403.0,897.0,514.0,1020.0,100,18.4,43.7,1.1,13.4,19.9,0.2,39.2,18.5,1.2,4.7,3.0,0.5,78.6,88.0,21.4,12.0,91,5.0,13.0,6.0,9.0,4.0,4.0,33.0,12.0,10.0,9.0,6.0,4.0,65.0,50.0,37.5,58.4,51.2,73.7,37.3,58.3,50.7,73.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.35863607852,SHORT,-0.406723910424,LONG,-0.195572219247,SHORT,2012-11-19,500.01,461.55,0.033003387656,500.01,112808.52,-0.00112832389443,-0.195351550439,-0.219272871093,500.01,85791.95,0.031722870515,0.163146528611,500.01,94841.31
336,336,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-20,20.11.2012,90741,CME,0,90,169517,35795,72495,2202,23522,33513,194,62483,32592,2100,8268,4671,318,134882,148085,34635,21432,1178.0,4772.0,-1064.0,387.0,994.0,31.0,-75.0,-3580.0,1406.0,138.0,428.0,-453.0,-455.0,2609.0,-85.0,-1431.0,1263.0,100,21.1,42.8,1.3,13.9,19.8,0.1,36.9,19.2,1.2,4.9,2.8,0.2,79.6,87.4,20.4,12.6,96,6.0,11.0,5.0,10.0,4.0,,35.0,15.0,8.0,10.0,5.0,,66.0,48.0,37.6,57.9,50.9,73.0,37.3,57.8,50.3,72.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.314393899553,SHORT,-0.338904792686,LONG,-0.1751731393,SHORT,2012-11-26,491.88,454.54,0.020399079947,491.88,113300.4,-0.00111465882718,-0.174977881014,-0.189805804542,491.88,86283.83,0.0295061559604,0.150014657169,491.88,95333.19
337,337,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-27,27.11.2012,90741,CME,0,90,170497,34427,75312,2029,23817,33579,180,62530,31904,2215,7431,3593,593,133222,149405,37275,21092,980.0,-1368.0,2817.0,-173.0,295.0,66.0,-14.0,47.0,-688.0,115.0,-837.0,-1078.0,275.0,-1660.0,1320.0,2640.0,-340.0,100,20.2,44.2,1.2,14.0,19.7,0.1,36.7,18.7,1.3,4.4,2.1,0.3,78.1,87.6,21.9,12.4,96,6.0,12.0,4.0,11.0,4.0,,36.0,14.0,10.0,9.0,4.0,,66.0,49.0,36.7,57.5,48.8,73.5,36.4,57.5,48.1,73.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.324311159116,SHORT,-0.372565815253,LONG,-0.170081538783,SHORT,2012-12-03,569.02,-895.38,0.005091600517,569.02,113869.42,0.00437535949775,-0.170825706659,-0.173955858161,569.02,86852.85,0.0341340233341,0.153315002829,569.02,95902.21
338,338,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-04,04.12.2012,90741,CME,0,90,167343,31804,89544,3189,23349,16409,303,57094,30520,3817,6619,4645,505,126680,148932,40663,18411,-3154.0,-2623.0,14232.0,1160.0,-468.0,-17170.0,123.0,-5436.0,-1384.0,1602.0,-812.0,1052.0,-88.0,-6542.0,-473.0,3388.0,-2681.0,100,19.0,53.5,1.9,14.0,9.8,0.2,34.1,18.2,2.3,4.0,2.8,0.3,75.7,89.0,24.3,11.0,93,5.0,12.0,6.0,10.0,4.0,,35.0,13.0,10.0,8.0,6.0,,64.0,51.0,38.3,48.6,49.5,71.7,37.3,48.5,47.9,71.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.303307690552,SHORT,-0.475821603982,LONG,0.174556064188,LONG,2012-12-10,544.74,519.92,0.344637602971,519.92,114389.34,0.00272306469517,0.175031391644,-0.0734499182635,0.0,86852.85,0.0337885463834,0.542031511643,519.92,96422.13
339,339,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-11,11.12.2012,90741,CME,0,90,178087,29495,94742,3810,23765,16871,637,63739,31663,5937,7671,5768,69,135123,159497,42964,18590,10744.0,-2309.0,5198.0,621.0,416.0,462.0,334.0,6645.0,1143.0,2120.0,1052.0,1123.0,-436.0,8443.0,10565.0,2301.0,179.0,100,16.6,53.2,2.1,13.3,9.5,0.4,35.8,17.8,3.3,4.3,3.2,0.0,75.9,89.6,24.1,10.4,90,5.0,15.0,9.0,10.0,4.0,4.0,30.0,10.0,9.0,11.0,4.0,,66.0,48.0,33.2,46.3,45.3,69.1,33.2,46.1,44.6,68.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.33621936647,SHORT,-0.525181709153,LONG,0.169652524855,LONG,2012-12-17,-3006.56,445.29,-0.004903539333,445.29,114834.63,0.000660828773191,0.169764636125,0.17321446433,445.29,87298.14,0.0312225365513,0.549366722634,445.29,96867.42
340,340,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-18,18.12.2012,90741,CME,0,90,219922,20818,103904,40123,23407,18453,350,71014,20517,11369,7335,7246,35,174451,201997,45471,17925,41835.0,-8677.0,9162.0,36313.0,-358.0,1582.0,-287.0,7275.0,-11146.0,5432.0,-336.0,1478.0,-34.0,39328.0,42500.0,2507.0,-665.0,100,9.5,47.2,18.2,10.6,8.4,0.2,32.3,9.3,5.2,3.3,3.3,0.0,79.3,91.8,20.7,8.2,89,5.0,13.0,10.0,10.0,4.0,,33.0,9.0,8.0,11.0,4.0,,68.0,43.0,35.4,50.5,49.9,71.0,25.1,38.8,34.1,57.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.551692869083,SHORT,-0.666169561104,LONG,0.118346870521,LONG,2012-12-24,476.51,451.79,-0.051305654334,451.79,115286.42,0.0477210184133,0.123994503708,0.156868278934,451.79,87749.93,0.193588139797,0.543020751115,451.79,97319.21
341,341,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-24,24.12.2012,90741,CME,0,90,140965,4382,92160,534,22218,18879,1118,61883,9886,691,8333,852,89,99248,124209,41717,16756,-78957.0,-16436.0,-11744.0,-39589.0,-1189.0,426.0,768.0,-9131.0,-10631.0,-10678.0,998.0,-6394.0,54.0,-75203.0,-77788.0,-3754.0,-1169.0,100,3.1,65.4,0.4,15.8,13.4,0.8,43.9,7.0,0.5,5.9,0.6,0.1,70.4,88.1,29.6,11.9,82,4.0,10.0,,9.0,4.0,4.0,29.0,11.0,4.0,12.0,,,58.0,36.0,37.0,66.6,45.4,78.9,37.0,66.5,45.0,78.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.724505009127,SHORT,-0.909220857243,LONG,0.0812468063362,LONG,2012-12-31,577.2,540.82,-0.0371000641848,540.82,115827.24,0.000190731425266,0.0812623026554,0.107963191519,540.82,88290.75,0.173474354663,0.533642887169,540.82,97860.03
342,342,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-31,31.12.2012,90741,CME,0,90,137247,4847,91454,543,21519,18965,1302,62653,6961,1014,7568,1413,299,99745,121951,37502,15296,-3718.0,465.0,-706.0,9.0,-699.0,86.0,184.0,770.0,-2925.0,323.0,-765.0,561.0,210.0,497.0,-2258.0,-4215.0,-1460.0,100,3.5,66.6,0.4,15.7,13.8,0.9,45.6,5.1,0.7,5.5,1.0,0.2,72.7,88.9,27.3,11.1,83,5.0,10.0,,8.0,4.0,4.0,29.0,12.0,5.0,10.0,5.0,,58.0,38.0,36.8,67.9,45.5,78.6,36.8,67.8,45.5,78.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.800011491941,SHORT,-0.899336455489,LONG,0.0630866515166,LONG,2013-01-07,545.13,510.31,-0.0181601548196,510.31,116337.55,-0.00607710720526,0.0627032671721,0.0760546153703,0.0,88290.75,0.158461395659,0.192066692206,510.31,98370.34
343,343,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-08,08.01.2013,90741,CME,0,90,137314,3892,93300,93,21558,19317,855,59986,5331,689,7365,1827,350,94788,121762,42526,15552,67.0,-955.0,1846.0,-450.0,39.0,352.0,-447.0,-2667.0,-1630.0,-325.0,-203.0,414.0,51.0,-4957.0,-189.0,5024.0,256.0,100,2.8,67.9,0.1,15.7,14.1,0.6,43.7,3.9,0.5,5.4,1.3,0.3,69.0,88.7,31.0,11.3,76,,12.0,,9.0,4.0,4.0,26.0,8.0,5.0,10.0,5.0,,52.0,37.0,33.6,68.3,42.4,78.8,33.6,68.2,42.0,78.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.836765313777,SHORT,-0.919911103795,LONG,0.0548256880734,LONG,2013-01-14,-2089.13,521.28,-0.0082609634432,521.28,116858.83,-0.00430846615234,0.0545894734521,0.0607074416585,0.0,88290.75,0.144517795098,0.186235407387,521.28,98891.62
344,344,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-15,15.01.2013,90741,CME,0,90,144716,4594,102474,0,22593,19450,890,62434,3578,689,6873,1961,639,98712,129681,46004,15035,7402.0,702.0,9174.0,-93.0,1035.0,133.0,35.0,2448.0,-1753.0,0.0,-492.0,134.0,289.0,3924.0,7919.0,3478.0,-517.0,100,3.2,70.8,0.0,15.6,13.4,0.6,43.1,2.5,0.5,4.7,1.4,0.4,68.2,89.6,31.8,10.4,86,4.0,12.0,0.0,11.0,4.0,4.0,31.0,9.0,4.0,9.0,6.0,,58.0,38.0,30.9,69.2,38.9,80.4,30.9,69.1,38.6,80.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.891595467491,SHORT,-0.914185377517,LONG,0.074756796613,LONG,2013-01-21,-8711.31,614.42,0.0199311085396,614.42,117473.25,-0.00184807373691,0.0746186405405,0.0603677147642,0.0,88290.75,0.1315059246,0.146965682065,614.42,99506.04
345,345,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-22,22.01.2013,90741,CME,0,90,141710,7123,94114,0,19805,19295,1281,58303,7513,789,8300,1494,218,95819,124704,45891,17006,-3006.0,2529.0,-8360.0,0.0,-2788.0,-155.0,391.0,-4131.0,3935.0,100.0,1427.0,-467.0,-421.0,-2893.0,-4977.0,-113.0,1971.0,100,5.0,66.4,0.0,14.0,13.6,0.9,41.1,5.3,0.6,5.9,1.1,0.2,67.6,88.0,32.4,12.0,85,7.0,10.0,0.0,8.0,4.0,4.0,31.0,11.0,5.0,11.0,,,59.0,37.0,26.5,65.8,36.2,77.3,26.5,65.7,36.2,77.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.771696851829,SHORT,-0.859280697769,LONG,0.0130434782609,LONG,2013-01-28,810.72,-160.0,-0.0617133183521,-160.0,117313.25,-0.000557691161228,0.0130362040284,0.0574750306893,0.0,88290.75,0.119917818503,0.206677835508,-160.0,99346.04
